frame,nis_pre,n,over,tour_nis_pre,tour_se,tour_n,tour_over_frac,tour_nis_acc,sigma_det,sigma_pred,sigma_model,resid_mean,resid_max,ori_mean,ori_min,line_sigma_phi_deg,line_sigma_d_m,npts,resid_sig_m,lever_m,corner_angle_deg,corners_in_fov,accepted,rej_dist
62706,4.03004,14,6,3.36877,0.00106397,883362,0.382369,0.923201,0.180932,0.0210944,0.04,0.0722093,0.115328,0.762956,1.60546e-09,6.92997,0.238329,174.721,0.0466539,2.6347,116.488,17,7,7
62707,3.87482,14,6,3.36878,0.00106396,883376,0.382369,0.923203,0.180931,0.0210942,0.04,0.0689521,0.107976,0.762956,1.60546e-09,6.9299,0.238327,174.721,0.0466539,2.63469,116.487,17,7,7
62708,3.91071,14,6,3.36878,0.00106396,883390,0.38237,0.923206,0.18093,0.0210941,0.04,0.0677629,0.106922,0.762956,1.60546e-09,6.92982,0.238324,174.721,0.0466539,2.63469,116.487,17,7,7
62709,4.24534,15,7,3.3688,0.00106395,883405,0.382372,0.923209,0.18093,0.0210939,0.04,0.0711097,0.117199,0.762956,1.60546e-09,6.92974,0.238322,174.721,0.0466539,2.63469,116.487,17,7,8
62710,4.04085,14,6,3.36881,0.00106394,883419,0.382372,0.923214,0.180929,0.0210937,0.04,0.0713657,0.113475,0.762957,1.60546e-09,6.92967,0.23832,174.721,0.0466539,2.63469,116.487,17,7,7
62711,4.37504,15,7,3.36883,0.00106393,883434,0.382374,0.923216,0.180929,0.0210935,0.04,0.0683962,0.105946,0.762957,1.60546e-09,6.92988,0.238341,174.721,0.0466539,2.63469,116.487,17,7,8
62712,3.80202,14,6,3.36883,0.00106392,883448,0.382375,0.923218,0.180928,0.0210934,0.04,0.0678085,0.103086,0.762958,1.60546e-09,6.9298,0.238339,174.721,0.0466539,2.63469,116.487,17,7,7
62713,4.31542,15,7,3.36885,0.00106391,883463,0.382376,0.923222,0.180928,0.0210932,0.04,0.0705698,0.108012,0.762958,1.60546e-09,6.92988,0.23835,174.72,0.0466538,2.63469,116.487,17,7,8
62714,3.91076,14,6,3.36886,0.0010639,883477,0.382377,0.923224,0.180927,0.0210931,0.04,0.069087,0.10901,0.762958,1.60546e-09,6.92981,0.238348,174.72,0.0466538,2.63469,116.487,17,7,7
62715,4.40023,15,7,3.36888,0.00106389,883492,0.382378,0.923228,0.180927,0.0210929,0.04,0.0708491,0.114828,0.762958,1.60546e-09,6.92973,0.238346,174.72,0.0466538,2.63469,116.487,17,7,8
62716,3.8839,14,6,3.36888,0.00106389,883506,0.382379,0.923232,0.180926,0.0210927,0.04,0.0703639,0.115157,0.762959,1.60546e-09,6.92966,0.238344,174.72,0.0466538,2.63469,116.487,17,7,7
62717,4.52217,15,7,3.3689,0.00106388,883521,0.38238,0.923235,0.180926,0.0210925,0.04,0.0711468,0.113529,0.762959,1.60546e-09,6.92958,0.238341,174.72,0.0466538,2.63469,116.487,17,7,8
62718,4.56207,15,7,3.36892,0.00106387,883536,0.382382,0.923239,0.180926,0.0210924,0.04,0.0715678,0.113581,0.762959,1.60546e-09,6.92962,0.238349,174.72,0.0466537,2.63469,116.487,17,7,8
62719,4.48254,15,7,3.36894,0.00106386,883551,0.382383,0.923242,0.180926,0.0210922,0.04,0.0702734,0.11306,0.762959,1.60546e-09,6.92974,0.238364,174.72,0.0466537,2.63469,116.487,17,7,8
62720,3.94379,15,7,3.36895,0.00106385,883566,0.382385,0.923246,0.180926,0.021092,0.04,0.0706674,0.109825,0.762959,1.60546e-09,6.92992,0.238382,174.719,0.0466537,2.63469,116.487,17,7,8
62721,3.91287,14,6,3.36896,0.00106384,883580,0.382385,0.923249,0.180925,0.0210919,0.04,0.0702586,0.114666,0.762959,1.60546e-09,6.92984,0.23838,174.719,0.0466537,2.63469,116.487,17,7,7
62722,4.41983,15,7,3.36898,0.00106383,883595,0.382387,0.923252,0.180925,0.0210917,0.04,0.071545,0.114964,0.762959,1.60546e-09,6.92991,0.23839,174.719,0.0466537,2.63469,116.487,17,7,8
62723,4.55463,15,7,3.369,0.00106382,883610,0.382388,0.923257,0.180925,0.0210915,0.04,0.0705961,0.114473,0.76296,1.60546e-09,6.93002,0.238404,174.719,0.0466536,2.63469,116.487,17,7,8
62724,3.92986,14,6,3.36901,0.00106382,883624,0.382389,0.92326,0.180924,0.0210914,0.04,0.0703436,0.109417,0.76296,1.60546e-09,6.92994,0.238401,174.719,0.0466537,2.63469,116.487,17,7,6
62725,3.89801,14,6,3.36902,0.00106381,883638,0.38239,0.923264,0.180923,0.0210912,0.04,0.0706837,0.111253,0.76296,1.60546e-09,6.92987,0.238399,174.719,0.0466536,2.63469,116.487,17,7,7
62726,3.92419,14,6,3.36902,0.0010638,883652,0.38239,0.923267,0.180922,0.021091,0.04,0.0694735,0.105864,0.762961,1.60546e-09,6.92979,0.238397,174.719,0.0466536,2.63469,116.487,17,7,7
62727,3.90241,14,6,3.36903,0.00106379,883666,0.382391,0.92327,0.180921,0.0210909,0.04,0.0686247,0.112868,0.762961,1.60546e-09,6.92972,0.238395,174.719,0.0466536,2.63469,116.487,17,7,7
62728,4.48546,15,7,3.36905,0.00106378,883681,0.382393,0.923273,0.180921,0.0210907,0.04,0.069794,0.111521,0.762961,1.60546e-09,6.92991,0.238415,174.719,0.0466536,2.63469,116.487,17,7,8
62729,4.33082,15,7,3.36907,0.00106377,883696,0.382394,0.923277,0.180921,0.0210905,0.04,0.0709406,0.112325,0.762962,1.60546e-09,6.92999,0.238426,174.719,0.0466536,2.63469,116.487,17,7,8
62730,4.2489,15,7,3.36908,0.00106376,883711,0.382395,0.92328,0.180921,0.0210904,0.04,0.0701711,0.109733,0.762962,1.60546e-09,6.93017,0.238444,174.718,0.0466536,2.63469,116.486,17,7,8
62731,4.59545,15,7,3.3691,0.00106375,883726,0.382397,0.923284,0.180921,0.0210902,0.04,0.0711399,0.114192,0.762962,1.60546e-09,6.93009,0.238442,174.718,0.0466535,2.63469,116.486,17,7,8
62732,3.99219,14,6,3.36911,0.00106375,883740,0.382398,0.923286,0.18092,0.02109,0.04,0.0694312,0.103025,0.762962,1.60546e-09,6.93001,0.23844,174.718,0.0466535,2.63469,116.486,17,7,7
62733,3.84984,14,6,3.36912,0.00106374,883754,0.382398,0.923289,0.180919,0.0210899,0.04,0.0697755,0.10384,0.762963,1.60546e-09,6.92994,0.238438,174.718,0.0466535,2.63469,116.486,17,7,7
62734,3.85988,14,6,3.36913,0.00106373,883768,0.382399,0.923293,0.180918,0.0210897,0.04,0.070666,0.117979,0.762963,1.60546e-09,6.92986,0.238436,174.718,0.0466535,2.63468,116.486,17,7,7
62735,3.83745,14,6,3.36914,0.00106372,883782,0.3824,0.923296,0.180917,0.0210895,0.04,0.0692275,0.107874,0.762963,1.60546e-09,6.92979,0.238433,174.718,0.0466535,2.63468,116.486,17,7,7
62736,4.31706,15,7,3.36915,0.00106371,883797,0.382401,0.923299,0.180917,0.0210894,0.04,0.0709123,0.109818,0.762963,1.60546e-09,6.93002,0.238456,174.718,0.0466535,2.63468,116.486,17,7,8
62737,4.00417,14,6,3.36916,0.0010637,883811,0.382402,0.923304,0.180916,0.0210892,0.04,0.0731681,0.117067,0.762964,1.60546e-09,6.92994,0.238454,174.718,0.0466535,2.63468,116.486,17,7,7
62738,3.90282,14,6,3.36917,0.00106369,883825,0.382403,0.923308,0.180915,0.021089,0.04,0.0707521,0.11926,0.762964,1.60546e-09,6.92987,0.238452,174.718,0.0466535,2.63468,116.486,17,7,7
62739,4.01085,14,6,3.36918,0.00106369,883839,0.382403,0.923311,0.180914,0.0210889,0.04,0.0698398,0.11102,0.762965,1.60546e-09,6.92979,0.23845,174.718,0.0466535,2.63468,116.486,17,7,7
62740,3.94168,14,6,3.36919,0.00106368,883853,0.382404,0.923316,0.180913,0.0210887,0.04,0.0733183,0.11652,0.762965,1.60546e-09,6.92972,0.238447,174.718,0.0466535,2.63468,116.486,17,7,7
62741,3.91937,14,6,3.3692,0.00106367,883867,0.382405,0.92332,0.180912,0.0210886,0.04,0.0713676,0.105755,0.762965,1.60546e-09,6.92964,0.238445,174.718,0.0466535,2.63468,116.486,17,7,7
62742,4.40083,15,7,3.36922,0.00106366,883882,0.382406,0.923323,0.180912,0.0210884,0.04,0.0700132,0.104883,0.762965,1.60546e-09,6.92977,0.23846,174.718,0.0466535,2.63468,116.486,17,7,8
62743,4.24232,15,7,3.36923,0.00106365,883897,0.382408,0.923326,0.180912,0.0210882,0.04,0.0691487,0.101093,0.762966,1.60546e-09,6.9298,0.238467,174.718,0.0466535,2.63468,116.486,17,7,8
62744,3.94279,14,6,3.36924,0.00106364,883911,0.382408,0.92333,0.180911,0.021088,0.04,0.0722533,0.110205,0.762966,1.60546e-09,6.92972,0.238465,174.718,0.0466535,2.63468,116.486,17,7,7
