cycle,node,npts,gated,energy,fe_baseline,fe_surprise,R,motion_var,depth_var,trunc_frac,range,clutter_frac,s,w,h,cx,cy,yaw,std_s,std_w,std_h,phi
1880,door_2,5201,0,0.500993,0.460765,0.0309957,0.00670816,1.44462e-14,0,0,3.81056,0.0564599,0.532554,0.700342,2.05532,0.964225,2.538,0,0.0386308,0.00750401,0.00474656,0
7,door_3,8012,0,0.774717,0.798903,0,0.00747203,2.30275e-18,0,0,4.0534,0.0830318,0.710064,0.938331,2.0743,-0.438402,4.6104,-0.014924,0.0280778,0.00473981,0.00596057,0
1881,door_2,5201,0,0.500792,0.460965,0.0318788,0.00670816,8.21839e-17,0,0,3.81056,0.0564476,0.531352,0.700337,2.05556,0.96302,2.538,0,0.0363502,0.00746804,0.00476313,0
8,door_3,8012,0,0.774652,0.79769,0,0.00747203,6.36522e-14,0,0,4.0534,0.083026,0.718941,0.936742,2.07391,-0.430321,4.61028,-0.014924,0.0281931,0.00475227,0.00596583,0
1882,door_2,5201,0,0.500638,0.461163,0.0326384,0.00670816,1.54234e-14,0,0,3.81056,0.0564382,0.530406,0.700332,2.05578,0.962072,2.538,0,0.0345233,0.00743289,0.00477959,0
9,door_3,8012,0,0.774614,0.796536,0,0.00747203,6.70893e-18,0,0,4.0534,0.0830226,0.737526,0.9363,2.07352,-0.411958,4.61001,-0.014924,0.0286324,0.00476492,0.00597103,0
1883,door_2,5201,0,0.500471,0.46136,0.0332857,0.00670816,2.39443e-16,0,0,3.81056,0.056428,0.529255,0.700328,2.05597,0.960919,2.538,0,0.0329315,0.00739854,0.00479592,0
10,door_3,8012,0,0.774621,0.795441,0,0.00747203,1.63191e-13,0,0,4.0534,0.0830232,0.740483,0.934703,2.07314,-0.4098,4.60997,-0.014924,0.0290652,0.00477739,0.00597617,0
1884,door_2,5201,0,0.500251,0.461554,0.0338267,0.00670816,3.58144e-14,0,0,3.81056,0.0564146,0.527629,0.700323,2.05615,0.959291,2.538,0,0.0316659,0.00736496,0.00481212,0
11,door_3,8012,0,0.774619,0.7944,0,0.00747203,1.12344e-15,0,0,4.0534,0.083023,0.742076,0.93311,2.07275,-0.409003,4.60996,-0.014924,0.0294916,0.00478969,0.00598125,0
1885,door_2,5201,0,0.500103,0.461747,0.0342796,0.00670816,3.71665e-16,0,0,3.81056,0.0564056,0.526404,0.700319,2.05632,0.958064,2.538,0,0.0305442,0.00733214,0.00482818,0
12,door_3,8012,0,0.77463,0.793411,0,0.00747203,1.09187e-13,0,0,4.0534,0.083024,0.727843,0.932284,2.07237,-0.423648,4.61018,-0.014924,0.0297422,0.00480164,0.00598628,0
1886,door_2,5201,0,0.499929,0.461938,0.0346507,0.00670816,2.43682e-14,0,0,3.81056,0.0563951,0.524907,0.700315,2.05647,0.956564,2.538,0,0.0295934,0.00730005,0.00484411,0
13,door_3,8012,0,0.774623,0.792472,0,0.00747203,7.4236e-16,0,0,4.0534,0.0830234,0.732901,0.930736,2.07199,-0.419364,4.61012,-0.014924,0.0301188,0.00481356,0.00599125,0
1887,door_2,5201,0,0.499754,0.462127,0.0349483,0.00670816,2.44136e-18,0,0,3.81056,0.0563846,0.523236,0.700311,2.05661,0.954891,2.538,0,0.0288122,0.00726867,0.00485989,0
14,door_3,8012,0,0.774619,0.791579,0,0.00747203,2.29626e-15,0,0,4.0534,0.083023,0.744742,0.930444,2.07161,-0.40767,4.60994,-0.014924,0.0304745,0.00482531,0.00599616,0
1888,door_2,5201,0,0.499622,0.462315,0.0351842,0.00670816,5.2898e-16,0,0,3.81056,0.0563767,0.521758,0.700306,2.05674,0.953411,2.538,0,0.0281551,0.00723798,0.00487553,0
15,door_3,8012,0,0.774618,0.790731,0,0.00747203,4.15813e-14,0,0,4.0534,0.0830229,0.746002,0.929184,2.07123,-0.40704,4.60993,-0.014924,0.0307462,0.00483685,0.00600102,0
1889,door_2,5201,0,0.499549,0.462501,0.0353706,0.00670816,5.8012e-15,0,0,3.81056,0.0563723,0.520878,0.700302,2.05686,0.952529,2.538,0,0.0275558,0.00720795,0.00489103,0
16,door_3,8012,0,0.774624,0.789926,0,0.00747203,6.16645e-13,0,0,4.0534,0.0830234,0.747148,0.928038,2.07085,-0.406467,4.60992,-0.014924,0.0309198,0.00484818,0.00600582,0
1890,door_2,5201,0,0.499467,0.462686,0.0355117,0.00670816,1.34939e-13,0,0,3.81056,0.0563674,0.519889,0.700299,2.05698,0.951538,2.538,0,0.0270534,0.00717858,0.00490638,0
17,door_3,8012,0,0.774628,0.789161,0,0.00747203,4.78836e-15,0,0,4.0534,0.0830237,0.747343,0.927843,2.07047,-0.40637,4.60992,-0.014924,0.0310707,0.00485935,0.00601056,0
1891,door_2,5201,0,0.499406,0.462869,0.0356141,0.00670816,1.58412e-15,0,0,3.81056,0.0563637,0.519081,0.700295,2.05709,0.950728,2.538,0,0.0266158,0.00714984,0.00492159,0
18,door_3,8012,0,0.774637,0.788435,0,0.00747203,4.45898e-15,0,0,4.0534,0.0830244,0.748465,0.926722,2.0701,-0.405809,4.60992,-0.014924,0.031116,0.00487032,0.00601526,0
1892,door_2,5201,0,0.499358,0.463052,0.0356833,0.00670816,2.94393e-15,0,0,3.81056,0.0563609,0.518373,0.700291,2.05719,0.950019,2.538,0,0.0262347,0.00712172,0.00493665,0
19,door_3,8012,0,0.774645,0.787745,0,0.00747203,1.46154e-13,0,0,4.0534,0.083025,0.749722,0.925464,2.06972,-0.405181,4.60991,-0.014924,0.0310418,0.00488108,0.0060199,0
1893,door_2,5201,0,0.499329,0.463233,0.0357246,0.00670816,3.12527e-14,0,0,3.81056,0.0563592,0.517991,0.700287,2.05729,0.949635,2.538,0,0.0258805,0.0070942,0.00495157,0
20,door_3,8012,0,0.774651,0.78709,0,0.00747203,0,0,0,4.0534,0.0830255,0.750401,0.924785,2.06935,-0.404841,4.6099,-0.014924,0.0309169,0.00489169,0.00602448,0
1894,door_2,5201,0,0.499294,0.463413,0.0357402,0.00670816,0,0,0,3.81056,0.0563571,0.517456,0.700284,2.05739,0.949098,2.538,0,0.0255754,0.00706725,0.00496635,0
21,door_3,8012,0,0.774663,0.786469,0,0.00747203,2.09317e-14,0,0,4.0534,0.0830265,0.751142,0.924044,2.06898,-0.404471,4.6099,-0.014924,0.0307385,0.00490214,0.00602902,0
1895,door_2,5201,0,0.499261,0.463593,0.035733,0.00670816,5.22776e-15,0,0,3.81056,0.0563552,0.51689,0.70028,2.05748,0.94853,2.538,0,0.0253109,0.00704088,0.00498098,0
22,door_3,8012,0,0.774676,0.785879,0,0.00747203,1.38969e-13,0,0,4.0534,0.0830274,0.752269,0.922917,2.06861,-0.403907,4.60989,-0.014924,0.0304942,0.00491243,0.0060335,0
1896,door_2,5201,0,0.499217,0.463771,0.0357043,0.00670816,3.2671e-14,0,0,3.81056,0.0563526,0.516148,0.700277,2.05757,0.947786,2.538,0,0.0250933,0.00701506,0.00499547,0
23,door_3,8012,0,0.774692,0.78532,0,0.00747203,3.88655e-15,0,0,4.0534,0.0830287,0.753393,0.921793,2.06824,-0.403345,4.60988,-0.014924,0.0301871,0.00492257,0.00603793,0
1897,door_2,5201,0,0.4992,0.463948,0.0356591,0.00670816,4.43226e-15,0,0,3.81056,0.0563515,0.515795,0.700273,2.05765,0.947432,2.538,0,0.0248859,0.00698977,0.00500982,0
24,door_3,8012,0,0.774698,0.784789,0,0.00747203,6.65017e-15,0,0,4.0534,0.0830292,0.75404,0.921146,2.06788,-0.403022,4.60987,-0.014924,0.0298669,0.00493258,0.00604231,0
1898,door_2,5201,0,0.499177,0.464124,0.0355985,0.00670816,4.94268e-15,0,0,3.81056,0.0563502,0.515356,0.70027,2.05774,0.946991,2.538,0,0.0247102,0.00696501,0.00502403,0
25,door_3,8012,0,0.774717,0.784285,0,0.00747203,1.41757e-15,0,0,4.0534,0.0830307,0.755169,0.920017,2.06751,-0.402457,4.60987,-0.014924,0.0295025,0.00494245,0.00604664,0
1899,door_2,5201,0,0.499167,0.464299,0.0355254,0.00670816,4.58959e-15,0,0,3.81056,0.0563495,0.515067,0.700267,2.05781,0.9467,2.538,0,0.0245512,0.00694075,0.00503809,0
26,door_3,8012,0,0.77474,0.783808,0,0.00747203,0,0,0,4.0534,0.0830325,0.756272,0.918914,2.06715,-0.401906,4.60986,-0.014924,0.0291149,0.0049522,0.00605092,0
1900,door_2,5201,0,0.499155,0.464474,0.0354411,0.00670816,0,0,0,3.81056,0.0563489,0.514818,0.700264,2.05789,0.94645,2.538,0,0.0244111,0.006917,0.00505202,0
27,door_3,8012,0,0.774742,0.783355,0,0.00747203,1.38291e-14,0,0,4.0534,0.0830327,0.756331,0.918855,2.06679,-0.401877,4.60986,-0.014924,0.0287647,0.00496183,0.00605516,0
1901,door_2,5201,0,0.499141,0.464647,0.0353463,0.00670816,2.58584e-15,0,0,3.81056,0.056348,0.514564,0.70026,2.05796,0.946195,2.538,0,0.0242936,0.00689373,0.00506582,0
28,door_3,8012,0,0.774765,0.782925,0,0.00747203,1.20347e-15,0,0,4.0534,0.0830345,0.757467,0.917719,2.06643,-0.401309,4.60985,-0.014924,0.0284069,0.00497134,0.00605934,0
1902,door_2,5201,0,0.49913,0.464819,0.0352428,0.00670816,1.50954e-16,0,0,3.81056,0.0563474,0.51431,0.700257,2.05803,0.945939,2.538,0,0.0241995,0.00687093,0.00507947,0
29,door_3,8012,0,0.774767,0.782517,0,0.00747203,0,0,0,4.0534,0.0830346,0.757475,0.917711,2.06607,-0.401304,4.60985,-0.014924,0.0280825,0.00498073,0.00606348,0
1903,door_2,5201,0,0.49912,0.464991,0.0351315,0.00670816,0,0,0,3.81056,0.0563468,0.514124,0.700254,2.0581,0.945752,2.538,0,0.0241169,0.00684858,0.00509299,0
30,door_3,8936,0,0.703667,0.778575,0,0.0081726,0.000613678,0,0,4.08011,0.0839477,0.753753,0.921433,2.06626,-0.403165,4.60988,-0.014924,0.0284762,0.00496581,0.00606626,0
1904,door_2,5054,0,0.493227,0.465132,0.0344279,0.00686924,0.000115598,0,0,3.82545,0.0574288,0.510985,0.700251,2.05788,0.942611,2.538,0,0.0245403,0.00682669,0.00510765,0
1905,door_2,3127,0,0.511099,0.465362,0.0355588,0.00708183,0,0,0,3.93123,0.0603236,0.510761,0.700248,2.05765,0.942386,2.538,0,0.0249157,0.00680524,0.00512215,0
32,door_3,6361,0,0.492155,0.764254,0,0.012635,0.00360902,0,0,4.5072,0.0925609,0.753882,0.919991,2.06602,-0.403758,4.60988,-0.014924,0.0289045,0.00497545,0.00607013,0
1906,door_2,4340,0,0.516052,0.465615,0.0370466,0.00825011,0.00081076,0,0,4.04331,0.0700793,0.510481,0.700246,2.05743,0.942104,2.538,0,0.0253983,0.00678421,0.0051365,0
34,door_3,5484,0,0.482527,0.750168,0,0.0128469,0.00288258,0,0,4.76033,0.092526,0.753931,0.918776,2.06581,-0.404316,4.60989,-0.014924,0.0293252,0.00498495,0.00607387,0
1908,door_2,4215,0,0.501568,0.465795,0.0369193,0.00852931,0.000729511,0,0,4.15325,0.0711054,0.510138,0.700243,2.05721,0.94176,2.538,0,0.0258657,0.0067636,0.0051507,0
35,door_3,4599,0,0.560153,0.740667,0,0.0131303,0.00249836,0,0,4.93253,0.102547,0.754029,0.917364,2.06545,-0.404924,4.6099,-0.014924,0.0297388,0.00499432,0.00607784,0
1909,door_2,3767,0,0.659665,0.466764,0.0525174,0.00877939,0.000674271,0,0,4.24415,0.0859889,0.50964,0.70024,2.05699,0.94126,2.538,0,0.0263161,0.00674339,0.00516476,0
36,door_3,4532,0,0.842106,0.741174,0.0100932,0.0133371,0.00228346,0,0,5.03826,0.166449,0.754085,0.915964,2.06509,-0.405567,4.60991,-0.014924,0.0301458,0.00500355,0.00608176,0
1910,door_2,3501,0,0.932153,0.469091,0.0935718,0.00893457,0.000641944,0,0,4.29902,0.121465,0.50892,0.700237,2.05677,0.940538,2.538,0,0.0267494,0.00672359,0.00517866,0
37,door_3,4175,0,0.501333,0.729182,0.0090839,0.0136898,0.00199867,0,0,5.19401,0.0985157,0.754155,0.914566,2.06478,-0.406197,4.60992,-0.014924,0.0305461,0.00501265,0.00608559,0
1911,door_2,3494,0,0.615359,0.469823,0.0987683,0.00906894,0.000610524,0,0,4.34696,0.0840027,0.508082,0.700235,2.05648,0.939699,2.538,0,0.0271625,0.00670417,0.00519197,0
38,door_3,3960,0,0.544082,0.719927,0.00817551,0.0139776,0.00184552,0,0,5.29908,0.10558,0.7542,0.913177,2.06508,-0.406846,4.60993,-0.014924,0.0309401,0.00502162,0.0060869,0
1912,door_2,3269,0,0.688948,0.470918,0.110694,0.00920811,0.000585722,0,0,4.39386,0.0916864,0.506904,0.700232,2.05627,0.93852,2.538,0,0.027552,0.00668512,0.00520558,0
39,door_3,3889,0,0.440752,0.705968,0.00735796,0.0141127,0.00179706,0,0,5.3422,0.0934146,0.754237,0.91179,2.06511,-0.407503,4.60994,-0.014924,0.0313284,0.00503046,0.00608943,0
1913,door_2,3593,0,0.521733,0.471172,0.104681,0.00919806,0.000581982,0,0,4.39206,0.0773772,0.505813,0.700229,2.05631,0.937427,2.538,0,0.0279288,0.00666645,0.00521221,0
40,door_3,3206,0,0.480077,0.694674,0.00662216,0.0148584,0.00135376,0,0,5.61352,0.102269,0.754217,0.910419,2.06478,-0.408208,4.60995,-0.014924,0.0317076,0.00503917,0.00609319,0
1914,door_2,2912,0,0.731785,0.472475,0.120144,0.00949298,0.000515014,0,0,4.49388,0.0998483,0.502701,0.700227,2.0561,0.934315,2.538,0,0.0281862,0.00664814,0.00522561,0
41,door_3,3107,0,0.491418,0.684511,0.00595994,0.0146625,0.000963342,0,0,5.65666,0.100126,0.753951,0.90916,2.06449,-0.409104,4.60996,-0.014924,0.0320731,0.00504776,0.00609689,0
1915,door_2,1464,0,0.402391,0.468971,0.108129,0.00955806,0.000411951,0,0,4.54041,0.0707322,0.499465,0.700224,2.0559,0.931077,2.538,0,0.0283757,0.00663018,0.00523886,0
42,door_3,2779,0,0.565215,0.678546,0.00536395,0.0157967,0.00126801,0,0,5.83709,0.114677,0.753675,0.907799,2.06413,-0.41006,4.60998,-0.014924,0.032431,0.00505623,0.00610059,0
1916,door_2,633,0,0.536866,0.469311,0.104072,0.00997558,0.000527685,0,0,4.62274,0.0831214,0.499465,0.700222,2.05567,0.931076,2.538,0,0.0288129,0.00661256,0.00525198,0
43,door_3,2704,0,0.662535,0.677746,0.00482756,0.0161713,0.00119818,0,0,5.93151,0.13576,0.753167,0.906447,2.06378,-0.411243,4.61,-0.014924,0.032774,0.00506457,0.00610425,0
1917,door_2,3274,0,0.845181,0.47119,0.131064,0.00970074,0.000513249,0,0,4.55178,0.129348,0.488547,0.700219,2.05546,0.920156,2.538,0,0.0285738,0.00659529,0.00526495,0
44,door_3,2596,0,0.796636,0.67834,0.0161744,0.0164869,0.00113326,0,0,6.01117,0.173172,0.752282,0.905103,2.06343,-0.4128,4.61002,-0.014924,0.0330961,0.00507279,0.00610786,0
1918,door_2,2429,0,0.818726,0.472928,0.152537,0.00974212,0.000513194,0,0,4.56315,0.115391,0.475451,0.700217,2.05526,0.90706,2.538,0,0.0282382,0.00657834,0.00527779,0
45,door_3,2509,0,0.816403,0.67903,0.0282942,0.0167677,0.00107933,0,0,6.08037,0.180768,0.750832,0.903767,2.06313,-0.414918,4.61005,-0.014924,0.0333864,0.00508088,0.0061114,0
1919,door_2,3159,0,1.02179,0.475672,0.191895,0.0096992,0.000513976,0,0,4.55116,0.160102,0.464907,0.700215,2.05507,0.896515,2.538,0,0.0280877,0.00656171,0.00529048,0
46,door_3,2388,0,0.648446,0.677501,0.0254648,0.0170205,0.00103879,0,0,6.14038,0.136375,0.748648,0.902438,2.06282,-0.417767,4.61009,-0.014924,0.0336284,0.00508886,0.0061149,0
47,door_3,2384,0,0.971942,0.678973,0.0522152,0.0170862,0.00103149,0,0,6.15522,0.235119,0.745815,0.901118,2.06247,-0.421259,4.61015,-0.014924,0.0338502,0.00509672,0.0061184,0
1921,door_2,3181,0,1.23762,0.479482,0.248519,0.00964006,0.000522784,0,0,4.53246,0.210036,0.458827,0.700212,2.05488,0.890434,2.538,0,0.0282103,0.00654539,0.00530304,0
48,door_3,2248,0,0.37824,0.663937,0.0469937,0.0173614,0.000985476,0,0,6.22011,0.0964373,0.743824,0.899794,2.06214,-0.423912,4.61019,-0.014924,0.0342171,0.00510448,0.00612186,0
49,door_3,2191,0,0.423959,0.651938,0.0422943,0.0174807,0.00102704,0,0,6.23571,0.101421,0.735456,0.898499,2.06179,-0.432927,4.61032,-0.014924,0.0340763,0.00511209,0.00612527,0
50,door_3,1213,0,0.451766,0.641929,0.0380649,0.0174872,0.00097272,0,0,6.2479,0.104551,0.722059,0.897233,2.06145,-0.446954,4.61053,-0.014924,0.0336837,0.00511956,0.00612865,0
51,door_3,2257,0,0.540419,0.636854,0.0342584,0.0175004,0.000972953,0,0,6.2505,0.117815,0.707767,0.895966,2.06113,-0.461878,4.61075,-0.014924,0.0332484,0.00512694,0.00613198,0
1925,door_2,2892,0,0.816816,0.481168,0.257232,0.00912629,0.000617152,0,0,4.36152,0.110865,0.457917,0.70021,2.05465,0.889522,2.538,0,0.0285923,0.00652939,0.00531547,0
52,door_3,2107,0,0.536635,0.631843,0.0308325,0.0174465,0.000979006,0,0,6.23848,0.1164,0.698058,0.894688,2.06079,-0.472226,4.61091,-0.014924,0.0330938,0.00513422,0.00613528,0
1926,door_2,4341,0,1.08615,0.484193,0.291705,0.00892335,0.000643512,0,0,4.2953,0.185817,0.457128,0.700208,2.05532,0.888732,2.538,0,0.0289794,0.00651368,0.00529972,0
53,door_3,2214,0,0.580298,0.629265,0.0277493,0.0173427,0.000994714,0,0,6.21449,0.123263,0.692603,0.893399,2.06046,-0.478324,4.611,-0.014924,0.0331703,0.00514142,0.00613854,0
54,door_3,2252,0,0.56339,0.625972,0.0249744,0.0171978,0.00101669,0,0,6.18084,0.118063,0.689279,0.892107,2.06012,-0.482294,4.61106,-0.014924,0.0333603,0.00514852,0.00614176,0
55,door_3,2418,0,0.498396,0.619593,0.0224769,0.0170074,0.00104107,0,0,6.13725,0.108189,0.687161,0.890813,2.05986,-0.485059,4.6111,-0.014924,0.0336118,0.00515552,0.00614487,0
1929,door_2,3554,0,0.787654,0.485711,0.292729,0.00833488,0.000793227,0,0,4.07482,0.111749,0.456814,0.700206,2.05509,0.888417,2.538,0,0.0293854,0.00649827,0.0053122,0
56,door_3,2479,0,0.599551,0.618591,0.0202292,0.0167978,0.00100651,0,0,6.10149,0.122801,0.685439,0.889523,2.05953,-0.487425,4.61113,-0.014924,0.0338799,0.00516242,0.00614802,0
1930,door_2,4826,0,1.02891,0.488427,0.317505,0.00812818,0.00079734,0,0,4.00963,0.154989,0.45645,0.700204,2.05492,0.888051,2.538,0,0.029784,0.00648314,0.0053245,0
57,door_3,2534,0,0.573309,0.616327,0.0182063,0.0155218,0.000102601,0,0,6.02478,0.112206,0.677214,0.888348,2.05933,-0.496237,4.61126,-0.014924,0.0338201,0.0051692,0.00615099,0
1931,door_2,5531,0,0.849554,0.490232,0.321686,0.00703331,8.83803e-05,0,0,3.88746,0.0969141,0.453719,0.700201,2.05552,0.885319,2.538,0,0.0300014,0.0064683,0.00532473,0
58,door_3,2580,0,0.516228,0.611322,0.0163857,0.0157683,0.000540845,0,0,5.98487,0.106194,0.674869,0.887164,2.059,-0.499174,4.61131,-0.014924,0.0340797,0.0051759,0.00615407,0
1932,door_2,6137,0,0.720631,0.491384,0.312442,0.0072484,0.000441772,0,0,3.84273,0.0897845,0.453104,0.700199,2.05882,0.884703,2.538,0,0.0303666,0.00645373,0.00529657,0
59,door_3,2629,0,0.533262,0.607419,0.0147471,0.0158631,0.000742675,0,0,5.96247,0.108447,0.67339,0.885981,2.05872,-0.501243,4.61134,-0.014924,0.0343655,0.0051825,0.00615706,0
1933,door_2,6188,0,0.779408,0.492824,0.309856,0.00737117,0.000664502,0,0,3.81008,0.0972083,0.452658,0.700197,2.06229,0.884256,2.538,0,0.0307409,0.00643943,0.00524551,0
60,door_3,2821,0,0.628173,0.607523,0.0153374,0.0152612,0.000686287,0,0,5.84698,0.119147,0.672354,0.884701,2.05846,-0.502919,4.61136,-0.014924,0.0346634,0.00518901,0.00615998,0
1934,door_2,7208,0,1.04607,0.495591,0.333919,0.00689999,0.000662791,0,0,3.65281,0.141935,0.452114,0.700195,2.06246,0.883711,2.538,0,0.031106,0.00642539,0.00524902,0
61,door_3,2941,0,0.574283,0.605861,0.0138037,0.0150671,0.000717337,0,0,5.79866,0.110508,0.671406,0.883422,2.05826,-0.504507,4.61139,-0.014924,0.0349651,0.00519542,0.00616278,0
1935,door_2,7534,0,0.823569,0.49723,0.333161,0.0067746,0.000714164,0,0,3.59181,0.0956324,0.451621,0.700193,2.06262,0.883217,2.538,0,0.0314665,0.00641162,0.00524255,0
62,door_3,3053,0,0.623401,0.605948,0.0141686,0.0146869,0.000659658,0,0,5.7287,0.1155,0.670511,0.882272,2.05809,-0.505977,4.61141,-0.014924,0.0352649,0.00520174,0.00616547,0
1936,door_2,8221,0,0.937668,0.499433,0.343668,0.00650007,0.000682258,0,0,3.50636,0.110096,0.451044,0.700191,2.06305,0.882639,2.538,0,0.0318176,0.00639809,0.00518108,0
63,door_3,3187,0,0.378044,0.594553,0.0127517,0.0194163,0.00580791,0,0,5.63659,0.100726,0.670453,0.881108,2.05796,-0.506617,4.61142,-0.014924,0.0356117,0.00520797,0.00616804,0
1937,door_2,9659,0,0.380779,0.4935,0.309302,0.011565,0.00603578,0,0,3.40193,0.0815712,0.450979,0.700189,2.06376,0.882573,2.538,0,0.0322025,0.00638481,0.00512636,0
64,door_3,3231,0,0.548333,0.592242,0.0114765,0.0138164,0.000427687,0,0,5.58764,0.102787,0.668811,0.879981,2.05794,-0.508822,4.61145,-0.014924,0.0358884,0.0052141,0.00617042,0
1938,door_2,10008,0,0.868653,0.495376,0.315699,0.00587575,0.000475619,0,0,3.35415,0.0913354,0.450098,0.700187,2.06362,0.881692,2.538,0,0.0325162,0.00637178,0.00503879,0
65,door_3,3404,0,0.576168,0.591438,0.0103289,0.0135924,0.000514533,0,0,5.51767,0.105021,0.66776,0.878713,2.05791,-0.510507,4.61148,-0.014924,0.0361709,0.00522015,0.00617259,0
1939,door_2,10782,0,0.933335,0.497566,0.327706,0.00576703,0.000604352,0,0,3.26446,0.0968401,0.449318,0.700185,2.06323,0.880911,2.538,0,0.0328362,0.00635897,0.00495899,0
66,door_3,3685,0,0.580755,0.590904,0.009296,0.0131418,0.000489768,0,0,5.42034,0.103652,0.666091,0.88599,2.05759,-0.508537,4.61145,-0.014924,0.0364437,0.00517333,0.00617542,0
1940,door_2,12006,0,0.977455,0.499965,0.342685,0.00553635,0.000600849,0,0,3.17628,0.104921,0.448493,0.700183,2.06303,0.880085,2.538,0,0.0331469,0.00634641,0.00487672,0
67,door_3,3919,0,0.611962,0.59101,0.0104617,0.0127139,0.000370817,0,0,5.34861,0.105255,0.664443,0.884693,2.05872,-0.510834,4.61148,-0.014924,0.0366883,0.00512342,0.00617272,0
1941,door_2,8594,0,0.915503,0.502043,0.349762,0.00518268,0.000502186,0,0,3.07429,0.0753575,0.447386,0.700182,2.06281,0.878977,2.538,0,0.033433,0.00633406,0.00489365,0
69,door_3,3820,0,0.806294,0.592086,0.0308363,0.0121859,0.000390724,0,0,5.21899,0.133142,0.662863,0.883431,2.05839,-0.513044,4.61152,-0.014924,0.036929,0.00513079,0.00617554,0
1943,door_2,7126,0,1.40205,0.506543,0.404336,0.00489044,0.000601139,0,0,2.91089,0.161929,0.446288,0.70018,2.06247,0.877878,2.538,0,0.0337197,0.00632195,0.00480935,0
70,door_3,4352,0,0.760221,0.592927,0.0444821,0.0119612,0.000235278,0,0,5.20238,0.12329,0.660267,0.882167,2.05947,-0.516272,4.61156,-0.014924,0.0371051,0.00513805,0.0061738,0
1944,door_2,9634,0,1.33884,0.510704,0.446716,0.00465276,0.000352783,0,0,2.91547,0.126943,0.444219,0.700178,2.06247,0.875808,2.538,0,0.0339442,0.00631005,0.00472755,0
71,door_3,4581,0,0.549403,0.59075,0.0400338,0.0120162,0.000698983,0,0,5.10324,0.0953669,0.6603,0.883745,2.05933,-0.51545,4.61155,-0.014924,0.0373794,0.0051372,0.00617616,0
72,door_3,1497,0,0.5734,0.589883,0.0360305,0.0126454,0.00256669,0,0,4.79028,0.100417,0.661049,0.882493,2.05899,-0.515327,4.61155,-0.014924,0.0376927,0.00514434,0.00617895,0
73,door_3,5530,0,0.620365,0.590035,0.0354603,0.0128812,0.00303007,0,0,4.73053,0.106504,0.661385,0.881628,2.05892,-0.515424,4.61155,-0.014924,0.0380053,0.00515138,0.00618128,0
74,door_3,6315,0,0.706414,0.590617,0.043494,0.0123071,0.00298933,0,0,4.58743,0.113035,0.660605,0.887087,2.06185,-0.513474,4.61152,-0.014924,0.0383136,0.00514276,0.0061733,0
75,door_3,7554,0,0.935973,0.592344,0.0735075,0.0107453,0.00252862,0,0,4.27687,0.160358,0.660315,0.885743,2.06264,-0.514436,4.61154,-0.014924,0.0386122,0.00514985,0.00617183,0
76,door_3,8360,0,0.89325,0.593849,0.0960969,0.00916495,0.00139282,0,0,4.14492,0.111587,0.660961,0.886247,2.06249,-0.513538,4.61152,-0.014924,0.0388836,0.00515437,0.00617443,0
78,door_3,9911,0,1.3073,0.597416,0.157476,0.00723004,0.000240619,0,0,3.90174,0.137243,0.663728,0.8908,2.06464,-0.508495,4.61145,-0.014924,0.0389635,0.00515288,0.00617133,0
79,door_3,11248,0,0.78186,0.598338,0.160081,0.0090589,0.00238555,0,0,3.79913,0.100101,0.661666,0.905472,2.06879,-0.503222,4.61137,-0.014924,0.0392472,0.00504296,0.00613465,0
547,door_3,9501,0,0.612082,0.598407,0.14544,0.0147551,0.00744713,0,0,4.00248,0.113382,0.661259,0.906652,2.06947,-0.503039,4.61137,-0.014924,0.0395531,0.00504655,0.00613578,0
548,door_3,8682,0,0.860081,0.599715,0.156933,0.00999669,0.00217581,0,0,4.15959,0.115627,0.661919,0.90499,2.07081,-0.50321,4.61137,-0.014924,0.0398315,0.00505499,0.00613466,0
549,door_3,7194,0,0.790212,0.600668,0.160194,0.0109089,0.00253433,0,0,4.32278,0.114178,0.662515,0.904205,2.07048,-0.503006,4.61137,-0.014924,0.0401146,0.00506331,0.00613781,0
550,door_3,7098,0,0.826537,0.601797,0.166648,0.0108352,0.00211449,0,0,4.42175,0.117909,0.661496,0.90698,2.07037,-0.502638,4.61136,-0.014924,0.0403904,0.00506333,0.0061407,0
2424,door_2,1117,0,2.67361,0.521519,0.617254,0.00582031,0.0022322,0,0,2.59235,0.527417,0.443891,0.700176,2.06226,0.875479,2.538,0,0.0342812,0.00629836,0.00474604,0
551,door_3,6040,0,0.791503,0.602746,0.168859,0.0109706,0.00149288,0,0,4.63079,0.116306,0.662419,0.905452,2.07022,-0.50248,4.61136,-0.014924,0.0406535,0.00507152,0.00614353,0
