cycle,n_door_slices,slice_idx,npts,conf,cx,cy,range,trunc_frac,motion_var
209,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
209,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
210,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
210,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
211,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
211,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
212,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
212,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
213,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
213,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
214,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
214,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
215,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
215,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
216,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
216,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
217,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
217,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
218,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
218,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
219,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
219,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
220,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
220,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
221,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
221,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
222,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
222,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
223,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
223,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
224,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
224,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
225,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
225,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
226,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
226,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
227,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
227,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
228,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
228,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
229,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
229,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
230,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
230,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
231,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
231,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
232,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
232,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
233,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
233,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
234,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
234,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
235,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
235,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
236,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
236,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
237,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
237,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
238,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
238,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
239,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
239,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
240,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
240,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
241,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
241,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
242,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
242,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
243,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
243,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
244,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
244,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
245,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
245,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
246,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
246,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
247,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
247,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
248,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
248,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
249,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
249,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
250,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
250,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
251,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
251,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
252,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
252,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
253,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
253,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
254,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
254,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
255,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
255,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
256,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
256,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
257,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
257,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
258,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
258,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
259,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
259,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
260,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
260,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
261,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
261,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
262,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
262,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
263,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
263,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
264,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
264,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
265,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
265,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
266,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
266,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
267,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
267,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
268,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
268,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
269,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
269,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
270,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
270,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
271,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
271,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
272,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
272,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
273,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
273,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
274,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
274,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
275,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
275,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
276,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
276,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
277,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
277,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
278,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
278,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
279,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
279,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
280,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
280,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
281,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
281,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
282,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
282,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
283,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
283,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
284,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
284,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
285,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
285,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
286,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
286,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
287,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
287,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
288,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
288,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
289,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
289,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
290,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
290,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
291,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
291,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
292,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
292,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
293,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
293,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
294,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
294,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
295,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
295,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
296,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
296,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
297,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
297,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
298,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
298,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
299,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
299,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
300,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
300,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
301,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
301,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
302,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
302,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
303,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
303,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
304,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
304,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
305,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
305,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
306,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
306,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
307,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
307,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
308,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
308,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
309,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
309,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
310,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
310,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
311,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
311,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
312,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
312,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
313,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
313,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
314,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
314,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
315,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
315,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
316,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
316,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
317,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
317,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
318,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
318,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
319,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
319,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
320,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
320,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
321,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
321,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
322,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
322,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
323,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
323,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
324,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
324,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
325,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
325,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
326,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
326,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
327,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
327,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
328,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
328,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
329,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
329,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
330,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
330,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
331,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
331,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
332,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
332,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
333,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
333,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
334,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
334,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
335,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
335,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
336,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
336,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
337,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
337,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
338,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
338,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
339,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
339,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
340,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
340,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
341,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
341,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
342,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
342,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
343,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
343,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
344,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
344,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
345,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
345,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
346,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
346,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
347,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
347,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
348,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
348,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
349,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
349,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
350,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
350,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
351,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
351,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
352,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
352,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
353,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
353,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
354,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
354,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
355,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
355,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
356,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
356,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
357,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
357,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
358,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
358,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
359,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
359,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
360,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
360,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
361,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
361,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
362,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
362,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
363,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
363,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
364,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
364,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
365,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
365,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
366,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
366,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
367,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
367,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
368,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
368,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
369,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
369,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
370,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
370,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
371,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
371,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
372,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
372,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
373,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
373,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
374,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
374,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
375,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
375,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
376,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
376,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
377,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
377,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
378,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
378,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
379,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
379,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
380,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
380,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
381,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
381,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
382,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
382,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
383,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
383,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
384,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
384,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
385,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
385,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
386,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
386,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
387,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
387,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
388,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
388,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
389,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
389,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
390,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
390,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
391,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
391,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
392,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
392,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
393,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
393,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
394,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
394,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
395,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
395,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
396,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
396,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
397,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
397,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
398,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
398,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
399,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
399,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
400,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
400,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
401,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
401,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
402,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
402,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
403,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
403,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
404,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
404,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
405,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
405,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
406,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
406,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
407,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
407,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
408,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
408,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
409,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
409,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
410,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
410,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
411,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
411,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
412,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
412,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
413,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
413,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
414,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
414,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
415,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
415,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
416,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
416,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
417,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
417,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
418,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
418,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
419,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
419,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
420,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
420,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
421,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
421,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
422,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
422,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
423,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
423,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
424,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
424,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
425,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
425,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
426,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
426,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
427,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
427,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
428,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
428,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
429,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
429,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
430,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
430,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
431,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
431,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
432,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
432,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
433,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
433,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
