room,sigma,error
454,0.0238109,0.06993543093454066
455,0.0222346,0.015214762567979946
455,0.0228672,0.004875705077216916
455,0.0233899,0.01617046999935402
455,0.297349,0.01916180054170297
455,0.342963,0.02150893070331523
455,0.0279757,0.024063393360039882
456,0.0239896,0.007397526613672973
456,0.0229398,0.0017804493814761572
456,0.0222044,0.012559186120127316
456,0.0231725,0.014540785260775934
456,0.0221893,0.010772483464828213
456,0.0227524,0.012237503830438546
457,0.0504014,0.08353146712467066
457,0.0227122,0.007860852371085586
457,0.0975293,0.007218379319487362
457,0.108476,0.005007164866468876
457,0.0263407,0.005065372641770306
457,0.0239323,0.012611871391669749
457,0.0562552,0.006682611764871512
457,0.0504014,0.008605841039666145
458,0.0241738,0.012112779243427158
458,0.0256342,0.007280830996528007
458,0.028267,0.005512223893312002
458,0.0534146,0.0412132361915453
458,0.0437014,0.042316749638884196
458,0.0238606,0.01110577885607308
459,0.0223051,0.02807877490205059
459,0.0234532,0.02395349661322947
459,0.0232177,0.01099488626589656
459,0.0298696,0.02682994746547209
459,0.0294937,0.015663872445854668
459,0.025508,0.019199567703466962
459,0.025508,0.2534544759912513
459,0.0980156,0.023277733996246355
459,0.0771276,0.01843483658728772
459,0.0216205,0.02105057956446732
460,0.0329261,0.004087113896137584
460,0.0230171,0.002742353004264461
460,0.0219529,0.005344726372790099
460,0.0226444,0.006062384019508953
460,0.0226444,0.08244135370067611
460,0.876126,0.1963459164332173
461,0.023944,0.005275699005818556
461,0.0246171,0.003692335846046833
461,0.0230437,0.034278924195488315
461,0.0299658,0.04131728935929852
461,0.0299658,0.154529564808809
461,0.0331238,0.02527190139265372
461,0.0312576,0.04671092912798913
461,0.022436,0.03475811991463267
462,0.0266506,0.03685562100955538
462,0.0271392,0.023349796572989023
462,0.0254947,0.08716061151689998
462,0.0531624,0.03682284752704544
462,0.036462,0.03617162562009092
462,0.0252789,0.05717020989991229
462,0.0249679,0.05594189932420942
462,0.0236364,0.03267893052105559
463,0.0226811,0.004653987537585413
463,0.0302881,0.027476777467526893
463,0.0311063,0.030331887511330605
463,0.0247066,0.01665775987340438
463,0.0227972,0.026944417158290924
463,0.0226227,0.025560174099563453
464,0.0239202,0.0009455686120002267
464,0.0236493,0.008662938300600073
464,0.021733,0.007470107094279452
464,0.0841911,0.0037617549096134106
464,0.110274,0.005790923933190628
464,0.0374457,0.0054605860491345306
465,0.031834,0.009933282438348363
465,0.0316806,0.008017312517296572
465,0.0233713,0.012155673572451656
465,0.0229044,0.012714578247035617
465,0.0230393,0.011936601233181694
465,0.0251736,0.01278312751246732
466,0.0226737,0.009635937940854454
466,0.0411467,0.061303874265824336
466,0.0599177,0.06057865135507695
466,0.0599177,0.1264592301890212
466,0.0533262,0.008693043195567008
466,0.0695929,0.05326270928144765
466,0.0409054,0.05457452244408575
466,0.0220779,0.01164147756944974
468,0.0236243,0.05448979537491412
468,0.0369404,0.006050126987130039
468,0.0481048,0.02033110455066324
468,0.0414592,0.1334489692729022
468,0.0223985,0.01762972773470981
468,0.0223985,0.12769666753678424
469,0.0228409,0.09387604273721828
469,0.0213551,0.08156896591228784
469,0.0218385,0.10880199492656348
469,0.0211649,0.13634146141214692
469,0.0266471,0.10596119733657228
469,0.0311824,0.15721900680261275
470,0.0274847,0.038993589216690584
470,0.0232745,0.02981081179706448
470,0.0230304,0.03437875070446847
470,0.021359,0.028825726356850132
470,0.134795,0.01916649409777392
470,0.225298,0.037978049252166655
471,0.0838712,0.04777894201423882
471,0.0252374,0.026410443407864265
471,0.0226315,0.013919012177593651
471,0.0241048,0.040893669436723214
471,0.0231173,0.027921348463138148
471,0.0215236,0.0540730106800056
471,0.0233804,0.042253815224190076
471,0.0257622,0.11498683098511753
471,0.0274197,0.13339741637677974
471,0.025597,0.028834992630482763
471,0.271462,0.040888439686542155
471,0.31511,0.03458306232825554
472,0.0356481,0.06722550855144206
472,0.0296114,0.09099704006175163
472,0.0381768,0.08347307942684275
472,0.0478911,0.07687607576483077
472,0.0590382,0.07690083885108168
472,0.260873,0.12721025675628514
472,0.419444,0.1474675099810124
472,0.0244759,0.03785649217769676
472,0.0392681,0.05767527459839257
472,0.0392681,0.02746956053525455
472,0.0392681,0.043440507593719445
472,0.0328176,0.05705468341862924
473,0.0253713,0.05652666008177038
473,0.0354699,0.062179003690956615
473,0.0354699,0.06783357888980929
473,0.0261859,0.010633556131417126
473,0.0240255,0.015243680526697032
473,0.0260999,0.06748121071824366
473,0.0242391,0.039496431484375934
473,0.0227727,0.1167817174218636
473,0.0227727,0.011927672907990428
473,0.0257084,0.04536175702064434
473,0.0765087,0.07829298899007468
473,0.0598103,0.04092413317347119
473,0.0309756,0.0594730594471144
473,0.0377268,0.023242687021943032
474,0.0241381,0.008802868850551112
474,0.023481,0.03017354138976748
474,0.0225624,0.03914010347456936
474,0.0319289,0.05162974785915576
474,0.0326038,0.03133089529521938
474,0.0226202,0.028933814128109695
474,0.0226301,0.03916008810000304
474,0.0227967,0.01451760999613875
475,0.0242062,0.011919270111882038
475,0.0238893,0.008969843922833814
475,0.0242737,0.018573874124694502
475,0.0243699,0.01480394542005611
475,0.0263617,0.02007430696188539
475,0.0296072,0.02447778820808776
475,0.0403738,0.10700657417187039
475,0.0403738,0.06189112537351389
476,0.0226069,0.059970797059902325
476,0.0226082,0.07270686900149093
476,0.0735947,0.07219664535142885
476,0.0971221,0.06060235577104247
476,0.0577768,0.03409173207685433
476,0.0223393,0.030972145550478065
477,0.0238238,0.0139117791816861
477,0.0214763,0.0021623135757791725
477,0.0349298,0.023189381190536328
477,1.30536,0.14336314763564606
477,1.00863,0.13896047279712312
477,0.0258164,0.023228501888842887
478,0.0232433,0.06093094451918505
478,0.0224723,0.19337293399025618
478,0.0227825,0.1236714760969564
478,0.0216017,0.11418084646734765
478,0.0249994,0.013401984927614281
478,0.0274599,0.03234797713922768
479,0.0214609,0.02067029269265473
479,0.023661,0.01583568122942618
479,0.0569209,0.01017432553047113
479,0.0480179,0.010651093840540542
479,0.025551,0.0036217399133563347
479,0.0235048,0.014617116678743642
480,0.0472141,0.007108811433706948
480,0.297885,0.020757339810293995
480,0.243828,0.025722915931130463
480,0.457554,0.12139278397005326
480,0.560653,0.12452000401541939
480,0.023082,0.04478160894831702
480,0.0248337,0.0442218769389086
480,0.0249436,0.04153966778875379
480,0.0231215,0.03411740318371258
480,0.0231215,0.16494605087724898
480,0.0288271,0.012240527970639035
480,0.0268633,0.005801501185038368
480,0.110265,0.00513935793655148
480,0.189022,0.006872670514436135
481,0.0278352,0.005100833265261947
481,0.0228666,0.009322494301419538
481,0.022261,0.009574701039719274
481,0.0233809,0.0034259743139724843
481,0.0641675,0.0027522354550436616
481,0.0962116,0.0025323390373326485
482,0.0226997,0.017000391171970154
482,0.0226797,0.025257858183147342
482,0.0219582,0.01786082304934462
482,0.0283658,0.011326521266479185
482,0.0321235,0.011387998990164995
482,0.0224439,0.00439010250449794
483,0.0404383,0.017724516918663905
483,0.022927,0.01856927569939115
483,0.0225646,0.012456504325050289
483,0.0221531,0.005845417008221384
483,0.0299126,0.00939103849422414
483,0.0449353,0.01349005785754824
484,0.0254131,0.026890749134228308
484,0.0254131,0.1495640370175933
484,0.0637074,0.11249694395849213
484,0.0300275,0.02943970225732587
484,0.0322567,0.038873932139674175
484,0.0631623,0.10669479649917343
484,0.0610091,0.10234158197428855
484,0.0246833,0.03378611919117078
485,0.056889,0.6100349059685027
485,0.0467997,0.609845191242007
485,0.0251068,0.1031051740408793
485,0.0251068,0.12656314749562747
485,0.0287598,0.24366467024170735
485,0.0211612,0.10563145488442348
485,0.087545,0.6442164298587859
485,0.0831714,0.15091386040056096
485,0.0218571,0.03738210801118627
485,0.0273896,0.07283932054872577
485,0.0335123,0.088963588197644
485,0.0335123,0.11974112371695866
486,0.0228648,0.08553386463851596
486,0.0224248,0.05069453718104134
486,0.0231263,0.05732068562046334
486,0.307269,0.042712360037815825
486,0.225354,0.02175022126324279
486,0.0220228,0.07755789063660816
487,0.0427542,0.10971677811529104
487,0.047576,0.10653233073771548
487,0.0236646,0.011664688115847676
487,0.025306,0.007903764482827256
487,0.0275098,0.10306553109551234
487,0.0272849,0.10042339440588519
487,0.0315807,0.01730134815556277
487,0.0364596,0.02883451133624429
488,0.0230588,0.024804265762162644
488,0.0303818,0.02939891154447711
488,0.0990611,0.03433991015946275
488,0.0751729,0.026458875668478828
488,0.024715,0.0312423958748368
488,0.0219428,0.03406922658353138
489,0.0226522,0.00447770030261077
489,0.0221104,0.004614108798023549
489,0.0224498,0.003258711401766
489,0.0415997,0.007899873416707271
489,0.040427,0.01161602772035246
489,0.0319663,0.008850158190676465
489,0.100296,0.001920338772196061
489,0.124565,0.0012104053040199237
489,0.0299775,0.005389842298249588
489,0.0252921,0.005652910754646685
490,0.022825,0.016039981296747174
490,0.033759,0.028441098783274936
490,1.23231,0.08677047539341937
490,0.965791,0.09342849939927325
490,0.0249058,0.23778315015997234
490,0.0227539,0.019058134746086634
491,0.0255012,0.0075377715539815555
491,0.0218079,0.002603401620955737
491,0.0283442,0.008702786909949895
491,0.0363061,0.016048482794332946
491,0.0300366,0.013370033657399551
491,0.0300366,0.1376897269225268
491,0.0490915,0.01983975806304101
491,0.0402384,0.018202573993806533
492,0.0242009,0.014482023339298964
492,0.0242361,0.017615317198392242
492,0.0236966,0.0466501468379251
492,0.695181,0.04069727386447388
492,0.695181,0.0482112435019052
492,0.695181,0.02983286778035262
492,0.695181,0.02385534950488059
492,0.0536221,0.03366156562015508
492,0.0484151,0.03354995380026587
492,0.0235321,0.037385014377421165
493,0.0696431,0.01383575787732651
493,0.0656752,0.01235553839539188
493,0.0408003,0.013536079234401347
493,0.0440945,0.044476683509901874
493,0.05024,0.031090664773208012
493,0.03866,0.02319577918587788
493,0.0213895,0.03940252220404173
493,0.0213895,0.11861170225589074
494,0.0246048,0.008888807569072508
494,0.0288835,0.010253818800817506
494,0.0294682,0.03733835829277974
494,0.0242516,0.03363356953996992
494,0.0263276,0.009753378901693359
494,0.0250687,0.011904990550185339
495,0.023984,0.016104272228200444
495,0.0235956,0.02067297994968325
495,0.0224393,0.03371312337488219
495,0.0228668,0.02399613993624779
495,0.030181,0.03535765829350095
495,0.0291512,0.044791331750685316
495,0.0256788,0.031212026528246842
495,0.0220159,0.02529652434624157
496,0.0237262,0.016465412232920137
496,0.0240075,0.010329593409229443
496,0.0378164,0.003271360573217322
496,0.0490722,0.0027506544675770144
496,0.036048,0.0014141074923779138
496,0.022715,0.012509836130022087
497,0.0317686,0.026935170316892024
497,0.0697394,0.010186113095778784
497,0.0450494,0.009502257626480073
497,0.0336962,0.018827814530635086
497,0.0234051,0.007300609563591205
497,0.0747692,0.014514561653732624
497,0.058493,0.006634470589278366
497,0.0255815,0.0032403857795019263
499,0.0241276,0.009250005405403765
499,0.0241459,0.018965030978091865
499,0.0241459,0.085783399909306
499,0.0236426,0.005772919538673463
499,0.0236426,0.009528824691429474
499,0.0236426,0.009347737694222903
499,0.0236426,0.01289286624455545
499,0.0236426,0.007964245099191697
500,0.0232654,0.01807806682142773
500,0.02127,0.009593002658187678
500,0.0249302,0.002757571395268595
500,0.0238963,0.013633994279007253
500,0.128887,0.025607516494185772
500,0.284572,0.036399914409239946
500,0.105359,0.020064010067780684
500,0.056534,0.01060181116602233
501,0.0243546,0.007718367703083269
501,0.0253192,0.0843160987000706
501,0.0273343,0.014974995826376125
501,0.0226208,0.01138133212765531
501,0.0240652,0.027293271991463426
501,0.0249521,0.02760133511263554
501,0.0438302,0.014229578349340122
501,0.0336988,0.015821264171993612
502,0.0240001,0.002205538483001277
502,0.0246818,0.006822792683351747
502,0.944406,0.13139958034940627
502,1.62761,0.1842931695017475
502,0.428574,0.12668173704208435
502,0.0231012,0.002713890196746975
503,0.0236605,0.07657213918913339
503,0.0256166,0.023480174616045457
503,0.0224418,0.035248678003578456
503,0.0364194,0.045133998537687126
503,0.0367676,0.026633026489679246
503,0.0244337,0.018520261877198907
503,0.0270246,0.02819498182301261
503,0.0236605,0.016831235842920282
504,0.0229903,0.04308827450710955
504,0.0227938,0.21704702255502153
504,0.0231945,0.04405980027190276
504,0.0291964,0.0335732918999612
504,0.0363149,0.054105498796333015
504,0.0258247,0.05888425426206886
504,0.0247398,0.036491249636043006
504,0.0261738,0.04152329948354272
505,0.0233289,0.01431262379859127
505,0.0224626,0.006246062759851287
505,0.0245522,0.0244572954351049
505,0.0234942,0.01831471812504913
505,0.0253556,0.012177104294535746
505,0.0304074,0.022031779319882455
506,0.0232999,0.014324559330046548
506,0.0232001,0.014459975795276985
506,0.0503941,0.0122714832029386
506,0.0558224,0.011914684217384964
506,0.0268464,0.009406912352095068
506,0.0224695,0.01025048779327121
507,0.023705,0.009880182184555168
507,0.0229753,0.01622223474124322
507,0.0215731,0.016638443316608617
507,0.0601663,0.022627420113658658
507,0.0605292,0.017623101316170262
507,0.021268,0.011575841222131518
507,0.022318,0.01446639208648804
507,0.0232481,0.006390782424711513
508,0.0238746,0.17815406724520808
508,0.0236606,0.05833169186651417
508,0.0216281,0.05579773488243061
508,0.0242963,0.053808634641756135
508,0.023083,0.042781741456023155
508,0.023083,0.30554568808610266
508,0.0364497,0.09486628743452538
508,0.0238746,0.04949837157331538
509,0.0228082,0.019104494235650336
509,0.0632697,0.03443600441398497
509,0.0742351,0.040194781999657495
509,0.0252401,0.05194717316659289
509,0.0234766,0.04572370282468403
509,0.0237029,0.013175754247859725
510,0.0340276,0.17088503181964168
510,0.0265416,0.010799416650911876
510,0.0234415,0.010074959056988424
510,0.0216951,0.006604788338773159
510,0.0230776,0.012247697742841334
510,0.0245806,0.012854917347070066
510,0.039843,0.0033227699288392878
510,0.0340276,0.005325044600752283
511,0.0230522,0.00671575014425028
511,0.0243572,0.0027051986988020343
511,0.0256891,0.010302777538120636
511,0.0352072,0.008722831191763317
511,0.0326511,0.12915416214741224
511,0.0237057,0.007749503209884143
512,0.0236113,0.06967693736093766
512,0.0218041,0.04088912936221611
512,0.0226406,0.03669761436387935
512,0.0241271,0.03482971289000248
512,0.0242411,0.030714898664980013
512,0.0330599,0.06973821334103698
512,0.0333274,0.0659318175162796
512,0.0303707,0.02512225445695506
513,0.0226846,0.019256492411651793
513,0.0239739,0.028165072341465078
513,0.0241573,0.07325214877394387
513,0.0231498,0.013019819507197461
513,0.0217755,0.015632162358419712
513,0.0347262,0.012761367481582835
513,0.0350916,0.02461884611430849
513,0.0210802,0.012533000598420167
514,0.03581,0.022722411843816178
514,0.0371664,0.017307388595625348
514,0.0400266,0.004440461687708096
514,0.0332476,0.01757978953230105
514,0.0750983,0.015487214081299602
514,0.0485673,0.027586571008372994
514,0.0252006,0.036718191077448344
514,0.0243853,0.024795809343516065
516,0.0224606,0.010401557575671285
516,0.0235623,0.012342001458434558
516,0.0232869,0.007364156435057892
516,0.0225135,0.010989436564264845
516,0.0285369,0.007642885580721234
516,0.02362,0.0019027611515899459
517,0.0257544,0.03137040165506321
517,0.0247475,0.039283728183562176
517,0.0383648,0.03879814428551982
517,0.0491322,0.047089417070080776
517,0.0252366,0.041232259215328075
517,0.0252366,0.052914600064632125
517,0.0232923,0.028966775795728917
517,0.0218686,0.01578311087840425
517,0.0226097,0.09449612624864573
517,0.024827,0.1042528680660633
518,0.0311574,0.005339672274587514
518,0.0230008,0.0070177489268283145
518,0.0236105,0.007599217064935144
518,0.0226307,0.006691038783328217
518,0.0535589,0.007904745410194987
518,0.0859987,0.007154362305614625
519,0.0283509,0.025797089390084176
519,0.0343879,0.02716852038665328
519,0.0343879,0.0071475660192823415
519,0.0225893,0.041715283769860674
519,0.0217109,0.032889762176093934
519,0.0232213,0.058104896385761
519,0.0259479,0.06133495333005454
519,0.0259479,0.16396547563435407
519,0.0249402,0.1719598557803535
519,0.025545,0.015396967103946061
520,0.0234652,0.003935708322525741
520,0.0227186,0.011510899182948503
520,0.0427666,0.01743156045797385
520,0.0738773,0.02425860878121413
520,0.0362364,0.02525178211532797
520,0.0226497,0.015988552154588432
521,0.0236521,0.0071114836707959804
521,0.0227636,0.013565257093030083
521,0.038231,0.017098564267212586
521,0.332001,0.016052619723895673
521,0.202713,0.011023075795802407
521,0.022737,0.006229807380649828
522,0.02352,0.026342241742114556
522,0.0218682,0.014472128385278726
522,0.0218682,0.1162732239167726
522,0.106344,0.03386772062008369
522,0.0924897,0.01774521062146035
522,0.0403262,0.023010698468321104
522,0.0459232,0.033494384603989694
522,0.0459232,0.22125771602364555
522,0.02223,0.022158323492539236
522,0.0252719,0.029023061520108393
523,0.0247231,0.02975434254020748
523,0.0239195,0.03400017794071053
523,0.0229281,0.025576620672012045
523,0.0253931,0.027705069012727696
523,0.0304911,0.10365547645927825
523,0.0256592,0.09297842599226999
523,0.0227183,0.03818846160818731
523,0.021618,0.033401205068080884
523,0.0221413,0.07055840275969973
523,0.024037,0.08007836474354371
524,0.0231502,0.011220182707959325
524,0.0223633,0.019366207682455443
524,0.0224139,0.020290864939671794
524,0.0305216,0.0190594464767471
524,0.175432,0.018028291655062322
524,0.0984192,0.008881362508084082
525,0.0260623,0.05552055115000235
525,0.0242235,0.03068475354308766
525,0.0222396,0.014762198345776075
525,0.0229578,0.017799508420178235
525,0.0243539,0.016698389143866708
525,0.0271155,0.0261894348927197
525,0.0252965,0.032508191275430906
525,0.0236242,0.051268806305589235
526,0.0223053,0.09429854346701134
526,0.0262592,0.025863969146285606
526,0.0277975,0.09256235195801799
526,0.0277975,0.030384379210376917
526,0.0277975,0.03152799549606668
526,0.0277975,0.039518118629307264
526,0.0277975,0.04526064626140449
526,0.0229258,0.09734146906637463
528,0.0253252,0.017795381423279067
528,0.0234942,0.020698185910847364
528,0.0234942,0.14158716643820526
528,0.0249704,0.13067506035965684
528,0.0357203,0.02515261714017071
528,0.0404503,0.023622530262441942
528,0.0239579,0.0207316280113261
528,0.0239924,0.02106938062687181
529,0.0226736,0.1047299121550285
529,0.0234222,0.05668799961191117
529,0.0249652,0.05195164386234542
529,0.0347115,0.048634368506232456
529,0.0387464,0.06803186385804812
529,0.0221195,0.044542395535040524
529,0.0221195,0.07306076443618661
529,0.0256669,0.06086375111673635
529,0.0245558,0.054939189109414324
529,0.021943,0.08533253658482219
530,0.0217999,0.021905563220332734
530,0.0227603,0.06348923767064787
530,0.0260691,0.07066389530729277
530,0.0291471,0.02904483602983516
530,0.0279999,0.08921401515457059
530,0.0244321,0.07610731699383437
530,0.0233304,0.01850813875029013
530,0.0245064,0.04219462643512802
530,0.0226699,0.07208154410110819
530,0.0233867,0.08152442149442092
531,0.0228464,0.01351623098352493
531,0.0225081,0.002441802612825114
531,0.0218707,0.0166831801524771
531,0.743691,0.15210575301414475
531,1.21656,0.14392754461881166
531,0.0353571,0.027645426384846978
532,0.0233591,0.17310533209580825
532,0.0235438,0.02526279477809208
532,0.0223059,0.009531516143824996
532,0.0215125,0.013741826661692312
532,0.0229103,0.015412219178301247
532,0.0229608,0.02493279968234597
532,0.0229608,0.07995140836783295
532,0.0230317,0.03933915733718755
532,0.0241703,0.03534009054883691
532,0.0232574,0.1691047592470419
533,0.0231041,0.011402740898573493
533,0.0232256,0.011139789046476563
533,0.02557,0.008559725462887151
533,0.0238546,0.007624440963113411
533,0.0225056,0.006170008103722225
533,0.0229175,0.00959929684924879
533,0.0220631,0.005189065426452038
533,0.0240962,0.008133842880213241
533,0.0294646,0.01564860377158348
533,0.0252252,0.010854943574243282
534,0.0458198,0.00574047663613387
534,0.022264,0.00926192193931695
534,0.022102,0.008830745495710451
534,0.0228522,0.006057399607918121
534,0.0312899,0.006031753808802411
534,0.0483079,0.004835049742246363
535,0.023591,0.011039841484369328
535,0.0238735,0.03069839409480569
535,0.0281763,0.03131258213562075
535,0.0329343,0.022247700757606403
535,0.03001,0.023472659606444277
535,0.0227402,0.01532895952111563
536,0.0237023,0.011061939251324232
536,0.0244194,0.1419621224129873
536,0.0230037,0.03503330130033389
536,0.0238485,0.025573534835841356
536,0.0235029,0.024496454355681724
536,0.0319682,0.020895035295495044
536,0.038634,0.02401639648240356
536,0.0304791,0.026836545977453923
536,0.0240346,0.017998738844708265
536,0.0222787,0.02454913440429221
537,0.0246591,0.008058399344783165
537,0.0217478,0.00706724840372841
537,0.0230904,0.01255039840005085
537,0.154274,0.006705117448635632
537,0.222411,0.008670392147994506
537,0.0272318,0.01474656570188483
538,0.0240211,0.018176605843776245
538,0.0256011,0.018315725483856623
538,0.0242223,0.03706558511611554
538,0.0256848,0.03753100051957058
538,0.0218816,0.016391317823775037
538,0.022009,0.015902292287591557
539,0.0237875,0.022075438840484955
539,0.0228777,0.008710436269211749
539,0.0215347,0.007884723584248174
539,0.0297106,0.01145700436414341
539,0.0292727,0.07845242188740888
539,0.0254005,0.018049301925559202
539,0.0227462,0.012166356438967255
539,0.0233175,0.005004662226364498
540,0.0227541,0.012129901071319593
540,0.0219232,0.01751954337304497
540,0.0225426,0.02342747747838008
540,0.0318391,0.02331888796662454
540,0.030724,0.01077071956741984
540,0.0217353,0.034359786087808986
540,0.0239489,0.028128394906215316
540,0.0241917,0.007416367035146113
540,0.028903,0.013644756080267339
540,0.032038,0.007452275810784048
541,0.032444,0.039544579906733025
541,0.0304614,0.22632826541331505
541,0.0258438,0.25691003799773954
541,0.0257074,0.0398616821019891
541,0.0435602,0.021991918970385636
541,0.0365761,0.02065550473844698
541,0.0227008,0.006751835602264469
541,0.0408889,0.048233005297203084
541,0.0437255,0.058250971665715676
541,0.025463,0.009663278998352433
541,0.025463,2.915577381432536
541,0.025463,3.141194039216782
541,0.025463,0.08820483105794147
541,0.0269929,0.06885854558440803
541,0.0228382,0.0365060173122185
541,0.0233245,0.01096989061021149
542,0.0233272,0.06261935802928648
542,0.0219096,0.08552375693338082
542,0.060757,0.08470618416621054
542,0.0696127,0.13988306259158048
542,0.0282021,0.14200254399129597
542,0.0261207,0.04450881373391116
542,0.531767,0.07604000591793814
542,0.633423,0.06760069896088354
542,0.633423,0.0813551799211338
542,0.0271511,0.05058238855817302
542,0.0262522,0.04829455090183568
542,0.043822,0.05578640344205746
542,0.0388472,0.055561971923249874
542,0.0252253,0.06580551116737855
543,0.025166,0.038702167897935624
543,0.0246756,0.04315551825664945
543,0.0532283,0.037518668899629126
543,0.0440841,0.0350812177810292
543,0.0262602,0.03347034657723186
543,0.0258459,0.03331126235974815
543,0.0244678,0.026494595675344387
543,0.023474,0.04193245044115584
543,0.0272325,0.5386261728694587
543,0.030848,0.5387527433804863
543,0.0337363,0.033663407432997776
543,0.0298505,0.030368011130135063
544,0.0248666,0.08481950836924246
544,0.0217513,0.03983956074055019
544,0.0232121,0.023883259827753748
544,0.0422042,0.03919623706429018
544,0.0395212,0.02966112944579166
544,0.0272374,0.07575846421357829
545,0.0243238,0.06478854605561082
545,0.0225227,0.06337402149145978
545,0.0248485,0.10531804878557148
545,0.0247373,0.08416556837567245
545,0.0226587,0.024314988813487017
545,0.0241394,0.07232533943231799
546,0.0238709,0.03730787852451533
546,0.022442,0.031471209064794364
546,0.0258574,0.03612032303786878
546,0.0308403,0.04606388390322708
546,0.0294177,0.02626688028677942
546,0.0321099,0.016431268971080857
546,0.043163,0.007177590124825905
546,0.0309427,0.016742216101819005
547,0.0374814,0.0109062716360819
547,0.0295434,0.008561033874480192
547,0.0268071,0.007482465435937469
547,0.0395652,0.015396636126115257
547,0.0398907,0.02161830936960597
547,0.0261333,0.012503327557094589
547,0.0222643,0.024641144453941118
547,0.0228572,0.033715064882037155
547,0.0224337,0.02428970541196408
547,0.0298211,0.01126880313076772
548,0.0405067,0.036323231568240334
548,0.0358543,0.029216876260305277
548,0.025256,0.02871225696457852
548,0.025256,0.17272999160539548
548,0.0264447,0.03187454313398074
548,0.0240087,0.03675026666569968
549,0.0251502,0.02073507414985554
549,0.0380288,0.035467308891428496
549,0.0323295,0.024475395808852805
549,0.0216105,0.035511909269990004
549,0.0242136,0.04312051252014562
549,0.0242136,0.09310463844513854
550,0.0231737,0.048433924061550344
550,0.0225792,0.07647785627225707
550,0.576213,0.08344443720224864
550,0.425124,0.0680557661039828
550,0.0218929,0.06780489141647525
550,0.0230368,0.05241268930325916
551,0.993859,0.11050273765386988
551,0.0302831,0.013513319355361894
551,0.0244495,0.012026175618209092
551,0.0212209,0.006203434532579633
551,0.023136,0.004944178394839793
551,0.533948,0.11518984677479167
552,0.0230825,0.010488741583240764
552,0.0217101,0.010858752230343785
552,0.0236102,0.012444247667095001
552,0.664569,0.04480246163995902
552,0.574574,0.043978201657184635
552,0.071499,0.016505302178390618
553,0.0236403,0.07332751802699988
553,0.022925,0.04082340627630186
553,0.023023,0.07627578187078767
553,0.0271978,0.04118936756008795
553,0.0250092,0.033326361937661274
553,0.0250092,0.19003544011578455
554,0.0241402,0.011378444533414892
554,0.028948,0.013528429324943842
554,0.0259357,0.012011078219710335
554,0.0264976,0.01042627929800454
554,0.0242334,0.011469006059812206
554,0.0242334,0.15700513654017778
555,0.0243273,0.009818294149189248
555,0.0273355,0.039017667792937194
555,0.0274565,0.03862169112040541
555,0.0238393,0.004199897736850288
555,0.0266258,0.011084619975443367
555,0.0275496,0.013880360225872936
556,0.0238405,0.02369999156117978
556,0.0236572,0.011829458990165322
556,0.0246782,0.01984759935105492
556,0.0319991,0.02585419967819519
556,0.0295125,0.020034000623939282
556,0.0363884,0.022238030488332148
557,0.0225965,0.00394549109744274
557,0.0245497,0.0006985699678629185
557,0.0302299,0.004701595473879185
557,0.0376826,0.007119651957785526
557,0.0271262,0.005121816084163883
557,0.02192,0.004108235631021979
558,0.0258351,0.01182204720004217
558,0.0295745,0.055206262325935465
558,0.0295813,0.05425545156940444
558,0.0356342,0.011852275941776024
558,0.0408734,0.060518936705795105
558,0.0379811,0.049517295968176764
559,0.0221193,0.010628758158882081
559,0.0232276,0.009956877020431569
559,0.0266853,0.011061475896099751
559,0.0338081,0.010174700241285107
559,0.0293754,0.0070820406663618515
559,0.0237575,0.008405147232499932
560,0.0217685,0.00768235640933198
560,0.0246076,0.0036432128677860226
560,0.0251289,0.12592054359793745
560,0.0656577,0.0050637732966629136
560,0.0503887,0.004705146118878908
560,0.0230515,0.006563086164297748
561,0.0284533,0.00941805181552954
561,0.0241124,0.01146900605981205
561,0.0226335,0.0074763159376792935
561,0.022355,0.007541916202133235
561,0.0233832,0.010330246850874374
561,0.0250073,0.008105584494655451
562,0.0254208,0.18878809099093066
562,0.0234541,0.09426066093551468
562,0.0234541,0.147343050396006
562,0.163448,0.03637894033640884
562,0.246329,0.004064332663549958
562,0.0277692,0.009124527385020856
562,0.0277692,0.07614943335311192
562,0.843747,0.10065563570908448
562,0.570449,0.09997240519263274
562,0.0254208,0.024642380161015155
563,0.0232717,0.021487663902807184
563,0.0235892,0.034987050461563314
563,0.0477674,0.029805247927168908
563,0.0412452,0.02585265487333953
563,0.0232265,0.029071231484063438
563,0.0226557,0.015223261805540001
564,0.0237054,0.0022770937639898237
564,0.0228164,0.012435346638112335
564,0.0230396,0.013655237457108036
564,0.0317673,0.005730731367810001
564,0.0283304,0.0011139416546660128
564,0.0251285,0.005182924465010506
565,0.0943129,0.14486888760531008
565,0.081149,0.11732907898726537
565,0.081149,0.12046474089956798
565,0.0228196,0.1411891160819412
565,0.0228196,0.10448053024367743
565,0.0228196,0.14537316980791187
566,0.0229271,0.04327233411777119
566,0.0292604,0.050496270159289806
566,0.0266256,0.042896746962910834
566,0.0238077,0.0677472154409316
566,0.0236208,0.07569984544237857
566,0.0233871,0.046825465294003936
567,0.0257914,0.0076719358704300964
567,0.0259665,0.01839464324198742
567,0.025682,0.019080984146526685
567,0.0278384,0.011488239247160689
567,0.0314456,0.014433298306346848
567,0.0276507,0.011836975965168837
568,0.0253484,0.006176609102087995
