cycle,node,pts,zed_pts,R,energy,cx,cy,yaw,w,d,s_cx,s_cy,s_yaw,s_w,s_d
680,residual_9,27,0,0.0009,0.00445579,-0.990157,2.37352,-0.00403229,0.430267,0.370339,0.0356493,0.0234309,0.0470665,0.0509782,0.0203922
680,residual_8,43,0,0.0009,0.0720437,-0.211117,0.318912,1.53994,0.47503,0.211687,0.0522694,0.0869158,0.0453612,0.167674,0.0918389
680,residual_7,6,0,0.0009,0.0024899,-2.33869,0.202589,1.19644,0.119677,0.0501081,0.0352617,0.0304427,0.110676,0.0345113,0.048417
680,residual_6,29,0,0.0009,0.00733834,-3.83891,-0.510955,1.52708,1.46196,0.179657,0.0266417,0.0275296,0.0446448,0.0251608,0.0188225
680,residual_5,9,0,0.0009,0.00417203,-2.39732,-1.09393,1.53019,0.144303,0.0508815,0.0416322,0.0280085,0.0828665,0.0300676,0.0656769
680,residual_4,53,0,0.0009,0.0617085,0.0815269,-1.94994,-1.56159,0.420885,0.40446,0.0262908,0.0224827,0.0452485,0.0171151,0.0171794
680,residual_3,607,0,0.0009,0.663231,2.29156,-0.508226,1.55872,1.50746,0.204093,0.0255742,0.0214609,0.0441695,0.0123314,0.0117818
680,residual_2,203,0,0.0009,0.375432,2.04358,-2.02891,-0.0563771,0.339587,0.334736,0.0255982,0.0214054,0.0444386,0.0120173,0.0120133
680,residual_1,1757,0,0.0009,0.195197,4.69276,-0.618128,1.54199,0.539948,0.49152,0.0255737,0.021368,0.0441726,0.0118013,0.0117657
681,residual_9,27,0,0.0009,0.00459089,-0.990061,2.37368,-0.00438563,0.430278,0.370322,0.0357296,0.0236394,0.0470554,0.0512083,0.0209362
681,residual_8,43,0,0.0009,0.0721185,-0.210848,0.318795,1.53947,0.47504,0.211722,0.0523262,0.0869495,0.0453614,0.167744,0.091967
681,residual_7,6,0,0.0009,0.00374503,-2.33878,0.202477,1.19638,0.119695,0.0501136,0.0353429,0.0305579,0.110607,0.0348461,0.0486601
681,residual_6,29,0,0.0009,0.00781879,-3.839,-0.511082,1.52747,1.46209,0.179865,0.026642,0.0274569,0.0446454,0.0251276,0.018822
681,residual_5,9,0,0.0009,0.00990217,-2.39752,-1.09388,1.53138,0.144404,0.0508435,0.0416821,0.0285604,0.0828013,0.0303694,0.0658563
681,residual_4,53,0,0.0009,0.06242,0.0816284,-1.94983,-1.56191,0.420654,0.404047,0.0262903,0.0224852,0.0452466,0.0171182,0.0171791
681,residual_3,606,0,0.0009,0.656015,2.29152,-0.508392,1.55875,1.50772,0.204038,0.0255741,0.0214601,0.0441688,0.0123265,0.0117819
681,residual_2,203,0,0.0009,0.355267,2.0437,-2.02859,-0.0562179,0.339477,0.334691,0.025598,0.0214054,0.0444393,0.0120151,0.0120126
681,residual_1,1756,0,0.0009,0.194197,4.69278,-0.618187,1.54192,0.540033,0.491536,0.0255719,0.0213681,0.0441727,0.0118019,0.0117658
682,residual_9,27,0,0.0009,0.00521749,-0.99029,2.37376,-0.00450057,0.430248,0.370312,0.0358103,0.0238311,0.047054,0.0514375,0.0214707
682,residual_8,43,0,0.0009,0.0650735,-0.210679,0.318802,1.53944,0.475038,0.211743,0.0523827,0.0869833,0.0453614,0.167814,0.0920949
682,residual_7,6,0,0.0009,0.00523215,-2.33903,0.202674,1.19494,0.119678,0.0501515,0.0354228,0.0306668,0.110498,0.0351784,0.0489019
682,residual_6,29,0,0.0009,0.00687175,-3.83913,-0.511374,1.52736,1.46225,0.17969,0.0266383,0.0285148,0.04464,0.0255058,0.0188152
682,residual_5,9,0,0.0009,0.00571842,-2.39746,-1.09383,1.53172,0.144396,0.0508437,0.0417365,0.029043,0.0827083,0.0306827,0.0660349
682,residual_4,53,0,0.0009,0.0567932,0.0820659,-1.94966,-1.56164,0.420721,0.403634,0.0262902,0.022488,0.0452477,0.0171203,0.0171791
682,residual_3,605,0,0.0009,0.665558,2.2915,-0.508443,1.55872,1.5073,0.204036,0.0255735,0.0214598,0.0441689,0.0123269,0.0117819
682,residual_2,203,0,0.0009,0.368066,2.04379,-2.02854,-0.056218,0.339315,0.334511,0.0255976,0.0214057,0.0444401,0.0120114,0.0120125
682,residual_1,1757,0,0.0009,0.191729,4.69281,-0.61824,1.54191,0.540034,0.49153,0.0255706,0.021368,0.0441727,0.0118017,0.0117657
683,residual_9,27,0,0.0009,0.0023395,-0.990263,2.37362,-0.00437895,0.430248,0.370052,0.0358969,0.023531,0.0470811,0.0516656,0.0207103
683,residual_8,43,0,0.0009,0.068399,-0.210827,0.318892,1.53973,0.475027,0.211723,0.052439,0.0870169,0.0453613,0.167884,0.0922224
683,residual_7,6,0,0.0009,0.00204411,-2.33914,0.202766,1.19506,0.119672,0.0501686,0.0355033,0.0307742,0.110445,0.0355081,0.0491424
683,residual_6,29,0,0.0009,0.00573376,-3.83899,-0.511438,1.52736,1.4623,0.180097,0.0266394,0.0282155,0.0446409,0.0254438,0.0188156
683,residual_5,9,0,0.0009,0.00564188,-2.39745,-1.09382,1.53242,0.144453,0.0508389,0.0417937,0.029464,0.0826309,0.0309999,0.0662131
683,residual_4,53,0,0.0009,0.0583657,0.0816445,-1.94988,-1.56161,0.420767,0.404175,0.02629,0.0224897,0.0452445,0.01712,0.0171795
683,residual_3,608,0,0.0009,0.662075,2.29161,-0.508633,1.55874,1.50707,0.204173,0.0255736,0.0214598,0.0441689,0.0123258,0.0117818
683,residual_2,203,0,0.0009,0.361099,2.044,-2.02835,-0.0565266,0.339262,0.334366,0.0255974,0.0214057,0.0444405,0.0120107,0.0120124
683,residual_1,1757,0,0.0009,0.191317,4.69282,-0.618375,1.54201,0.540026,0.491529,0.0255716,0.021368,0.0441727,0.0118013,0.0117657
684,residual_9,27,0,0.0009,0.00398814,-0.990182,2.37355,-0.00430228,0.43026,0.370144,0.035979,0.0234518,0.0470828,0.0518927,0.0204769
684,residual_8,43,0,0.0009,0.0717041,-0.210755,0.318905,1.53973,0.475024,0.211732,0.052495,0.087051,0.0453613,0.167954,0.0923498
684,residual_7,6,0,0.0009,0.00536655,-2.33862,0.202395,1.19604,0.119697,0.0500925,0.0355862,0.0308818,0.110423,0.0358351,0.0493817
684,residual_6,29,0,0.0009,0.00869909,-3.83851,-0.511657,1.527,1.46241,0.180078,0.0266403,0.0279839,0.0446417,0.0253868,0.0188166
684,residual_5,9,0,0.0009,0.00547253,-2.39746,-1.09365,1.53182,0.14448,0.0508814,0.0418248,0.0298007,0.0828151,0.0312585,0.0662833
684,residual_4,53,0,0.0009,0.0618829,0.0816877,-1.94971,-1.562,0.420517,0.403967,0.0262898,0.022491,0.0452429,0.017121,0.0171792
684,residual_3,612,0,0.0009,0.679527,2.29144,-0.508381,1.55867,1.50726,0.20449,0.0255734,0.0214625,0.0441686,0.0123374,0.0117817
684,residual_2,203,0,0.0009,0.364186,2.04386,-2.02857,-0.0564657,0.339699,0.334448,0.0255975,0.0214055,0.0444402,0.0120113,0.0120115
684,residual_1,1757,0,0.0009,0.195103,4.69281,-0.61837,1.54188,0.540116,0.491521,0.0255724,0.021368,0.0441726,0.011801,0.0117657
685,residual_9,27,0,0.0009,0.00486383,-0.990006,2.37342,-0.00373397,0.430283,0.370151,0.0360583,0.0236598,0.0470675,0.0521189,0.0210187
685,residual_8,43,0,0.0009,0.0643785,-0.210749,0.318816,1.53938,0.475035,0.211734,0.0525509,0.087084,0.0453614,0.168025,0.0924764
685,residual_7,6,0,0.0009,0.0178294,-2.33963,0.202778,1.19326,0.119691,0.0502266,0.0356664,0.030987,0.11028,0.0361596,0.0496197
685,residual_6,29,0,0.0009,0.00740672,-3.83867,-0.511569,1.52723,1.46242,0.179986,0.026641,0.0278081,0.0446425,0.0253358,0.0188175
685,residual_5,9,0,0.0009,0.00164199,-2.39752,-1.09412,1.53216,0.144499,0.0508954,0.0418959,0.0286519,0.0829744,0.0300659,0.0664591
685,residual_4,53,0,0.0009,0.0546591,0.0819736,-1.94978,-1.56195,0.420423,0.403179,0.0262896,0.0224918,0.0452413,0.0171215,0.0171784
685,residual_3,605,0,0.0009,0.659448,2.29135,-0.508168,1.55864,1.50741,0.20452,0.0255735,0.0214641,0.0441687,0.0123458,0.0117818
685,residual_2,203,0,0.0009,0.367981,2.04396,-2.0285,-0.0559307,0.339801,0.334177,0.0255976,0.0214055,0.0444397,0.0120118,0.0120117
685,residual_1,1757,0,0.0009,0.193844,4.69277,-0.618279,1.54183,0.540025,0.491627,0.025572,0.0213681,0.0441724,0.011801,0.0117657
686,residual_9,27,0,0.0009,0.00475931,-0.990104,2.37327,-0.00330554,0.430274,0.370329,0.0361406,0.0235534,0.0470742,0.0523441,0.0207425
686,residual_8,43,0,0.0009,0.0765249,-0.210877,0.318709,1.53882,0.475051,0.211719,0.0526076,0.0871179,0.0453616,0.168094,0.0926037
686,residual_7,6,0,0.0009,0.00575063,-2.34022,0.203059,1.19254,0.119683,0.0503074,0.0357464,0.0310892,0.110203,0.0364816,0.0498565
686,residual_6,29,0,0.0009,0.00920892,-3.83848,-0.511552,1.52718,1.46243,0.180412,0.0266415,0.0276719,0.0446432,0.0252889,0.0188176
686,residual_5,9,0,0.0009,0.00252436,-2.39725,-1.09406,1.53237,0.144486,0.0509222,0.0419527,0.0291019,0.082875,0.0303821,0.0666338
686,residual_4,53,0,0.0009,0.0660709,0.0821147,-1.94979,-1.56149,0.420427,0.403093,0.0262885,0.0226841,0.0452375,0.0177752,0.017179
686,residual_3,604,0,0.0009,0.662193,2.29137,-0.508295,1.55857,1.50735,0.204575,0.0255735,0.0214617,0.0441688,0.0123366,0.0117819
686,residual_2,203,0,0.0009,0.36744,2.04396,-2.0288,-0.0559124,0.339556,0.334195,0.0255977,0.0214058,0.0444394,0.0120122,0.0120132
686,residual_1,1756,0,0.0009,0.191246,4.69284,-0.618305,1.54193,0.540219,0.491456,0.0255716,0.0213683,0.0441722,0.0118014,0.0117657
687,residual_9,27,0,0.0009,0.00452081,-0.989888,2.37354,-0.00352511,0.430301,0.37029,0.03622,0.0237528,0.0470615,0.0525683,0.0212797
687,residual_8,43,0,0.0009,0.0634566,-0.210821,0.318759,1.5389,0.475045,0.211725,0.0526641,0.0871515,0.0453615,0.168164,0.092731
687,residual_7,6,0,0.0009,0.00711047,-2.3397,0.202708,1.1924,0.119411,0.0502274,0.0356944,0.02964,0.110487,0.0338276,0.0500923
687,residual_6,29,0,0.0009,0.00680266,-3.83828,-0.511712,1.52709,1.46253,0.18011,0.0266419,0.0275663,0.0446438,0.0252457,0.0188187
687,residual_5,9,0,0.0009,0.00932357,-2.39761,-1.09409,1.5324,0.144529,0.0508858,0.0420122,0.0294988,0.0827785,0.0307044,0.0668086
687,residual_4,53,0,0.0009,0.0658762,0.0822935,-1.94991,-1.56188,0.420946,0.403293,0.0262888,0.022644,0.0452397,0.0176827,0.0171791
687,residual_3,606,0,0.0009,0.662171,2.29137,-0.50823,1.55853,1.50764,0.204456,0.0255733,0.0214605,0.0441682,0.0123327,0.0117819
687,residual_2,203,0,0.0009,0.365712,2.04402,-2.02892,-0.0558721,0.33926,0.334263,0.0255976,0.021406,0.0444393,0.0120123,0.012015
687,residual_1,1757,0,0.0009,0.192516,4.69284,-0.61832,1.54197,0.540084,0.491491,0.0255735,0.021368,0.0441721,0.0118017,0.0117657
688,residual_9,27,0,0.0009,0.00317154,-0.989766,2.37374,-0.00363399,0.430316,0.370262,0.0362997,0.0239371,0.0470462,0.0527916,0.0218076
688,residual_8,43,0,0.0009,0.0737878,-0.210821,0.318828,1.53915,0.475034,0.211724,0.0527205,0.0871847,0.0453615,0.168234,0.0928583
688,residual_7,6,0,0.0009,0.0125452,-2.34042,0.203079,1.19005,0.119374,0.0503279,0.0357695,0.0298621,0.110352,0.0341452,0.0503266
688,residual_6,29,0,0.0009,0.00674819,-3.83854,-0.511527,1.52714,1.46245,0.180298,0.0266424,0.0274784,0.0446444,0.0252037,0.0188193
688,residual_5,9,0,0.0009,0.00595183,-2.39699,-1.09412,1.53149,0.144385,0.0509706,0.0421058,0.0282507,0.0831659,0.0294201,0.066983
688,residual_4,53,0,0.0009,0.0585894,0.0825197,-1.94986,-1.56189,0.420889,0.402965,0.0262889,0.0226131,0.0452426,0.017604,0.0171795
688,residual_3,606,0,0.0009,0.682376,2.2914,-0.508371,1.55857,1.50762,0.204314,0.0255737,0.0214591,0.0441683,0.0123263,0.0117819
688,residual_2,203,0,0.0009,0.368267,2.04412,-2.02889,-0.0557221,0.339306,0.334037,0.0255975,0.0214059,0.044439,0.0120111,0.0120144
688,residual_1,1756,0,0.0009,0.194311,4.69283,-0.618234,1.54196,0.540067,0.491571,0.0255728,0.0213677,0.0441723,0.011802,0.0117658
689,residual_9,27,0,0.0009,0.00596184,-0.989922,2.37362,-0.00364783,0.430296,0.370282,0.0363796,0.0241094,0.0470331,0.0530139,0.0223259
689,residual_8,43,0,0.0009,0.0696327,-0.210818,0.318882,1.53935,0.475028,0.211726,0.0527766,0.0872181,0.0453614,0.168304,0.0929852
689,residual_7,6,0,0.0009,0.0120001,-2.34006,0.203107,1.18935,0.119342,0.0502896,0.035847,0.0300613,0.110268,0.0344643,0.0505598
689,residual_6,29,0,0.0009,0.00543229,-3.8387,-0.511766,1.52746,1.46268,0.180176,0.0266426,0.0275047,0.0446446,0.0252127,0.0188179
689,residual_5,9,0,0.0009,0.0035877,-2.39718,-1.09407,1.53178,0.14441,0.0509473,0.0421777,0.0282602,0.0833392,0.029712,0.0671565
689,residual_4,53,0,0.0009,0.0609948,0.0827444,-1.9497,-1.56218,0.420511,0.402437,0.0262901,0.0224882,0.0452489,0.0171869,0.0171792
689,residual_3,604,0,0.0009,0.663586,2.2914,-0.508444,1.55862,1.50794,0.204302,0.0255735,0.0214603,0.0441684,0.0123314,0.011782
689,residual_2,203,0,0.0009,0.371132,2.04396,-2.02896,-0.0561707,0.339172,0.334292,0.0255977,0.0214059,0.0444388,0.0120125,0.0120147
689,residual_1,1757,0,0.0009,0.19236,4.69282,-0.618246,1.54196,0.539898,0.491581,0.0255722,0.0213682,0.0441725,0.0118019,0.0117658
690,residual_9,27,0,0.0009,0.00210489,-0.98983,2.3735,-0.00389238,0.430382,0.370036,0.0364499,0.0238506,0.0470592,0.0532004,0.021694
690,residual_8,43,0,0.0009,0.0679735,-0.210827,0.31875,1.53876,0.475044,0.211726,0.0528327,0.0872521,0.0453615,0.168374,0.0931116
690,residual_7,6,0,0.0009,0.00704895,-2.33911,0.202784,1.19101,0.119348,0.0501648,0.0359276,0.0302445,0.110274,0.0347838,0.0507921
690,residual_6,29,0,0.0009,0.00620579,-3.83917,-0.511614,1.52785,1.46264,0.179348,0.0266432,0.0274309,0.0446451,0.0251736,0.0188199
690,residual_5,9,0,0.0009,0.00231116,-2.39744,-1.09396,1.53045,0.144506,0.0509378,0.0422472,0.028319,0.0835087,0.0300128,0.0673303
690,residual_4,53,0,0.0009,0.0581253,0.0826535,-1.94966,-1.56222,0.420599,0.402752,0.02629,0.0224905,0.0452492,0.0171782,0.0171798
690,residual_3,611,0,0.0009,0.656478,2.29145,-0.508255,1.55864,1.50827,0.204387,0.0255738,0.0214613,0.0441688,0.0123357,0.0117819
690,residual_2,203,0,0.0009,0.353136,2.04411,-2.0288,-0.0563165,0.339107,0.334409,0.0255975,0.0214057,0.0444392,0.0120104,0.0120133
690,residual_1,1756,0,0.0009,0.195917,4.69281,-0.618127,1.54185,0.539933,0.491529,0.0255708,0.0213683,0.0441729,0.0118022,0.0117658
691,residual_9,27,0,0.0009,0.00549225,-0.989831,2.37369,-0.004075,0.430382,0.370011,0.0365288,0.024034,0.0470435,0.053421,0.0222124
691,residual_8,43,0,0.0009,0.0737968,-0.210854,0.318755,1.53871,0.475046,0.211722,0.0528888,0.0872853,0.0453616,0.168444,0.0932379
691,residual_7,6,0,0.0009,0.0123035,-2.33828,0.202367,1.19246,0.119376,0.0500499,0.0360103,0.0304157,0.110271,0.0351032,0.0510233
691,residual_6,29,0,0.0009,0.0063582,-3.83908,-0.511513,1.52789,1.46263,0.179211,0.0266389,0.0280458,0.044641,0.0254719,0.0188179
691,residual_5,9,0,0.0009,0.00482045,-2.39759,-1.09415,1.53162,0.144419,0.0509031,0.0423145,0.0275898,0.0836826,0.0290153,0.0675046
691,residual_4,53,0,0.0009,0.06505,0.082577,-1.94994,-1.56176,0.420567,0.402458,0.0262898,0.0224912,0.0452496,0.0171727,0.0171802
691,residual_3,601,0,0.0009,0.686856,2.29134,-0.508645,1.5587,1.50738,0.204597,0.0255735,0.0214587,0.0441692,0.012324,0.0117819
691,residual_2,203,0,0.0009,0.363376,2.04413,-2.02864,-0.0563905,0.339316,0.334226,0.0255975,0.0214056,0.0444395,0.0120099,0.0120125
691,residual_1,1757,0,0.0009,0.191538,4.69275,-0.618142,1.54182,0.54003,0.491588,0.0255728,0.021368,0.0441728,0.0118025,0.0117658
692,residual_9,27,0,0.0009,0.0044325,-0.990202,2.37378,-0.00397349,0.430339,0.370088,0.0366103,0.0238469,0.0470516,0.0536401,0.0217699
692,residual_8,43,0,0.0009,0.072026,-0.210872,0.318742,1.53858,0.475045,0.21172,0.0529446,0.0873186,0.0453616,0.168514,0.0933639
692,residual_7,6,0,0.0009,0.00244966,-2.33826,0.202539,1.19233,0.119347,0.0500549,0.0360914,0.0305725,0.110204,0.0354223,0.0512535
692,residual_6,29,0,0.0009,0.00736338,-3.83885,-0.511567,1.52763,1.46265,0.179388,0.0266399,0.0278524,0.0446418,0.0254119,0.0188185
692,residual_5,9,0,0.0009,0.00397174,-2.39788,-1.09397,1.53111,0.144471,0.0508748,0.0423838,0.0277389,0.0838487,0.0293106,0.0676779
692,residual_4,53,0,0.0009,0.06174,0.0824268,-1.94982,-1.56184,0.420567,0.402806,0.0262897,0.0224929,0.0452472,0.0171651,0.0171801
692,residual_3,607,0,0.0009,0.666857,2.29122,-0.508737,1.55864,1.50707,0.204774,0.0255741,0.0214585,0.0441692,0.0123231,0.0117819
692,residual_2,203,0,0.0009,0.375503,2.0439,-2.02861,-0.0570359,0.339294,0.334514,0.0255978,0.0214054,0.0444391,0.0120126,0.0120118
692,residual_1,1757,0,0.0009,0.195197,4.69276,-0.618109,1.54188,0.540012,0.491586,0.0255733,0.0213678,0.0441728,0.0118021,0.0117658
693,residual_9,27,0,0.0009,0.00410949,-0.990279,2.37409,-0.00458853,0.430332,0.370162,0.0366913,0.0237008,0.0470554,0.0538584,0.0213932
693,residual_8,43,0,0.0009,0.0709639,-0.210878,0.318693,1.53829,0.475052,0.21172,0.0530009,0.0873519,0.0453617,0.168584,0.0934901
693,residual_7,6,0,0.0009,0.0042793,-2.33823,0.202568,1.1936,0.119348,0.0500531,0.0361739,0.0307211,0.110198,0.0357406,0.0514827
693,residual_6,29,0,0.0009,0.00530783,-3.83915,-0.5116,1.5277,1.46267,0.179394,0.0266364,0.0284303,0.044638,0.0257245,0.0188167
693,residual_5,9,0,0.0009,0.00974052,-2.39886,-1.09399,1.5296,0.144441,0.0511524,0.0423942,0.0282931,0.0836966,0.0296541,0.0675641
693,residual_4,53,0,0.0009,0.0587441,0.0825847,-1.94994,-1.5618,0.420542,0.402669,0.0262886,0.0226858,0.0452396,0.0178168,0.0171792
693,residual_3,608,0,0.0009,0.670644,2.29129,-0.508929,1.55866,1.50689,0.204715,0.0255738,0.0214583,0.0441693,0.0123213,0.0117818
693,residual_2,203,0,0.0009,0.367052,2.04387,-2.02867,-0.0568955,0.339267,0.334493,0.0255978,0.0214054,0.0444391,0.0120135,0.0120112
693,residual_1,1756,0,0.0009,0.189219,4.69268,-0.618009,1.54177,0.539969,0.491815,0.0255748,0.021368,0.0441728,0.0118019,0.0117659
694,residual_9,27,0,0.0009,0.00327461,-0.990547,2.37385,-0.00393422,0.430295,0.370048,0.036772,0.0235891,0.047061,0.0540759,0.0210669
694,residual_8,43,0,0.0009,0.069044,-0.210951,0.318634,1.53793,0.475061,0.211711,0.053057,0.087385,0.0453618,0.168653,0.0936158
694,residual_7,6,0,0.0009,0.00221709,-2.33828,0.202591,1.19356,0.119347,0.0500597,0.0362565,0.0308613,0.110145,0.0360577,0.0517108
694,residual_6,29,0,0.0009,0.00594981,-3.83896,-0.51163,1.52747,1.46268,0.179614,0.0266379,0.0281456,0.044639,0.0256402,0.0188174
694,residual_5,9,0,0.0009,0.00934893,-2.39885,-1.09369,1.52889,0.144657,0.0511721,0.0424567,0.0286729,0.0837643,0.0299781,0.0677369
694,residual_4,53,0,0.0009,0.0612609,0.0823518,-1.94979,-1.56181,0.420561,0.40301,0.0262887,0.0226468,0.0452379,0.0177141,0.0171793
694,residual_3,603,0,0.0009,0.653813,2.29116,-0.508941,1.55862,1.50659,0.20472,0.0255735,0.0214569,0.0441689,0.0123147,0.0117819
694,residual_2,203,0,0.0009,0.366106,2.04392,-2.02842,-0.0569016,0.339357,0.334514,0.0255977,0.0214052,0.0444397,0.0120125,0.0120101
694,residual_1,1754,0,0.0009,0.194812,4.69268,-0.617984,1.54187,0.539868,0.491864,0.0255748,0.0213681,0.0441728,0.0118022,0.0117659
695,residual_9,27,0,0.0009,0.0052752,-0.990588,2.37386,-0.00448154,0.430293,0.37018,0.0368524,0.0235019,0.047072,0.0542927,0.0207877
695,residual_8,43,0,0.0009,0.0738342,-0.21105,0.318557,1.53747,0.47508,0.211698,0.0531135,0.0874179,0.0453619,0.168723,0.0937416
695,residual_7,6,0,0.0009,0.00253924,-2.33853,0.202698,1.19427,0.119349,0.0500937,0.036339,0.0309946,0.110119,0.0363736,0.0519379
695,residual_6,29,0,0.0009,0.00579327,-3.83903,-0.511525,1.5275,1.46265,0.179832,0.026639,0.0279303,0.04464,0.0255657,0.0188179
695,residual_5,9,0,0.0009,0.00459372,-2.39901,-1.09395,1.52984,0.144448,0.051128,0.0425177,0.0278543,0.0839312,0.02899,0.0679114
695,residual_4,53,0,0.0009,0.0580099,0.0823696,-1.94974,-1.56193,0.420328,0.403146,0.0262888,0.0226157,0.0452385,0.0176293,0.0171796
695,residual_3,601,0,0.0009,0.673958,2.29116,-0.50896,1.55865,1.50646,0.204525,0.0255736,0.0214581,0.044169,0.0123178,0.0117819
695,residual_2,203,0,0.0009,0.369166,2.04391,-2.0282,-0.0566339,0.339667,0.334176,0.0255976,0.0214054,0.0444394,0.0120125,0.0120109
695,residual_1,1757,0,0.0009,0.194981,4.69265,-0.618003,1.54186,0.539748,0.491942,0.0255717,0.0213677,0.0441732,0.0118017,0.0117658
696,residual_9,27,0,0.0009,0.00482296,-0.990377,2.37387,-0.0048529,0.430318,0.370188,0.0369301,0.0237124,0.0470549,0.0545089,0.0213207
696,residual_8,43,0,0.0009,0.0741565,-0.211032,0.318604,1.53757,0.475071,0.2117,0.0531697,0.0874506,0.0453618,0.168793,0.0938671
696,residual_7,6,0,0.0009,0.0022402,-2.33826,0.202524,1.19525,0.119364,0.0500547,0.0364225,0.0311219,0.110089,0.0366879,0.0521641
696,residual_6,29,0,0.0009,0.00676124,-3.8393,-0.511529,1.52766,1.46269,0.179776,0.02664,0.027765,0.044641,0.0254983,0.0188188
696,residual_5,9,0,0.0009,0.00733052,-2.3984,-1.0938,1.52998,0.144553,0.0512,0.0425654,0.0284109,0.0838312,0.029313,0.068085
696,residual_4,53,0,0.0009,0.0563535,0.082614,-1.94961,-1.56165,0.420283,0.402803,0.0262888,0.0225924,0.0452381,0.017555,0.0171791
696,residual_3,600,0,0.0009,0.657672,2.29122,-0.509314,1.55863,1.50592,0.204387,0.0255739,0.021456,0.0441694,0.0123078,0.0117819
696,residual_2,203,0,0.0009,0.37265,2.04388,-2.02825,-0.0559525,0.339738,0.334089,0.0255978,0.0214051,0.0444399,0.0120135,0.0120098
696,residual_1,1757,0,0.0009,0.192919,4.69264,-0.618041,1.54191,0.539741,0.491878,0.0255714,0.0213681,0.0441728,0.0118016,0.0117658
697,residual_9,27,0,0.0009,0.00366817,-0.990277,2.37379,-0.00450882,0.430326,0.37,0.0370105,0.0235954,0.0470591,0.054724,0.0210063
697,residual_8,43,0,0.0009,0.081371,-0.211027,0.31869,1.53779,0.475059,0.211701,0.0532256,0.0874841,0.0453618,0.168862,0.0939923
697,residual_7,6,0,0.0009,0.0035891,-2.33857,0.20258,1.19544,0.119373,0.0500933,0.0365053,0.0312447,0.110047,0.0370006,0.0523892
697,residual_6,29,0,0.0009,0.0072854,-3.83904,-0.511488,1.52745,1.46265,0.179867,0.0266408,0.0276346,0.0446418,0.025436,0.0188194
697,residual_5,9,0,0.0009,0.00363825,-2.39782,-1.0938,1.53077,0.144552,0.0512528,0.0426181,0.0289074,0.0837124,0.0296536,0.068258
697,residual_4,53,0,0.0009,0.0647864,0.0819945,-1.94872,-1.56099,0.418841,0.404218,0.0262901,0.0224737,0.0452436,0.0171399,0.0171813
697,residual_3,612,0,0.0009,0.67909,2.29129,-0.509338,1.55855,1.5061,0.204536,0.0255736,0.0214563,0.0441697,0.0123095,0.0117818
697,residual_2,203,0,0.0009,0.366038,2.04377,-2.02823,-0.0553999,0.340008,0.333908,0.0255978,0.0214051,0.04444,0.0120135,0.01201
697,residual_1,1757,0,0.0009,0.193499,4.69264,-0.618046,1.54185,0.539936,0.491779,0.0255712,0.021368,0.044173,0.0118021,0.0117657
698,residual_9,27,0,0.0009,0.00414218,-0.990407,2.37371,-0.00461095,0.430308,0.369967,0.0370906,0.0235043,0.0470613,0.0549383,0.0207342
698,residual_8,43,0,0.0009,0.0719904,-0.210807,0.318609,1.53742,0.475065,0.211729,0.0532814,0.0875172,0.0453619,0.168932,0.0941169
698,residual_7,6,0,0.0009,0.00941343,-2.34224,0.204073,1.19516,0.119006,0.05,0.0334696,0.029169,0.11039,0.0342372,0.0448513
698,residual_6,29,0,0.0009,0.00477591,-3.83925,-0.511367,1.52776,1.46263,0.17978,0.0266413,0.0275375,0.0446426,0.0253806,0.0188199
698,residual_5,9,0,0.0009,0.0110312,-2.3976,-1.09392,1.53083,0.144398,0.0513955,0.0425621,0.0281602,0.0840942,0.0287862,0.0681584
