cycle,node,pkt_fid,pkt_ts,npts,gated,energy,fe_baseline,fe_surprise,R,motion_var,depth_var,motion_dotd,trunc_frac,range,cx,cy,H,w,h,yaw,std_cx,std_cy,std_H,std_w,std_h,std_yaw,std_yaw_within,front_mode,front_conf,cue_conf,cue_bearing,wall_resp,lidar_rays,lidar_raw,lidar_bpearl,lidar_resid_m,lidar_meanz,lidar_topz,lidar_floorz,lidar_cov_ang,dyaw_points,dyaw_moment,dyaw_flip,obliquity_cos,completeness,moment_aniso,moment_r_yaw,mom_major,mom_minor,mom_phi,mom_pts,ex_L,ex_p,ex_locc,ex_lfree,ex_lfree_eff,ex_ln,ex_socc,ex_sfree,ex_sfree_eff,ex_sndet,ex_streak,ex_pdetect,ex_central,ex_verify,ex_wantsverify,omega_w,omega_yaw,tau_w,tau_yaw,roi_fill,roi_fill_h,roi_fill_v,roi_valid,det_alive,frames_since_det,nbv_standoff,nbv_tx,nbv_ty,nbv_pdetect,nbv_vfov
9088,refrigerator_1,14326,1786189867456,41704,1,0.845138,0.753788,0.89214,0.00153453,5.09486e-05,0,0.663028,0,1.20787,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00978501,0.00987913,0.0286039,0.0234508,0.0140539,0.0877916,0.0809264,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.521366,1,0,0,0,0,0,0,4,0.982014,367.598,17.1952,118.278,486,288,32,0,320,0,0.385338,0.5,9.26952e-05,0,-13.016,-6.18938,247.237,3.19298,1.09655,0.189207,1.09655,1,1,0,1.88812,-3.8194,1.49171,0.564047,1.35383
9089,refrigerator_1,14327,1786189867543,43473,1,0.845138,0.753788,0.89214,0.00151498,6.66034e-05,0,0.745232,0,1.17088,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00979751,0.00989816,0.0287141,0.0234982,0.0140617,0.0987849,0.0927371,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.528274,1,0,0,0,0,0,0,4,0.982014,503.963,9.46218,0,703,265,43,0,308,0,0.366921,0.519481,8.34257e-05,0,-13.016,-6.18938,248.237,4.19298,1.14435,0.198806,1.14435,1,1,0,1.88812,-3.8194,1.49171,0.564047,1.35383
9090,refrigerator_1,14329,1786189867665,47262,1,0.845138,0.753788,0.89214,0.00141951,2.06901e-05,0,0.401674,0,1.11671,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00981,0.00991716,0.028824,0.0235455,0.0140695,0.108672,0.103205,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.534867,1,0,0,0,0,0,0,4,0.982014,537.05,11.9816,0,749,255,45,0,300,0,0.318474,0.483333,7.50831e-05,0,-13.016,-6.18938,249.237,5.19298,1.26482,0.224102,1.26482,1,1,0,1.88812,-3.8194,1.49171,0.564046,1.35383
9091,refrigerator_1,14330,1786189867749,50331,1,0.845138,0.753788,0.89214,0.00140379,4.12821e-05,0,0.552086,0,1.0753,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00982247,0.00993612,0.0289334,0.0235927,0.0140773,0.117731,0.112705,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.539322,1,0,0,0,0,0,0,4,0.982014,507.853,54.8494,0,723,220,56,0,276,0,0.187559,0.355072,6.75748e-05,0,-13.016,-6.18938,250.237,6.19298,1.30765,0.233403,1.30765,1,1,0,1.88812,-3.8194,1.49171,0.564046,1.35383
9092,refrigerator_1,14330,1786189867749,0,1,0.845138,0.753788,0.89214,0.00140379,4.12821e-05,0,0.552086,0,1.0753,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00983572,0.00995626,0.0290494,0.0236428,0.0140855,0.126665,0.122007,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.539322,1,0,0,0,0,0,0,4,0.982014,496.499,95.7192,0,744,233,39,0,272,0,0.155074,0.316176,6.08173e-05,0,-13.016,-6.18938,251.302,7.25749,1.46889,0.26971,1.46889,1,1,1,1.88812,-3.8194,1.49171,0.564046,1.35383
9093,refrigerator_1,14332,1786189867967,33454,1,0.845138,0.753788,0.89214,0.00130612,6.97691e-05,0,0.610475,0,0.916987,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00984816,0.00997515,0.029158,0.0236898,0.0140933,0.134518,0.130142,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.549384,1,0,0,0,0,0,0,4,0.982014,496.499,95.7192,0,744,233,39,0,272,0,0.155074,0.316176,6.08173e-05,0,-13.016,-6.18938,252.302,8.25749,1.50807,0.278815,1.50807,1,1,0,1.88812,-3.8194,1.49171,0.564046,1.35383
9094,refrigerator_1,14332,1786189867967,0,1,0.845138,0.753788,0.89214,0.00130612,6.97691e-05,0,0.610475,0,0.916987,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00986049,0.00999387,0.0292654,0.0237364,0.014101,0.141887,0.137745,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.549384,1,0,0,0,0,0,0,4,0.982014,453.248,133.614,0,725,0,210,0,210,0,0.0221837,0.152381,4.9262e-05,0,-13.016,-6.18938,253.295,9.25053,1.7547,0.337801,1.7547,1,1,1,1.88812,-3.8194,1.49171,0.564046,1.35383
9095,refrigerator_1,14332,1786189867967,0,1,0.845138,0.753788,0.89214,0.00130612,6.97691e-05,0,0.610475,0,0.916987,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00987339,0.0100134,0.0293774,0.023785,0.0141091,0.149212,0.145279,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.549384,1,0,0,0,0,0,0,4,0.982014,119.843,149.156,0,345,0,210,0,210,0,0.0221837,0.152381,4.9262e-05,0,-13.016,-6.18938,254.334,10.2901,1.80915,0.356087,1.80915,1,1,2,1.88812,-3.8194,1.49171,0.564046,1.35383
9096,refrigerator_1,14332,1786189867967,0,1,0.845138,0.753788,0.89214,0.00130612,6.97691e-05,0,0.610475,0,0.916987,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00988545,0.0100317,0.0294819,0.0238305,0.0141167,0.155757,0.151993,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.549384,1,0,0,0,0,0,0,4,0.982014,339.538,3.11322,0,368,0,418,0,418,0,0,0,4.43358e-05,0,-13.016,-6.18938,255.307,11.2632,2.25269,0.481262,2.25269,1,1,3,1.88812,-3.8194,1.49171,0.564046,1.35383
9097,refrigerator_1,14337,1786189868378,29610,1,0.845138,0.753788,0.89214,0.00172717,0.000605859,0,1.61451,0,0.743831,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00989782,0.0100504,0.0295889,0.0238771,0.0141244,0.162207,0.158597,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.561776,1,0,0,0,0,0,0,4,0.982014,339.538,3.11322,0,368,0,418,0,418,0,0,0,4.43358e-05,0,-13.016,-6.18938,256.307,12.2632,2.46892,0.542968,2.46892,1,1,0,1.88812,-3.8194,1.49171,0.564046,1.35383
9098,refrigerator_1,14338,1786189868452,27925,1,0.845138,0.753788,0.89214,0.00127544,0.000165208,0,0.83406,0,0.724976,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00991018,0.0100692,0.0296955,0.0239236,0.0141322,0.168411,0.164937,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.564908,1,0,0,0,0,0,0,4,0.982014,195.646,24.3253,0,231,196,200,0,396,0,0,0,3.99022e-05,0,-13.016,-6.18938,257.307,13.2632,2.7502,0.625077,2.7502,1,1,0,1.88812,-3.8194,1.49171,0.564046,1.35383
9099,refrigerator_1,14338,1786189868452,0,1,0.845138,0.753788,0.89214,0.00127544,0.000165208,0,0.83406,0,0.724976,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00992234,0.0100876,0.0298002,0.0239694,0.0141398,0.17431,0.170955,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.564908,1,0,0,0,0,0,0,4,0.982014,151.059,24.6753,0,199,0,328,0,328,0,0,0,3.23208e-05,0,-13.016,-6.18938,258.293,14.2488,3.26115,0.778617,3.26115,1,1,1,1.88812,-3.8194,1.49171,0.564046,1.35383
9100,refrigerator_1,14340,1786189868691,18900,1,0.845138,0.753788,0.89214,0.00131348,0.000245274,0,0.964696,0,0.648467,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00993467,0.0101062,0.029906,0.0240158,0.0141476,0.180097,0.176852,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.576952,1,0,0,0,0,0,0,4,0.982014,151.059,24.6753,0,199,0,328,0,328,0,0,0,3.23208e-05,0,-13.016,-6.18938,259.293,15.2488,4,1.08443,4,0,1,0,1.88812,-3.8194,1.49171,0.564046,1.35383
9101,refrigerator_1,14341,1786189868772,15607,1,0.845138,0.753788,0.89214,0.00135738,0.000301679,0,1.04977,0,0.623904,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00994698,0.0101248,0.0300115,0.024062,0.0141553,0.185704,0.182559,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.581938,1,0,0,0,0,0,0,4,0.982014,252.63,0.79648,0,266,147,136,0,283,0,0,0,2.90887e-05,0,-13.016,-6.18938,260.293,16.2488,2.12282,0.570195,2.12282,1,1,0,1.88812,-3.8194,1.49171,0.564046,1.35383
9102,refrigerator_1,14342,1786189868845,11780,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00995928,0.0101434,0.0301166,0.0241082,0.0141631,0.191147,0.188093,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,191.913,56.6778,0,279,120,100,0,220,0,0,0,2.61799e-05,0,-13.016,-6.18938,261.293,17.2488,2.59181,0.749257,2.59181,1,1,0,1.88812,-3.8194,1.49171,0.564046,1.35383
9103,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00997119,0.0101614,0.0302182,0.0241529,0.0141706,0.196282,0.193309,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,289.985,36.8177,0,351,54,40,0,94,0,0,0,2.35619e-05,0,-13.016,-6.18938,262.263,18.2187,3.01216,0.916888,3.01216,1,1,1,1.88812,-3.8194,1.49171,0.564046,1.35383
9104,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.00998558,0.0101831,0.0303406,0.0242069,0.0141796,0.202318,0.199435,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,303.466,21.4978,0,350,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,263.436,19.3917,4,1.54482,4,0,1,2,1.88812,-3.8194,1.49171,0.564046,1.35383
9105,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0099959,0.0101986,0.0304282,0.0242455,0.0141861,0.206541,0.203718,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,413.185,1.97719,0,432,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,264.278,20.2336,3.68579,0.190794,3.68579,1,1,3,1.88812,-3.8194,1.49171,0.564046,1.35383
9106,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0100079,0.0102167,0.0305299,0.0242905,0.0141937,0.211357,0.208599,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,228.515,69.9478,0,389,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,265.259,21.2148,3.87112,0.212269,3.87112,1,1,4,1.88812,-3.8194,1.49171,0.564046,1.35383
9107,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0100213,0.0102369,0.0306434,0.0243407,0.0142022,0.216622,0.213932,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,89.7889,123.685,0,409,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,266.358,22.3134,4,0.291388,4,0,1,5,1.88812,-3.8194,1.49171,0.564046,1.35383
9108,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0100322,0.0102532,0.0307346,0.0243812,0.014209,0.220778,0.218139,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,258.734,50.6896,0,421,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,267.244,23.1997,4,0.469953,4,0,1,6,1.88812,-3.8194,1.49171,0.564046,1.35383
9109,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.010045,0.0102726,0.0308431,0.0244294,0.0142172,0.225635,0.223054,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,523.481,8.07846,0,551,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,268.301,24.2569,4,0.469953,4,0,1,7,1.88812,-3.8194,1.49171,0.564046,1.35383
9110,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0100571,0.0102906,0.030944,0.0244742,0.0142248,0.230075,0.227543,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,449.713,4.71766,0,464,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,269.287,25.2432,4,0.469953,4,0,1,8,1.88812,-3.8194,1.49171,0.564046,1.35383
9111,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0100706,0.010311,0.0310576,0.0245248,0.0142334,0.234989,0.232511,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,441.8,3.20561,0,456,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,270.402,26.3574,4,0.469953,4,0,1,9,1.88812,-3.8194,1.49171,0.564046,1.35383
9112,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0100807,0.0103262,0.0311423,0.0245626,0.0142398,0.238601,0.236161,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,535.095,10.8158,0,575,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,271.236,27.1914,4,0.469953,4,0,1,10,1.88812,-3.8194,1.49171,0.564045,1.35383
9113,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.010093,0.0103446,0.0312444,0.0246082,0.0142475,0.242894,0.240497,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,606.737,47.6783,0,735,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,272.243,28.1991,4,0.469953,4,0,1,11,1.88812,-3.8194,1.49171,0.564045,1.35383
9114,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0101051,0.0103627,0.0313452,0.0246533,0.0142552,0.247073,0.244717,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,505.923,15.9196,0,551,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,273.242,29.1975,4,0.469953,4,0,1,12,1.88812,-3.8194,1.49171,0.564045,1.35383
9115,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0101172,0.0103809,0.031446,0.0246984,0.0142629,0.251194,0.248878,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,497.12,25.6638,0,556,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,274.243,30.1987,4,0.469953,4,0,1,13,1.88812,-3.8194,1.49171,0.564045,1.35383
9116,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0101297,0.0103997,0.03155,0.0247451,0.0142709,0.255393,0.253116,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,550.163,82.9838,0,786,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,275.28,31.2358,4,0.469953,4,0,1,14,1.88812,-3.8194,1.49171,0.564045,1.35383
9117,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0101412,0.0104169,0.0316454,0.0247879,0.0142782,0.259196,0.256952,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,495.05,41.9121,0,595,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,276.234,32.1899,4,0.469953,4,0,1,15,1.88812,-3.8194,1.49171,0.564045,1.35383
9118,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0101538,0.0104357,0.0317492,0.0248346,0.0142862,0.263282,0.261073,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,483.428,60.7086,0,652,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,277.275,33.2306,4,0.469953,4,0,1,16,1.88812,-3.8194,1.49171,0.564045,1.35383
9119,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0101658,0.0104536,0.0318481,0.0248791,0.0142938,0.267131,0.264954,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,468.43,80.1568,0,733,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,278.27,34.2261,4,0.469953,4,0,1,17,1.88812,-3.8194,1.49171,0.564045,1.35383
9120,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0101785,0.0104726,0.0319524,0.0249261,0.0143019,0.271145,0.269001,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,435.868,64.5602,0,622,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,279.324,35.2794,4,0.469953,4,0,1,18,1.88812,-3.8194,1.49171,0.564045,1.35383
9121,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0101896,0.0104893,0.0320442,0.0249676,0.014309,0.274636,0.27252,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,394.214,80.1346,0,705,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,280.253,36.2085,4,0.469953,4,0,1,19,1.88812,-3.8194,1.49171,0.564045,1.35383
9122,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0102019,0.0105076,0.0321449,0.0250131,0.0143168,0.278432,0.276344,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,351.702,80.1891,0,706,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,281.276,37.2319,4,0.469953,4,0,1,20,1.88812,-3.8194,1.49171,0.564045,1.35383
9123,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.010214,0.0105256,0.0322436,0.0250578,0.0143245,0.282109,0.280049,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,163.704,0.262091,0,167,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,282.281,38.2369,4,0.469953,4,0,1,21,1.88812,-3.8194,1.49171,0.564045,1.35383
9124,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0102259,0.0105434,0.0323408,0.0251018,0.0143321,0.2857,0.283666,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,315.526,22.2007,0,367,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,283.275,39.231,4,0.469953,4,0,1,22,1.88812,-3.8194,1.49171,0.564045,1.35383
9125,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.010239,0.0105629,0.0324476,0.0251503,0.0143405,0.289603,0.287596,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,278.644,3.01717,0,302,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,284.37,40.3256,4,0.469953,4,0,1,23,1.88812,-3.8194,1.49171,0.564045,1.35383
9126,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0102498,0.010579,0.0325357,0.0251903,0.0143474,0.292792,0.290808,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,126.698,0.105036,0,128,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,285.276,41.2313,4,0.469953,4,0,1,24,1.88812,-3.8194,1.49171,0.564045,1.35383
9127,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0102615,0.0105964,0.0326307,0.0252335,0.0143549,0.296205,0.294243,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,210.259,0.429578,0,221,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,286.255,42.2112,4,0.469953,4,0,1,25,1.88812,-3.8194,1.49171,0.564045,1.35383
9128,refrigerator_1,14342,1786189868845,0,1,0.845138,0.753788,0.89214,0.0013943,0.000350913,0,1.10633,0.0162988,0.598728,-3.828,-0.692652,1.95383,0.5925,0.603471,1.56686,0.0102739,0.010615,0.0327316,0.0252795,0.0143629,0.299798,0.29786,0,0.99958,0,0.0120687,0.00710062,1157,1937,0,0.0894799,0.48697,0.783457,0.163281,0.670015,0,0,0,0.586262,1,0,0,0,0,0,0,4,0.982014,509.13,35.7218,0,589,0,0,0,0,0,0,0,2.35619e-05,0,-13.016,-6.18938,287.299,43.2552,4,0.469953,4,0,1,26,1.88812,-3.8194,1.49171,0.564045,1.35383
