# frame;ts_ms;est_x,est_y,est_th;verts;corner_sigma;edge_sigma_d;closed,publishable
7579;1789213779010;0.0111934,-0.00631935,-0.000161908;-2.61101,-2.06191 3.37065,-1.68387 3.11819,2.32092 -2.86381,1.94471;0.873734 0.988833 0.98883 0.873784;0.5 0.5 0.5 0.5;1,0
7580;1789213779062;0.0110987,-0.00588403,0.000264102;-2.61126,-2.06082 3.37103,-1.68358 3.11862,2.321 -2.86423,1.94407;0.873715 0.988982 0.988982 0.873833;0.5 0.5 0.5 0.5;1,0
7581;1789213779109;0.01105,-0.00631221,0.000408813;-2.61146,-2.0611 3.37094,-1.68322 3.11862,2.32048 -2.86438,1.94435;0.873804 0.988923 0.988909 0.873922;0.5 0.5 0.5 0.5;1,0
7582;1789213779158;0.01147,-0.00621489,0.000579265;-2.61131,-2.06159 3.37128,-1.68361 3.11867,2.3208 -2.86427,1.94467;0.873785 0.988988 0.988924 0.873895;0.5 0.5 0.5 0.5;1,0
7583;1789213779210;0.011108,-0.00622813,0.00139504;-2.61117,-2.06106 3.37072,-1.68306 3.11812,2.32094 -2.864,1.94426;0.873753 0.988864 0.98885 0.873796;0.5 0.5 0.5 0.5;1,0
7584;1789213779263;0.0116265,-0.00656646,0.0011147;-2.6112,-2.06155 3.37121,-1.68325 3.11859,2.32098 -2.86448,1.9443;0.873785 0.988954 0.988953 0.873903;0.5 0.5 0.5 0.5;1,0
7585;1789213779313;0.0113203,-0.00613494,0.00138564;-2.61075,-2.06142 3.37112,-1.68219 3.11829,2.32078 -2.864,1.94425;0.873751 0.988879 0.988874 0.87381;0.5 0.5 0.5 0.5;1,0
7586;1789213779359;0.0109961,-0.00678265,0.000939369;-2.61086,-2.06187 3.37136,-1.68373 3.11811,2.32178 -2.86481,1.9441;0.873704 0.988991 0.988936 0.873901;0.5 0.5 0.5 0.5;1,0
7587;1789213779418;0.0116655,-0.00642198,0.000707127;-2.61049,-2.06247 3.37097,-1.68316 3.11786,2.32126 -2.8644,1.94442;0.873717 0.988824 0.988808 0.87387;0.5 0.5 0.5 0.5;1,0
7588;1789213779472;0.0116264,-0.00617176,0.000809432;-2.61082,-2.06172 3.37102,-1.68296 3.11797,2.32117 -2.86442,1.94402;0.87374 0.988879 0.988856 0.873856;0.5 0.5 0.5 0.5;1,0
7589;1789213779527;0.0117949,-0.00625361,0.00154741;-2.61092,-2.06188 3.37154,-1.6831 3.11816,2.32128 -2.86442,1.94379;0.873761 0.988995 0.988927 0.873835;0.5 0.5 0.5 0.5;1,0
7590;1789213779573;0.0113344,-0.00587581,0.00076564;-2.61092,-2.06263 3.37129,-1.68343 3.11791,2.32145 -2.86444,1.94423;0.8738 0.988904 0.988854 0.873852;0.5 0.5 0.5 0.5;1,0
7591;1789213779621;0.0116904,-0.00565896,-0.000317452;-2.61069,-2.06253 3.37116,-1.68342 3.11841,2.32121 -2.86443,1.94436;0.873746 0.988879 0.988931 0.873877;0.5 0.5 0.5 0.5;1,0
7592;1789213779668;0.011214,-0.00546302,0.000914403;-2.61071,-2.06147 3.37097,-1.6827 3.11827,2.32129 -2.86422,1.94405;0.873714 0.98887 0.988933 0.873807;0.5 0.5 0.5 0.5;1,0
7593;1789213779728;0.011238,-0.00613028,0.000162977;-2.6107,-2.06109 3.37113,-1.6826 3.11831,2.32098 -2.86422,1.9442;0.873686 0.988927 0.9889 0.873839;0.5 0.5 0.5 0.5;1,0
7594;1789213779784;0.0110901,-0.00622196,0.000920398;-2.61076,-2.06114 3.37115,-1.68308 3.11817,2.32092 -2.86427,1.94358;0.873671 0.988956 0.988914 0.873814;0.5 0.5 0.5 0.5;1,0
7595;1789213779835;0.0113494,-0.00533715,9.05031e-05;-2.61114,-2.06074 3.37135,-1.6825 3.11884,2.32107 -2.86419,1.9442;0.873755 0.989 0.989027 0.873829;0.5 0.5 0.5 0.5;1,0
7596;1789213779881;0.011043,-0.00667117,0.00138035;-2.61097,-2.06123 3.37103,-1.68272 3.11827,2.32117 -2.86425,1.9443;0.873747 0.988904 0.988901 0.873837;0.5 0.5 0.5 0.5;1,0
7597;1789213779931;0.01169,-0.00640417,0.00103671;-2.61088,-2.06211 3.37115,-1.68329 3.1185,2.32139 -2.86422,1.94415;0.873759 0.9889 0.988985 0.873806;0.5 0.5 0.5 0.5;1,0
7598;1789213779979;0.0114487,-0.00557046,0.00104594;-2.6112,-2.06125 3.37164,-1.6827 3.11863,2.32133 -2.86466,1.94424;0.873795 0.989042 0.988999 0.873911;0.5 0.5 0.5 0.5;1,0
7599;1789213780039;0.0116034,-0.00656855,0.00133689;-2.61078,-2.06154 3.37118,-1.68259 3.11822,2.32107 -2.86431,1.94365;0.873739 0.988908 0.988933 0.873817;0.5 0.5 0.5 0.5;1,0
7600;1789213780086;0.0117224,-0.00573285,0.000743559;-2.61092,-2.06173 3.37146,-1.6829 3.11849,2.3213 -2.86455,1.9441;0.873762 0.988977 0.988976 0.873881;0.5 0.5 0.5 0.5;1,0
7601;1789213780131;0.0115779,-0.00589353,0.000935333;-2.61091,-2.06137 3.37128,-1.68241 3.11859,2.32125 -2.86441,1.94395;0.873765 0.988932 0.989007 0.873846;0.5 0.5 0.5 0.5;1,0
7602;1789213780179;0.0115107,-0.00611687,0.000613121;-2.61115,-2.06211 3.37169,-1.68304 3.11859,2.32136 -2.86472,1.94409;0.873831 0.989012 0.989004 0.873915;0.5 0.5 0.5 0.5;1,0
7603;1789213780240;0.0116237,-0.00534964,0.00138581;-2.61063,-2.06196 3.37141,-1.68282 3.11837,2.32136 -2.86463,1.94415;0.873726 0.988941 0.988952 0.873898;0.5 0.5 0.5 0.5;1,0
7604;1789213780296;0.0116037,-0.00556894,0.00113477;-2.61075,-2.06214 3.3718,-1.68303 3.11868,2.32174 -2.86447,1.94423;0.87375 0.989032 0.98905 0.873839;0.5 0.5 0.5 0.5;1,0
7605;1789213780348;0.0110446,-0.0056462,0.00115302;-2.61063,-2.06175 3.37112,-1.68284 3.11795,2.32172 -2.86425,1.94409;0.873708 0.988891 0.9889 0.87378;0.5 0.5 0.5 0.5;1,0
7606;1789213780392;0.0117307,-0.00583533,0.000695277;-2.61031,-2.06162 3.37124,-1.68267 3.11789,2.32116 -2.86422,1.94414;0.873641 0.988918 0.98883 0.873819;0.5 0.5 0.5 0.5;1,0
7607;1789213780441;0.0113152,-0.00555173,0.000949728;-2.61067,-2.06159 3.37102,-1.68265 3.11815,2.32146 -2.8642,1.94419;0.873718 0.988869 0.988911 0.873798;0.5 0.5 0.5 0.5;1,0
7608;1789213780491;0.0113975,-0.00592462,0.000844649;-2.61073,-2.06227 3.37123,-1.68304 3.11831,2.32134 -2.8643,1.94449;0.873758 0.988892 0.988911 0.873848;0.5 0.5 0.5 0.5;1,0
7609;1789213780552;0.0111189,-0.00537832,0.00097363;-2.61105,-2.06212 3.37156,-1.68359 3.11824,2.32165 -2.8648,1.94448;0.873774 0.989013 0.988924 0.873933;0.5 0.5 0.5 0.5;1,0
7610;1789213780601;0.0115057,-0.00526328,0.000951103;-2.61091,-2.06144 3.37144,-1.6825 3.11827,2.32125 -2.86434,1.9443;0.873764 0.98897 0.988909 0.87385;0.5 0.5 0.5 0.5;1,0
7611;1789213780651;0.0111408,-0.00574986,-6.8484e-05;-2.6114,-2.06106 3.37096,-1.68293 3.11801,2.32124 -2.86438,1.94379;0.873808 0.988912 0.988891 0.873828;0.5 0.5 0.5 0.5;1,0
7612;1789213780697;0.0120498,-0.00518655,0.000477167;-2.61108,-2.06141 3.37137,-1.68281 3.11836,2.3214 -2.86434,1.94431;0.873777 0.988974 0.988942 0.873841;0.5 0.5 0.5 0.5;1,0
7613;1789213780748;0.0112731,-0.00554488,0.000362636;-2.61065,-2.06148 3.371,-1.68302 3.11841,2.32145 -2.86404,1.94435;0.87368 0.988894 0.988956 0.873773;0.5 0.5 0.5 0.5;1,0
7614;1789213780802;0.0108912,-0.00553807,0.000472323;-2.61099,-2.06136 3.37086,-1.68259 3.11796,2.3208 -2.86409,1.94445;0.87377 0.988847 0.988788 0.873838;0.5 0.5 0.5 0.5;1,0
7615;1789213780854;0.0114725,-0.00551358,0.000606449;-2.61083,-2.06106 3.37097,-1.68273 3.11836,2.32086 -2.86391,1.94444;0.873702 0.988901 0.988883 0.873796;0.5 0.5 0.5 0.5;1,0
7616;1789213780897;0.0107871,-0.00564121,0.00154143;-2.61137,-2.06078 3.37151,-1.68279 3.11868,2.32116 -2.86467,1.94444;0.873786 0.989051 0.988979 0.873939;0.5 0.5 0.5 0.5;1,0
7617;1789213780950;0.0109773,-0.00606826,0.00128186;-2.61094,-2.06115 3.37066,-1.68231 3.11804,2.32091 -2.86429,1.94457;0.873764 0.988799 0.988804 0.873881;0.5 0.5 0.5 0.5;1,0
7618;1789213781007;0.0114876,-0.00609454,0.00107974;-2.61116,-2.06163 3.37113,-1.68313 3.11821,2.32148 -2.86426,1.94453;0.87379 0.988922 0.9889 0.873829;0.5 0.5 0.5 0.5;1,0
7619;1789213781070;0.0112516,-0.00579748,0.00155066;-2.61136,-2.06076 3.37112,-1.68251 3.11829,2.32136 -2.86468,1.94362;0.873804 0.988947 0.988977 0.873874;0.5 0.5 0.5 0.5;1,0
7620;1789213781120;0.0116711,-0.00592434,0.00080606;-2.61075,-2.06218 3.37116,-1.68287 3.1182,2.32133 -2.86475,1.94444;0.873767 0.988873 0.988887 0.873944;0.5 0.5 0.5 0.5;1,0
7621;1789213781169;0.0113602,-0.00549331,0.000429022;-2.61074,-2.06151 3.3709,-1.68231 3.11816,2.32137 -2.86436,1.94413;0.873748 0.98883 0.988908 0.873835;0.5 0.5 0.5 0.5;1,0
7622;1789213781214;0.0112848,-0.00605949,0.000465135;-2.61107,-2.06083 3.37147,-1.68204 3.11853,2.32111 -2.86468,1.94416;0.873778 0.988995 0.988961 0.873929;0.5 0.5 0.5 0.5;1,0
7623;1789213781264;0.0110248,-0.00654004,0.000830596;-2.61087,-2.06137 3.3712,-1.68241 3.11791,2.32107 -2.86418,1.94417;0.873757 0.988913 0.988823 0.873819;0.5 0.5 0.5 0.5;1,0
7624;1789213781310;0.0111273,-0.00596648,9.99679e-05;-2.61107,-2.06081 3.3712,-1.6825 3.11832,2.32122 -2.86454,1.94424;0.873748 0.98896 0.988921 0.873894;0.5 0.5 0.5 0.5;1,0
7625;1789213781369;0.0111219,-0.00645726,0.000523475;-2.61098,-2.0617 3.37099,-1.68295 3.11828,2.32148 -2.86435,1.9444;0.873772 0.988872 0.988925 0.873842;0.5 0.5 0.5 0.5;1,0
7626;1789213781418;0.0110362,-0.00594978,-0.000457326;-2.61083,-2.06222 3.37109,-1.68367 3.11818,2.32167 -2.86416,1.9442;0.873732 0.988901 0.988936 0.873774;0.5 0.5 0.5 0.5;1,0
7627;1789213781470;0.0108411,-0.00516823,-0.000797449;-2.61105,-2.06093 3.37105,-1.68313 3.11851,2.32123 -2.86423,1.94437;0.873711 0.988953 0.988955 0.873834;0.5 0.5 0.5 0.5;1,0
7628;1789213781518;0.0108733,-0.00610878,0.000926099;-2.61127,-2.06158 3.37104,-1.68337 3.11831,2.32129 -2.86417,1.94463;0.873793 0.988919 0.988897 0.873832;0.5 0.5 0.5 0.5;1,0
7629;1789213781575;0.0111303,-0.00575067,0.000635458;-2.61101,-2.0608 3.37125,-1.68297 3.11877,2.32108 -2.86405,1.9437;0.873702 0.988999 0.989051 0.873766;0.5 0.5 0.5 0.5;1,0
7630;1789213781619;0.010356,-0.00540619,0.000493627;-2.61108,-2.06155 3.3709,-1.68306 3.11838,2.32138 -2.86427,1.94456;0.873773 0.988871 0.988924 0.873843;0.5 0.5 0.5 0.5;1,0
7631;1789213781670;0.0111426,-0.00585902,0.000877162;-2.61117,-2.06195 3.37142,-1.68317 3.11838,2.32138 -2.86477,1.94403;0.873813 0.988969 0.988966 0.873918;0.5 0.5 0.5 0.5;1,0
7632;1789213781724;0.0112544,-0.0051237,-0.000406163;-2.61107,-2.06126 3.37094,-1.68319 3.11811,2.32118 -2.86426,1.94424;0.873739 0.988908 0.988871 0.873836;0.5 0.5 0.5 0.5;1,0
7633;1789213781784;0.0113611,-0.00557566,0.000827111;-2.61081,-2.06145 3.37087,-1.68316 3.11815,2.32127 -2.86392,1.94443;0.873702 0.988876 0.988875 0.873763;0.5 0.5 0.5 0.5;1,0
7634;1789213781832;0.0108666,-0.00571761,0.000916207;-2.61088,-2.0614 3.37061,-1.68305 3.11789,2.32126 -2.86411,1.94397;0.87372 0.988813 0.988853 0.873777;0.5 0.5 0.5 0.5;1,0
7635;1789213781882;0.0113419,-0.00541014,0.000498273;-2.61135,-2.06135 3.37105,-1.68288 3.11857,2.32145 -2.86463,1.94453;0.873824 0.988911 0.988973 0.873915;0.5 0.5 0.5 0.5;1,0
7636;1789213781929;0.011238,-0.0061953,0.00122722;-2.61115,-2.06185 3.37143,-1.68288 3.11832,2.32139 -2.86483,1.94391;0.87382 0.98896 0.98896 0.873923;0.5 0.5 0.5 0.5;1,0
7637;1789213781979;0.011134,-0.00526875,-3.37331e-05;-2.61092,-2.06155 3.37113,-1.68309 3.11793,2.3213 -2.86449,1.94444;0.873736 0.988923 0.988826 0.873886;0.5 0.5 0.5 0.5;1,0
7638;1789213782031;0.0112968,-0.00579753,0.00138459;-2.61105,-2.06172 3.37135,-1.68238 3.11849,2.32115 -2.86476,1.94431;0.873824 0.988922 0.988945 0.873951;0.5 0.5 0.5 0.5;1,0
7639;1789213782090;0.0111238,-0.00596477,0.000734197;-2.61105,-2.06178 3.37129,-1.6829 3.11822,2.32131 -2.86452,1.9441;0.873794 0.988934 0.988918 0.873873;0.5 0.5 0.5 0.5;1,0
7640;1789213782135;0.0112415,-0.00562278,0.00108558;-2.61041,-2.06176 3.37111,-1.6829 3.11797,2.32122 -2.86417,1.94432;0.87366 0.988891 0.988838 0.873816;0.5 0.5 0.5 0.5;1,0
7641;1789213782184;0.0108984,-0.00582521,0.00165022;-2.61085,-2.06108 3.37103,-1.68236 3.11781,2.32132 -2.86446,1.94392;0.873733 0.988893 0.988844 0.873845;0.5 0.5 0.5 0.5;1,0
7642;1789213782239;0.0115729,-0.00635792,0.000971263;-2.61086,-2.06198 3.37104,-1.68283 3.11804,2.32139 -2.8645,1.94416;0.873776 0.988858 0.988882 0.873864;0.5 0.5 0.5 0.5;1,0
7643;1789213782295;0.0114368,-0.00576126,0.00148937;-2.61081,-2.06146 3.3713,-1.68241 3.11824,2.32155 -2.86452,1.94373;0.873751 0.988929 0.988976 0.873831;0.5 0.5 0.5 0.5;1,0
7644;1789213782344;0.011086,-0.00605504,0.0010767;-2.61056,-2.06217 3.37098,-1.68306 3.11743,2.32193 -2.86426,1.94384;0.873715 0.988841 0.988824 0.87375;0.5 0.5 0.5 0.5;1,0
7645;1789213782393;0.0115666,-0.00553527,0.000683444;-2.61087,-2.06143 3.37137,-1.68234 3.11802,2.3216 -2.86463,1.94388;0.873765 0.988946 0.98892 0.87386;0.5 0.5 0.5 0.5;1,0
7646;1789213782442;0.0112822,-0.00616477,0.00160786;-2.61039,-2.06141 3.37125,-1.68219 3.11781,2.32151 -2.86439,1.94399;0.873674 0.988907 0.988857 0.873821;0.5 0.5 0.5 0.5;1,0
7647;1789213782495;0.0109305,-0.00632131,0.00121458;-2.61082,-2.06184 3.37144,-1.68249 3.11804,2.32182 -2.86468,1.94423;0.873779 0.988941 0.988915 0.873876;0.5 0.5 0.5 0.5;1,0
7648;1789213782548;0.0110604,-0.00636776,0.0013281;-2.61122,-2.06182 3.37162,-1.68239 3.11844,2.32127 -2.86499,1.9437;0.873866 0.988978 0.988993 0.873955;0.5 0.5 0.5 0.5;1,0
7649;1789213782601;0.0110601,-0.0054948,0.0013386;-2.61114,-2.06126 3.37138,-1.68191 3.11824,2.32131 -2.86493,1.94358;0.873837 0.988936 0.988963 0.87393;0.5 0.5 0.5 0.5;1,0
7650;1789213782644;0.0112112,-0.00609448,0.000952814;-2.61068,-2.06145 3.37117,-1.68237 3.11785,2.32157 -2.86463,1.94412;0.873727 0.988897 0.988859 0.873876;0.5 0.5 0.5 0.5;1,0
7651;1789213782696;0.0110795,-0.00636482,0.00120422;-2.6108,-2.06121 3.37115,-1.68172 3.11792,2.32112 -2.8647,1.94401;0.873776 0.988876 0.98884 0.87392;0.5 0.5 0.5 0.5;1,0
7652;1789213782743;0.0111443,-0.00641089,0.00111147;-2.61062,-2.06179 3.37105,-1.68268 3.11778,2.32154 -2.86438,1.94402;0.873721 0.988864 0.988849 0.873818;0.5 0.5 0.5 0.5;1,0
7653;1789213782803;0.0108498,-0.00575672,0.000905227;-2.61064,-2.06204 3.37157,-1.68326 3.11809,2.32189 -2.86465,1.94376;0.873704 0.988999 0.988971 0.873836;0.5 0.5 0.5 0.5;1,0
7654;1789213782854;0.0103298,-0.00526392,0.000140467;-2.61042,-2.06256 3.37083,-1.68286 3.11776,2.3214 -2.86423,1.94441;0.873729 0.988768 0.988803 0.873819;0.5 0.5 0.5 0.5;1,0
7655;1789213782903;0.0106319,-0.00547902,0.00122121;-2.61079,-2.06257 3.37105,-1.68297 3.11808,2.32174 -2.86447,1.94438;0.8738 0.988825 0.988907 0.873847;0.5 0.5 0.5 0.5;1,0
7656;1789213782950;0.0106978,-0.00583254,0.000365123;-2.61127,-2.0616 3.37137,-1.68289 3.11819,2.3216 -2.86478,1.94404;0.873826 0.988967 0.988942 0.873903;0.5 0.5 0.5 0.5;1,0
7657;1789213782999;0.0110079,-0.00619033,0.00019899;-2.61077,-2.06131 3.37083,-1.68204 3.11797,2.32099 -2.86424,1.9439;0.873757 0.988811 0.98885 0.873822;0.5 0.5 0.5 0.5;1,0
7658;1789213783053;0.0109314,-0.00634608,0.000207395;-2.61107,-2.06149 3.37146,-1.68261 3.11826,2.32081 -2.86465,1.94403;0.873794 0.988978 0.988886 0.873935;0.5 0.5 0.5 0.5;1,0
7659;1789213783109;0.0108338,-0.00582832,0.00160205;-2.61094,-2.0622 3.371,-1.68345 3.11791,2.3215 -2.86465,1.94429;0.87377 0.988867 0.988852 0.873899;0.5 0.5 0.5 0.5;1,0
7660;1789213783155;0.0113511,-0.00563561,0.00169824;-2.61081,-2.06212 3.3712,-1.68266 3.11803,2.32127 -2.86467,1.94441;0.873789 0.988875 0.988848 0.873927;0.5 0.5 0.5 0.5;1,0
7661;1789213783207;0.0110698,-0.0060352,0.000650404;-2.61086,-2.06204 3.37128,-1.68258 3.11784,2.32125 -2.8645,1.9443;0.873797 0.988894 0.988812 0.873885;0.5 0.5 0.5 0.5;1,0
7662;1789213783252;0.0111486,-0.0059924,0.000277152;-2.61067,-2.06167 3.37113,-1.68284 3.11789,2.32134 -2.86436,1.94426;0.87371 0.988899 0.988838 0.873844;0.5 0.5 0.5 0.5;1,0
7663;1789213783308;0.0110375,-0.00603862,0.000881914;-2.61119,-2.06137 3.37164,-1.68302 3.11842,2.32159 -2.86468,1.94369;0.873781 0.989051 0.989021 0.873861;0.5 0.5 0.5 0.5;1,0
7664;1789213783362;0.0106733,-0.00559524,0.0010213;-2.61094,-2.06165 3.37117,-1.68291 3.11785,2.32144 -2.86459,1.94426;0.87376 0.988916 0.988836 0.873887;0.5 0.5 0.5 0.5;1,0
7665;1789213783422;0.0109444,-0.0056182,0.000412267;-2.61087,-2.06138 3.37127,-1.68229 3.11837,2.32112 -2.8646,1.94442;0.873765 0.988924 0.988908 0.873926;0.5 0.5 0.5 0.5;1,0
7666;1789213783465;0.0104641,-0.00599139,0.000459982;-2.61087,-2.0607 3.37086,-1.68259 3.11776,2.32139 -2.86411,1.94395;0.873692 0.988894 0.988839 0.873766;0.5 0.5 0.5 0.5;1,0
7667;1789213783516;0.0108589,-0.00600301,7.66866e-05;-2.61147,-2.06078 3.37141,-1.68277 3.11857,2.32117 -2.86477,1.94443;0.873809 0.989028 0.988955 0.873961;0.5 0.5 0.5 0.5;1,0
7668;1789213783561;0.0107346,-0.00596514,0.00160035;-2.61104,-2.0615 3.37097,-1.68251 3.11813,2.32075 -2.86456,1.9443;0.873797 0.988858 0.98883 0.873936;0.5 0.5 0.5 0.5;1,0
7669;1789213783616;0.0108674,-0.00506387,0.00139207;-2.61092,-2.06249 3.37094,-1.68333 3.11822,2.32171 -2.86436,1.94474;0.873798 0.988827 0.988906 0.873848;0.5 0.5 0.5 0.5;1,0
7670;1789213783670;0.0105625,-0.00522781,0.000863538;-2.61113,-2.06148 3.37075,-1.68294 3.11818,2.32181 -2.86456,1.94443;0.873786 0.988835 0.988931 0.873864;0.5 0.5 0.5 0.5;1,0
7671;1789213783723;0.0109148,-0.00612468,0.000988706;-2.61132,-2.06178 3.37134,-1.68255 3.11842,2.32134 -2.86476,1.94448;0.873874 0.988926 0.988934 0.873947;0.5 0.5 0.5 0.5;1,0
7672;1789213783767;0.0105894,-0.00584797,0.000853399;-2.6108,-2.06154 3.371,-1.68278 3.11782,2.3214 -2.86444,1.94438;0.873732 0.988876 0.988816 0.873865;0.5 0.5 0.5 0.5;1,0
7673;1789213783818;0.0107182,-0.00576625,0.000690869;-2.61094,-2.06101 3.37115,-1.68248 3.11825,2.32115 -2.8646,1.94414;0.873737 0.988932 0.988907 0.873905;0.5 0.5 0.5 0.5;1,0
7674;1789213783867;0.0105124,-0.00582887,0.00146829;-2.61111,-2.06103 3.37107,-1.68227 3.11802,2.32118 -2.86474,1.94418;0.87379 0.988902 0.988855 0.873935;0.5 0.5 0.5 0.5;1,0
7675;1789213783927;0.0108619,-0.00606656,0.000727304;-2.61113,-2.06153 3.37075,-1.68294 3.11815,2.32181 -2.8646,1.94437;0.873791 0.98883 0.988927 0.873868;0.5 0.5 0.5 0.5;1,0
7676;1789213783970;0.0108847,-0.00603962,0.00066126;-2.61139,-2.06131 3.37108,-1.68282 3.11787,2.32124 -2.86481,1.94427;0.873834 0.988917 0.98882 0.873951;0.5 0.5 0.5 0.5;1,0
7677;1789213784021;0.0111088,-0.00549775,0.00113013;-2.61114,-2.06157 3.37102,-1.6829 3.11811,2.32175 -2.86462,1.94445;0.873796 0.988888 0.988906 0.873882;0.5 0.5 0.5 0.5;1,0
7678;1789213784067;0.010649,-0.00575238,0.000889371;-2.61102,-2.06197 3.37095,-1.68255 3.11804,2.32119 -2.8647,1.9445;0.873828 0.988824 0.988836 0.873946;0.5 0.5 0.5 0.5;1,0
7679;1789213784128;0.0108474,-0.00524015,0.00106964;-2.61111,-2.0617 3.37124,-1.68277 3.11819,2.32145 -2.86457,1.9442;0.873809 0.988922 0.988916 0.873879;0.5 0.5 0.5 0.5;1,0
7680;1789213784177;0.0106417,-0.00522917,0.000687078;-2.6109,-2.06122 3.3707,-1.68255 3.11799,2.32168 -2.86423,1.94461;0.873744 0.988819 0.988862 0.873813;0.5 0.5 0.5 0.5;1,0
7681;1789213784229;0.0108343,-0.00619492,0.00128353;-2.61096,-2.06103 3.37116,-1.68266 3.1178,2.32146 -2.86439,1.94409;0.873732 0.988944 0.988841 0.87383;0.5 0.5 0.5 0.5;1,0
7682;1789213784273;0.0107886,-0.00555578,0.00138678;-2.61103,-2.06164 3.37075,-1.68285 3.11799,2.32185 -2.86446,1.9446;0.873784 0.988816 0.988879 0.873849;0.5 0.5 0.5 0.5;1,0
7683;1789213784323;0.0110892,-0.00574891,0.000910149;-2.61109,-2.06105 3.37076,-1.68242 3.11773,2.32155 -2.86434,1.94424;0.873778 0.988837 0.988821 0.873822;0.5 0.5 0.5 0.5;1,0
7684;1789213784379;0.0112284,-0.00570368,0.00129528;-2.61093,-2.06158 3.37092,-1.68291 3.11781,2.32155 -2.8648,1.9444;0.873754 0.988864 0.988825 0.873932;0.5 0.5 0.5 0.5;1,0
7685;1789213784434;0.0113568,-0.00514818,0.0010935;-2.61081,-2.06124 3.37112,-1.68236 3.11807,2.3216 -2.86434,1.94389;0.873737 0.988901 0.98893 0.873797;0.5 0.5 0.5 0.5;1,0
7686;1789213784482;0.0107568,-0.00533494,0.000218991;-2.61098,-2.06115 3.37114,-1.68237 3.11827,2.3216 -2.86451,1.94407;0.873765 0.988914 0.98896 0.873846;0.5 0.5 0.5 0.5;1,0
7687;1789213784531;0.0109298,-0.00553082,0.000140277;-2.61129,-2.06122 3.37136,-1.68254 3.11822,2.32153 -2.86447,1.94448;0.873824 0.98897 0.988908 0.87387;0.5 0.5 0.5 0.5;1,0
7688;1789213784582;0.0109766,-0.00561967,0.00117681;-2.61117,-2.06233 3.37132,-1.683 3.11847,2.32171 -2.86469,1.94476;0.873857 0.988908 0.988957 0.873922;0.5 0.5 0.5 0.5;1,0
7689;1789213784636;0.0108869,-0.00497085,0.00118537;-2.61083,-2.06127 3.37106,-1.6823 3.11828,2.32167 -2.86415,1.94436;0.873749 0.988882 0.988948 0.873781;0.5 0.5 0.5 0.5;1,0
7690;1789213784686;0.0105525,-0.00565973,0.00101433;-2.61064,-2.06076 3.37081,-1.68227 3.11784,2.32155 -2.86432,1.94419;0.87367 0.988858 0.988851 0.873816;0.5 0.5 0.5 0.5;1,0
7691;1789213784737;0.0110023,-0.00572043,0.00102181;-2.61097,-2.06166 3.37121,-1.68294 3.11792,2.32177 -2.86429,1.94418;0.873765 0.988926 0.988891 0.873791;0.5 0.5 0.5 0.5;1,0
7692;1789213784786;0.0108891,-0.00481535,0.00108735;-2.61092,-2.0618 3.37107,-1.68272 3.1181,2.32171 -2.86461,1.94457;0.873781 0.988871 0.988892 0.873891;0.5 0.5 0.5 0.5;1,0
7693;1789213784842;0.0110839,-0.00507415,0.0012191;-2.61125,-2.06093 3.37134,-1.68223 3.11826,2.32165 -2.86473,1.94392;0.873812 0.98897 0.988971 0.873881;0.5 0.5 0.5 0.5;1,0
7694;1789213784891;0.0110047,-0.00533381,0.000614014;-2.61137,-2.06088 3.37123,-1.6821 3.11783,2.32134 -2.86505,1.94452;0.873842 0.98894 0.988799 0.874012;0.5 0.5 0.5 0.5;1,0
7695;1789213784944;0.0115997,-0.00577244,0.000906834;-2.61119,-2.06167 3.37139,-1.68287 3.11842,2.32199 -2.86469,1.94447;0.873816 0.988964 0.988996 0.873883;0.5 0.5 0.5 0.5;1,0
7696;1789213784987;0.0105785,-0.00535472,0.000678578;-2.6113,-2.06186 3.37119,-1.68288 3.11827,2.32165 -2.8649,1.94464;0.873856 0.988906 0.988915 0.873965;0.5 0.5 0.5 0.5;1,0
7697;1789213785039;0.0108913,-0.00515382,0.00101591;-2.61105,-2.06161 3.37095,-1.68273 3.11822,2.32154 -2.86446,1.9445;0.873794 0.98886 0.988908 0.873868;0.5 0.5 0.5 0.5;1,0
7698;1789213785092;0.0104675,-0.00525687,0.00130339;-2.61118,-2.06128 3.37113,-1.68258 3.11789,2.32155 -2.86471,1.94435;0.873804 0.988914 0.988847 0.873911;0.5 0.5 0.5 0.5;1,0
7699;1789213785151;0.0107396,-0.00548456,0.00138033;-2.61117,-2.06166 3.37123,-1.68235 3.11828,2.32189 -2.86494,1.94432;0.873848 0.988899 0.988966 0.873934;0.5 0.5 0.5 0.5;1,0
7700;1789213785202;0.0104913,-0.00572051,0.000420455;-2.61065,-2.06209 3.37074,-1.68291 3.11764,2.3219 -2.86429,1.94397;0.873737 0.988785 0.988857 0.873766;0.5 0.5 0.5 0.5;1,0
7701;1789213785251;0.0104414,-0.00484901,0.000820445;-2.6113,-2.06172 3.37132,-1.68318 3.11829,2.32222 -2.8651,1.94379;0.873823 0.988963 0.989042 0.873912;0.5 0.5 0.5 0.5;1,0
7702;1789213785299;0.0105983,-0.00510596,0.000452838;-2.61098,-2.06113 3.37124,-1.68274 3.11787,2.32138 -2.86474,1.94377;0.873739 0.988958 0.988874 0.873892;0.5 0.5 0.5 0.5;1,0
