# frame;ts_ms;est_x,est_y,est_th;verts;corner_sigma;edge_sigma_d;closed,publishable
4254;1789213267631;-0.00849647,-0.0313175,-0.0267409;-2.6812,-1.95984 -10,-1.95984 -10,-2.27463 3.31258,-1.79504 3.17489,2.01967 10,2.01967 10,2.45346 -2.82391,1.9904;0.862603 2.66539 0.778332 0.0216893 0.68662 1.88477 0.814759 0.021267;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4255;1789213267688;-0.00840427,-0.0313233,-0.0264405;-2.67953,-1.95984 -10,-1.95984 -10,-2.27758 3.31262,-1.7929 3.17324,2.01967 10,2.01967 10,2.45758 -2.82353,1.98969;0.862257 2.66539 0.778936 0.0216887 0.686369 1.88477 0.815621 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4256;1789213267734;-0.008363,-0.0313861,-0.0272746;-2.68,-1.95984 -10,-1.95984 -10,-2.26926 3.31259,-1.7841 3.17442,2.01967 10,2.01967 10,2.45615 -2.82367,1.98993;0.862354 2.66539 0.777269 0.0216889 0.68655 1.88477 0.815323 0.0212664;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4257;1789213267784;-0.00830395,-0.0313771,-0.0262669;-2.67976,-1.95984 -10,-1.95984 -10,-2.28105 3.31403,-1.79125 3.17386,2.01967 10,2.01967 10,2.46087 -2.82514,1.98835;0.862319 2.66539 0.779642 0.0216894 0.686473 1.88477 0.816312 0.0212668;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4258;1789213267830;-0.00823729,-0.0312937,-0.0262326;-2.67862,-1.95984 -10,-1.95984 -10,-2.281 3.31395,-1.79266 3.17343,2.01967 10,2.01967 10,2.46114 -2.82432,1.98865;0.862078 2.66539 0.779629 0.0216895 0.686408 1.88477 0.816369 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4259;1789213267886;-0.0081749,-0.0312325,-0.0257736;-2.67906,-1.95984 -10,-1.95984 -10,-2.28665 3.3151,-1.79036 3.17305,2.01967 10,2.01967 10,2.46634 -2.82612,1.98829;0.862183 2.66539 0.780782 0.0216896 0.686358 1.88477 0.817457 0.0212669;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4260;1789213267938;-0.0081588,-0.0312589,-0.025777;-2.67906,-1.95984 -10,-1.95984 -10,-2.28691 3.31477,-1.79161 3.17272,2.01967 10,2.01967 10,2.46667 -2.82614,1.98842;0.862181 2.66539 0.780833 0.0216893 0.686305 1.88477 0.817527 0.0212668;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4261;1789213267984;-0.00814497,-0.0312537,-0.0252853;-2.67714,-1.95984 -10,-1.95984 -10,-2.2874 3.31638,-1.78533 3.17354,2.01967 10,2.01967 10,2.46892 -2.82525,1.9866;0.861782 2.66539 0.780945 0.0216901 0.686443 1.88477 0.818003 0.0212657;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4262;1789213268030;-0.00813188,-0.0311266,-0.0255259;-2.67819,-1.95984 -10,-1.95984 -10,-2.28432 3.31562,-1.78503 3.17316,2.01967 10,2.01967 10,2.4687 -2.82631,1.98802;0.862006 2.66539 0.78032 0.0216898 0.686379 1.88477 0.817954 0.0212667;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4263;1789213268082;-0.00811705,-0.0309814,-0.0255429;-2.67861,-1.95984 -10,-1.95984 -10,-2.28697 3.31537,-1.78886 3.17272,2.01967 10,2.01967 10,2.46738 -2.82637,1.98782;0.862093 2.66539 0.78085 0.0216896 0.68631 1.88477 0.817677 0.0212669;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4264;1789213268139;-0.00808283,-0.0308664,-0.025951;-2.67829,-1.95984 -10,-1.95984 -10,-2.28309 3.31556,-1.7892 3.17426,2.01967 10,2.01967 10,2.46309 -2.82458,1.98887;0.862011 2.66539 0.780061 0.0216903 0.686545 1.88477 0.816776 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4265;1789213268192;-0.00804961,-0.0307652,-0.0259178;-2.67924,-1.95984 -10,-1.95984 -10,-2.27973 3.31327,-1.78777 3.17231,2.01967 10,2.01967 10,2.46425 -2.82531,1.98893;0.862212 2.66539 0.779383 0.0216886 0.686233 1.88477 0.817018 0.0212666;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4266;1789213268236;-0.0080319,-0.0306466,-0.025218;-2.67701,-1.95984 -10,-1.95984 -10,-2.28937 3.31493,-1.78901 3.17144,2.01967 10,2.01967 10,2.47036 -2.82547,1.98807;0.861756 2.66539 0.781339 0.0216889 0.686113 1.88477 0.8183 0.0212658;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4267;1789213268286;-0.00801244,-0.0305099,-0.024861;-2.67595,-1.95984 -10,-1.95984 -10,-2.29033 3.31579,-1.78604 3.17188,2.01967 10,2.01967 10,2.47355 -2.82555,1.98765;0.86154 2.66539 0.781539 0.0216893 0.686186 1.88477 0.81897 0.0212655;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4268;1789213268338;-0.00803089,-0.0304256,-0.0254966;-2.67877,-1.95984 -10,-1.95984 -10,-2.28054 3.31431,-1.78856 3.17279,2.01967 10,2.01967 10,2.46441 -2.82571,1.98884;0.862119 2.66539 0.779545 0.0216895 0.686314 1.88477 0.817053 0.0212668;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4269;1789213268399;-0.00807628,-0.0303635,-0.0261705;-2.67917,-1.95984 -10,-1.95984 -10,-2.27816 3.3134,-1.78819 3.17324,2.01967 10,2.01967 10,2.45995 -2.8244,1.99046;0.862191 2.66539 0.779063 0.0216889 0.686376 1.88477 0.816115 0.0212665;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4270;1789213268442;-0.00812718,-0.0303974,-0.0265309;-2.67883,-1.95984 -10,-1.95984 -10,-2.28358 3.31516,-1.7923 3.17453,2.01967 10,2.01967 10,2.46234 -2.82458,1.99026;0.862122 2.66539 0.780154 0.0216902 0.686582 1.88477 0.816616 0.0212664;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4271;1789213268490;-0.00819963,-0.0304919,-0.0266105;-2.67893,-1.95984 -10,-1.95984 -10,-2.27689 3.3122,-1.79175 3.17326,2.01967 10,2.01967 10,2.45836 -2.82315,1.99097;0.86213 2.66539 0.778798 0.0216884 0.686371 1.88477 0.815781 0.0212658;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4272;1789213268536;-0.00825047,-0.0305313,-0.0259322;-2.67791,-1.95984 -10,-1.95984 -10,-2.28361 3.31318,-1.78963 3.17193,2.01967 10,2.01967 10,2.4646 -2.82418,1.98933;0.86193 2.66539 0.780166 0.0216882 0.686175 1.88477 0.817092 0.0212657;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4273;1789213268591;-0.00827704,-0.0304693,-0.0260899;-2.67777,-1.95984 -10,-1.95984 -10,-2.28696 3.31491,-1.78899 3.17252,2.01967 10,2.01967 10,2.46704 -2.82535,1.98879;0.86191 2.66539 0.780847 0.0216892 0.686277 1.88477 0.817604 0.0212662;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4274;1789213268644;-0.00830054,-0.0304141,-0.0261377;-2.67766,-1.95984 -10,-1.95984 -10,-2.28425 3.31431,-1.78556 3.17172,2.01967 10,2.01967 10,2.46752 -2.82519,1.98744;0.861887 2.66539 0.780306 0.0216887 0.686152 1.88477 0.817707 0.0212659;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4275;1789213268696;-0.00831122,-0.0303858,-0.026105;-2.67928,-1.95984 -10,-1.95984 -10,-2.28307 3.31224,-1.79065 3.17154,2.01967 10,2.01967 10,2.46245 -2.8251,1.98753;0.862219 2.66539 0.780054 0.0216875 0.68611 1.88477 0.816645 0.0212665;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4276;1789213268744;-0.00831762,-0.0303638,-0.0260444;-2.67918,-1.95984 -10,-1.95984 -10,-2.28491 3.31292,-1.78936 3.17138,2.01967 10,2.01967 10,2.46488 -2.82568,1.98884;0.862204 2.66539 0.780431 0.0216877 0.68609 1.88477 0.817152 0.0212667;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4277;1789213268792;-0.00826797,-0.0304178,-0.0261628;-2.67832,-1.95984 -10,-1.95984 -10,-2.28414 3.31321,-1.79088 3.17225,2.01967 10,2.01967 10,2.46449 -2.8245,1.98843;0.862017 2.66539 0.780272 0.0216882 0.686223 1.88477 0.81707 0.0212658;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4278;1789213268844;-0.00821415,-0.0304761,-0.0255283;-2.67821,-1.95984 -10,-1.95984 -10,-2.27825 3.31515,-1.78006 3.17301,2.01967 10,2.01967 10,2.46821 -2.82596,1.98761;0.862006 2.66539 0.779099 0.0216897 0.686354 1.88477 0.817851 0.0212664;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4279;1789213268902;-0.00807119,-0.0305299,-0.0253423;-2.67637,-1.95984 -10,-1.95984 -10,-2.28008 3.31443,-1.779 3.17144,2.01967 10,2.01967 10,2.47028 -2.82484,1.98752;0.861621 2.66539 0.779473 0.0216887 0.686111 1.88477 0.818285 0.0212653;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4280;1789213268952;-0.00792277,-0.0305718,-0.0254602;-2.67671,-1.95984 -10,-1.95984 -10,-2.2911 3.31603,-1.78718 3.17206,2.01967 10,2.01967 10,2.47261 -2.82611,1.98665;0.861701 2.66539 0.781694 0.0216895 0.686214 1.88477 0.818777 0.0212659;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4281;1789213269002;-0.00794212,-0.0307074,-0.0255688;-2.67692,-1.95984 -10,-1.95984 -10,-2.29271 3.31574,-1.7872 3.171,2.01967 10,2.01967 10,2.47175 -2.82653,1.98638;0.861747 2.66539 0.782021 0.0216891 0.686051 1.88477 0.818595 0.0212663;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4282;1789213269047;-0.00802977,-0.0308677,-0.0263152;-2.67832,-1.95984 -10,-1.95984 -10,-2.29117 3.31589,-1.7886 3.17226,2.01967 10,2.01967 10,2.46947 -2.82722,1.9871;0.862041 2.66539 0.781704 0.0216895 0.686244 1.88477 0.818116 0.0212672;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4283;1789213269097;-0.00807628,-0.0309523,-0.0259869;-2.67874,-1.95984 -10,-1.95984 -10,-2.28191 3.31425,-1.78938 3.17275,2.01967 10,2.01967 10,2.46369 -2.82517,1.98844;0.862109 2.66539 0.779822 0.0216893 0.686306 1.88477 0.816903 0.0212665;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4284;1789213269154;-0.00807279,-0.0309452,-0.0254614;-2.67719,-1.95984 -10,-1.95984 -10,-2.28092 3.31429,-1.78087 3.17173,2.01967 10,2.01967 10,2.4689 -2.82555,1.98592;0.861795 2.66539 0.77964 0.0216887 0.686155 1.88477 0.818 0.0212659;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4285;1789213269211;-0.00806891,-0.0309013,-0.025676;-2.67816,-1.95984 -10,-1.95984 -10,-2.28509 3.31448,-1.78749 3.17234,2.01967 10,2.01967 10,2.46794 -2.82581,1.98703;0.861995 2.66539 0.78047 0.0216889 0.686247 1.88477 0.817797 0.0212663;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4286;1789213269258;-0.00806578,-0.0307925,-0.0258484;-2.67779,-1.95984 -10,-1.95984 -10,-2.28673 3.31424,-1.78735 3.17247,2.01967 10,2.01967 10,2.46824 -2.82539,1.98779;0.861916 2.66539 0.780805 0.0216885 0.686264 1.88477 0.817856 0.021266;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4287;1789213269305;-0.00806942,-0.0307,-0.0256683;-2.6781,-1.95984 -10,-1.95984 -10,-2.28419 3.31421,-1.78884 3.1722,2.01967 10,2.01967 10,2.46623 -2.8251,1.98809;0.861978 2.66539 0.780285 0.0216889 0.686223 1.88477 0.817435 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4288;1789213269354;-0.00810571,-0.0306779,-0.0256759;-2.6787,-1.95984 -10,-1.95984 -10,-2.28499 3.31393,-1.78814 3.17185,2.01967 10,2.01967 10,2.4654 -2.82589,1.98811;0.862106 2.66539 0.780448 0.0216885 0.686167 1.88477 0.817263 0.0212668;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4289;1789213269409;-0.00814642,-0.0306539,-0.0257661;-2.67744,-1.95984 -10,-1.95984 -10,-2.2827 3.31267,-1.78679 3.17078,2.01967 10,2.01967 10,2.46709 -2.82482,1.98873;0.86184 2.66539 0.779988 0.0216876 0.685997 1.88477 0.817613 0.0212658;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4290;1789213269464;-0.00817038,-0.0307036,-0.0253722;-2.6781,-1.95984 -10,-1.95984 -10,-2.28917 3.31339,-1.78906 3.17057,2.01967 10,2.01967 10,2.46794 -2.82612,1.98559;0.861987 2.66539 0.781298 0.0216876 0.685969 1.88477 0.817799 0.0212664;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4291;1789213269518;-0.008192,-0.0307586,-0.0255001;-2.67707,-1.95984 -10,-1.95984 -10,-2.28732 3.31528,-1.78757 3.17213,2.01967 10,2.01967 10,2.46944 -2.82572,1.98749;0.861771 2.66539 0.780923 0.0216894 0.68622 1.88477 0.818109 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4292;1789213269563;-0.0081337,-0.0308001,-0.0258903;-2.67755,-1.95984 -10,-1.95984 -10,-2.2881 3.31429,-1.78882 3.17155,2.01967 10,2.01967 10,2.46758 -2.82533,1.98809;0.861866 2.66539 0.78108 0.0216885 0.686124 1.88477 0.817719 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4293;1789213269615;-0.00805911,-0.030845,-0.0253459;-2.67666,-1.95984 -10,-1.95984 -10,-2.28971 3.31565,-1.78859 3.1731,2.01967 10,2.01967 10,2.46911 -2.82485,1.98791;0.861679 2.66539 0.781408 0.0216895 0.68637 1.88477 0.818039 0.0212655;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4294;1789213269670;-0.00799162,-0.030864,-0.0247723;-2.67645,-1.95984 -10,-1.95984 -10,-2.293 3.31621,-1.78709 3.17085,2.01967 10,2.01967 10,2.47514 -2.82717,1.98437;0.861657 2.66539 0.782081 0.0216894 0.686031 1.88477 0.819312 0.0212662;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4295;1789213269718;-0.00793897,-0.0308642,-0.0247571;-2.67514,-1.95984 -10,-1.95984 -10,-2.29518 3.31591,-1.78384 3.16977,2.01967 10,2.01967 10,2.47812 -2.82678,1.98335;0.861387 2.66539 0.782531 0.0216886 0.685868 1.88477 0.81994 0.0212654;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4296;1789213269765;-0.00792507,-0.0308889,-0.0249949;-2.67605,-1.95984 -10,-1.95984 -10,-2.29807 3.31785,-1.78263 3.17137,2.01967 10,2.01967 10,2.47853 -2.82847,1.98443;0.861586 2.66539 0.783122 0.0216898 0.686124 1.88477 0.820023 0.0212668;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4297;1789213269815;-0.00794363,-0.0309379,-0.0249894;-2.67554,-1.95984 -10,-1.95984 -10,-2.29611 3.31632,-1.78264 3.16997,2.01967 10,2.01967 10,2.47736 -2.8273,1.984;0.861473 2.66539 0.782723 0.0216887 0.6859 1.88477 0.819778 0.021266;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4298;1789213269863;-0.00794278,-0.0309739,-0.0256131;-2.67655,-1.95984 -10,-1.95984 -10,-2.29522 3.31705,-1.78761 3.17169,2.01967 10,2.01967 10,2.47484 -2.82693,1.9858;0.861675 2.66539 0.78253 0.0216899 0.686166 1.88477 0.819246 0.0212662;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4299;1789213269921;-0.00790115,-0.0309956,-0.0256136;-2.67764,-1.95984 -10,-1.95984 -10,-2.28374 3.31387,-1.78969 3.17218,2.01967 10,2.01967 10,2.46562 -2.82461,1.98801;0.861878 2.66539 0.780192 0.0216888 0.686217 1.88477 0.817307 0.0212658;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4300;1789213269971;-0.00788375,-0.0310377,-0.0258115;-2.67822,-1.95984 -10,-1.95984 -10,-2.28613 3.31485,-1.78567 3.17198,2.01967 10,2.01967 10,2.46811 -2.82604,1.98738;0.862009 2.66539 0.780686 0.021689 0.686194 1.88477 0.817832 0.0212665;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4301;1789213270022;-0.00795591,-0.0311994,-0.0256557;-2.67888,-1.95984 -10,-1.95984 -10,-2.28513 3.31259,-1.79254 3.17133,2.01967 10,2.01967 10,2.46212 -2.82486,1.98907;0.862134 2.66539 0.780468 0.0216877 0.686078 1.88477 0.816573 0.0212665;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4302;1789213270065;-0.00801784,-0.0313368,-0.0259723;-2.67843,-1.95984 -10,-1.95984 -10,-2.28165 3.31408,-1.79001 3.17353,2.01967 10,2.01967 10,2.46129 -2.82417,1.98888;0.862037 2.66539 0.779767 0.0216893 0.686424 1.88477 0.8164 0.021266;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4303;1789213270121;-0.00794521,-0.0314639,-0.0261271;-2.67842,-1.95984 -10,-1.95984 -10,-2.27898 3.31437,-1.78065 3.1723,2.01967 10,2.01967 10,2.46632 -2.82591,1.98792;0.86205 2.66539 0.779245 0.021689 0.686241 1.88477 0.817454 0.0212667;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4304;1789213270172;-0.00786396,-0.0315725,-0.0263878;-2.67896,-1.95984 -10,-1.95984 -10,-2.26924 3.31303,-1.78449 3.17435,2.01967 10,2.01967 10,2.45725 -2.82315,1.98841;0.862138 2.66539 0.777263 0.0216894 0.686542 1.88477 0.815556 0.0212657;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4305;1789213270226;-0.00785792,-0.0315388,-0.026028;-2.678,-1.95984 -10,-1.95984 -10,-2.2877 3.31599,-1.79185 3.17412,2.01967 10,2.01967 10,2.46452 -2.82497,1.98819;0.861955 2.66539 0.780992 0.0216904 0.686526 1.88477 0.817077 0.0212662;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4306;1789213270275;-0.00787198,-0.0314725,-0.0267019;-2.67854,-1.95984 -10,-1.95984 -10,-2.28177 3.31507,-1.78974 3.17389,2.01967 10,2.01967 10,2.46325 -2.82462,1.98842;0.862064 2.66539 0.779791 0.0216901 0.686485 1.88477 0.816811 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4307;1789213270325;-0.00789123,-0.0314577,-0.0262443;-2.67871,-1.95984 -10,-1.95984 -10,-2.2808 3.31402,-1.78976 3.17362,2.01967 10,2.01967 10,2.46299 -2.82449,1.98894;0.862097 2.66539 0.779594 0.0216893 0.686437 1.88477 0.816756 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4308;1789213270380;-0.00791465,-0.03147,-0.0261952;-2.67793,-1.95984 -10,-1.95984 -10,-2.28128 3.31482,-1.78926 3.17436,2.01967 10,2.01967 10,2.46066 -2.82357,1.98886;0.861931 2.66539 0.779693 0.0216899 0.686555 1.88477 0.816268 0.0212657;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4309;1789213270428;-0.00785539,-0.031453,-0.026667;-2.67894,-1.95984 -10,-1.95984 -10,-2.28033 3.31319,-1.79296 3.17347,2.01967 10,2.01967 10,2.45798 -2.82364,1.98988;0.862138 2.66539 0.779494 0.0216889 0.686408 1.88477 0.815704 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4310;1789213270475;-0.00772858,-0.0314132,-0.0264124;-2.67895,-1.95984 -10,-1.95984 -10,-2.27378 3.31405,-1.78257 3.17392,2.01967 10,2.01967 10,2.46099 -2.82451,1.98939;0.862147 2.66539 0.778188 0.0216895 0.686485 1.88477 0.816335 0.0212664;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4311;1789213270525;-0.00761119,-0.0314202,-0.0266495;-2.67848,-1.95984 -10,-1.95984 -10,-2.27529 3.31426,-1.78211 3.1739,2.01967 10,2.01967 10,2.46172 -2.82428,1.98876;0.862048 2.66539 0.778495 0.0216895 0.686483 1.88477 0.816489 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4312;1789213270573;-0.00753239,-0.0315178,-0.0268718;-2.67876,-1.95984 -10,-1.95984 -10,-2.27678 3.31312,-1.79055 3.17402,2.01967 10,2.01967 10,2.45745 -2.82295,1.98998;0.862094 2.66539 0.778778 0.0216891 0.686492 1.88477 0.815593 0.0212657;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4313;1789213270623;-0.00749584,-0.0315967,-0.0269181;-2.67897,-1.95984 -10,-1.95984 -10,-2.28258 3.31614,-1.79056 3.1759,2.01967 10,2.01967 10,2.46109 -2.82443,1.9883;0.862151 2.66539 0.779954 0.021691 0.686798 1.88477 0.81636 0.0212662;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4314;1789213270677;-0.00769786,-0.0315626,-0.0266731;-2.6792,-1.95984 -10,-1.95984 -10,-2.27975 3.31392,-1.78794 3.17336,2.01967 10,2.01967 10,2.46127 -2.82459,1.98862;0.862199 2.66539 0.779385 0.0216892 0.686397 1.88477 0.816395 0.0212663;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4315;1789213270733;-0.0079079,-0.0315267,-0.0268338;-2.67878,-1.95984 -10,-1.95984 -10,-2.27977 3.31362,-1.79208 3.17361,2.01967 10,2.01967 10,2.45875 -2.82375,1.98858;0.862106 2.66539 0.779381 0.0216893 0.686433 1.88477 0.815869 0.021266;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4316;1789213270783;-0.00788293,-0.0316263,-0.0272654;-2.68078,-1.95984 -10,-1.95984 -10,-2.26934 3.31204,-1.79351 3.17586,2.01967 10,2.01967 10,2.45044 -2.82262,1.99076;0.862507 2.66539 0.777264 0.0216893 0.686764 1.88477 0.814128 0.0212664;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4317;1789213270832;-0.00785853,-0.0317237,-0.0272886;-2.68128,-1.95984 -10,-1.95984 -10,-2.26628 3.31124,-1.79603 3.17631,2.01967 10,2.01967 10,2.44674 -2.8208,1.99293;0.862595 2.66539 0.776641 0.0216893 0.686827 1.88477 0.81335 0.0212656;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4318;1789213270883;-0.00783711,-0.0317477,-0.0275691;-2.6827,-1.95984 -10,-1.95984 -10,-2.27017 3.31155,-1.79915 3.17678,2.01967 10,2.01967 10,2.44511 -2.82236,1.99329;0.862898 2.66539 0.777422 0.0216893 0.6869 1.88477 0.813009 0.0212671;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4319;1789213270942;-0.0078131,-0.0317573,-0.027721;-2.68153,-1.95984 -10,-1.95984 -10,-2.26698 3.31233,-1.79629 3.17731,2.01967 10,2.01967 10,2.44521 -2.82148,1.9927;0.862652 2.66539 0.776781 0.0216902 0.686986 1.88477 0.813031 0.0212663;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4320;1789213270991;-0.00769196,-0.0318526,-0.0277788;-2.68155,-1.95984 -10,-1.95984 -10,-2.26762 3.31221,-1.79725 3.17759,2.01967 10,2.01967 10,2.44533 -2.82115,1.99257;0.862654 2.66539 0.776909 0.0216901 0.687028 1.88477 0.813057 0.0212661;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4321;1789213271040;-0.00752646,-0.0319859,-0.0277463;-2.68033,-1.95984 -10,-1.95984 -10,-2.26919 3.31264,-1.79778 3.17758,2.01967 10,2.01967 10,2.44377 -2.82012,1.99281;0.862394 2.66539 0.777225 0.0216903 0.687029 1.88477 0.812732 0.0212655;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4322;1789213271086;-0.00749512,-0.0320442,-0.0279054;-2.68027,-1.95984 -10,-1.95984 -10,-2.26053 3.31245,-1.78772 3.17771,2.01967 10,2.01967 10,2.44545 -2.82017,1.9919;0.862383 2.66539 0.775495 0.0216903 0.68705 1.88477 0.813083 0.0212652;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4323;1789213271137;-0.00756823,-0.0320512,-0.0283124;-2.68054,-1.95984 -10,-1.95984 -10,-2.2574 3.31156,-1.78859 3.17735,2.01967 10,2.01967 10,2.44435 -2.81977,1.99182;0.862434 2.66539 0.774861 0.0216899 0.68699 1.88477 0.812854 0.021265;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4324;1789213271185;-0.00764114,-0.0320763,-0.0273364;-2.68048,-1.95984 -10,-1.95984 -10,-2.26764 3.31184,-1.79471 3.17614,2.01967 10,2.01967 10,2.44815 -2.82119,1.99177;0.862434 2.66539 0.776917 0.0216895 0.686806 1.88477 0.813647 0.0212657;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
4325;1789213271241;-0.00773571,-0.0321467,-0.0275447;-2.68176,-1.95984 -10,-1.95984 -10,-2.26422 3.3111,-1.79692 3.17653,2.01967 10,2.01967 10,2.44299 -2.82095,1.993;0.862696 2.66539 0.776222 0.0216895 0.68686 1.88477 0.812568 0.0212662;0.5 0.5 0.00291148 0.00319326 0.353553 0.5 0.00260548 0.00295021;1,0
