# frame;ts_ms;est_x,est_y,est_th;verts;corner_sigma;edge_sigma_d;closed,publishable
1133;1789210777315;-7.6897e-06,-0.00020712,-0.000920898;-4.23892,3.28736 -4.10874,-3.50355 4.0181,-3.55053 4.18793,3.58127;0.0422805 0.0394978 0.0468791 0.0408781;0.0151663 0.015672 0.0190323 0.00297255;1,1
1134;1789210777362;3.118e-05,-0.000305204,-0.000951683;-4.23896,3.28982 -4.10874,-3.50355 4.0181,-3.55053 4.18791,3.58068;0.0422847 0.0394978 0.046879 0.0408733;0.0151663 0.015672 0.0190323 0.00297255;1,1
1135;1789210777415;7.60943e-05,-0.000427021,-0.000479945;-4.2389,3.28675 -4.10873,-3.50366 4.0181,-3.55039 4.18793,3.58138;0.0422795 0.0394979 0.046878 0.040879;0.0151663 0.015672 0.0190323 0.00297255;1,1
1136;1789210777461;9.57399e-05,-0.000472552,-0.000837196;-4.23886,3.28706 -4.10876,-3.50376 4.01811,-3.55026 4.18793,3.58145;0.0422797 0.039498 0.0468771 0.0408795;0.0151663 0.015672 0.0190323 0.00297255;1,1
1137;1789210777662;6.37931e-05,-0.000512264,-0.000214176;-4.23911,3.30042 -4.10874,-3.50475 4.01807,-3.55175 4.18787,3.57879;0.0423018 0.0394998 0.0468884 0.0408573;0.0151663 0.015672 0.0190323 0.00297255;1,1
1138;1789210777716;4.663e-05,-5.87364e-05,-0.000754201;-4.23913,3.30126 -4.10878,-3.50287 4.01808,-3.5514 4.18791,3.58031;0.0423008 0.0394969 0.0468855 0.0408681;0.0151663 0.015672 0.0190323 0.00297255;1,1
1139;1789210777766;9.53759e-05,-0.0001218,-0.000536944;-4.23925,3.30761 -4.10881,-3.50127 4.01515,-3.55242 4.19096,3.57753;0.0423137 0.0394947 0.0468679 0.0408731;0.0151663 0.015672 0.0190323 0.00297255;1,1
1140;1789210777818;0.000127092,-8.57327e-05,0.000210976;-4.23913,3.30129 -4.10877,-3.50295 4.01518,-3.55139 4.19103,3.58051;0.0423007 0.039497 0.0468602 0.0408959;0.0151663 0.015672 0.0190323 0.00297255;1,1
1141;1789210778122;-1.11612e-05,-0.000138065,3.14118;-4.23926,3.29352 -4.1084,-3.5055 4.01518,-3.5511 4.19101,3.57965;0.0422922 0.0395002 0.0468584 0.0408914;0.0151663 0.015672 0.0190323 0.00297255;1,1
1142;1789210778168;-0.000142238,6.15655e-05,0.000117517;-4.23911,3.28334 -4.10821,-3.50482 4.01521,-3.55011 4.19107,3.58182;0.0422754 0.0394986 0.0468509 0.0409094;0.0151663 0.015672 0.0190323 0.00297255;1,1
1143;1789210778230;-0.000296026,5.93357e-05,6.46696e-05;-4.23918,3.28892 -4.10828,-3.50423 4.0152,-3.55022 4.19106,3.58141;0.0422834 0.0394978 0.0468516 0.0409052;0.0151663 0.015672 0.0190323 0.00297255;1,1
1144;1789210778280;-0.000230817,-0.000120336,-6.55422e-05;-4.23918,3.28935 -4.10828,-3.50425 4.0152,-3.55024 4.19105,3.5812;0.0422842 0.0394979 0.0468517 0.0409036;0.0151663 0.015672 0.0190323 0.00297255;1,1
1145;1789210778331;-0.000306495,-0.000153994,-0.000706118;-4.23918,3.2892 -4.10828,-3.50412 4.0152,-3.55041 4.19105,3.58124;0.042284 0.0394977 0.046853 0.0409039;0.0151663 0.015672 0.0190323 0.00297255;1,1
1146;1789210778374;-0.000364719,-5.10665e-05,-0.000796968;-4.23918,3.28906 -4.10828,-3.50421 4.0152,-3.55021 4.19105,3.58131;0.0422837 0.0394978 0.0468515 0.0409044;0.0151663 0.015672 0.0190323 0.00297255;1,1
1147;1789210778425;-0.00042655,5.38189e-05,-0.00119449;-4.23917,3.28867 -4.10828,-3.50412 4.0152,-3.55026 4.19106,3.58149;0.0422829 0.0394977 0.0468519 0.0409058;0.0151663 0.015672 0.0190323 0.00297255;1,1
1148;1789210778483;-0.000448666,8.19237e-05,-0.000606597;-4.23917,3.28809 -4.10827,-3.50417 4.0152,-3.55027 4.19106,3.58164;0.0422819 0.0394977 0.046852 0.040907;0.0151663 0.015672 0.0190323 0.00297255;1,1
1149;1789210778537;-0.000469251,0.000110817,-0.000665327;-4.23917,3.28829 -4.10827,-3.50427 4.0152,-3.5503 4.19106,3.58158;0.0422823 0.0394979 0.0468522 0.0409066;0.0151663 0.015672 0.0190323 0.00297255;1,1
1150;1789210778583;-0.000498386,0.000108272,-0.000304343;-4.23917,3.28829 -4.10827,-3.50408 4.0152,-3.5504 4.19106,3.58161;0.0422822 0.0394976 0.0468529 0.0409068;0.0151663 0.015672 0.0190323 0.00297255;1,1
1151;1789210778785;-0.00069186,0.000101695,0.000930103;-4.23912,3.29936 -4.10874,-3.50502 4.01517,-3.55159 4.19101,3.5794;0.0422997 0.0395002 0.046862 0.0408883;0.0151663 0.015672 0.0190323 0.00297255;1,1
1152;1789210778840;0.000118807,3.78128e-05,-2.92643e-05;-4.23886,3.29947 -4.10895,-3.50325 4.01518,-3.5514 4.19105,3.58118;0.0422964 0.0394977 0.0468604 0.0409012;0.0151663 0.015672 0.0190323 0.00297255;1,1
1153;1789210778886;8.26566e-05,1.18123e-05,-0.000112281;-4.2385,3.29995 -4.10921,-3.50333 4.01518,-3.55121 4.19105,3.5811;0.0422958 0.0394981 0.046859 0.0409005;0.0151663 0.015672 0.0190323 0.00297255;1,1
1154;1789210778938;-0.000199223,-8.42176e-05,0.000328455;-4.23886,3.2991 -4.10894,-3.50333 4.01518,-3.55119 4.19105,3.58129;0.0422957 0.0394978 0.0468588 0.0409021;0.0151663 0.015672 0.0190323 0.00297255;1,1
1155;1789210778986;-0.000277946,-0.000129601,0.00080221;-4.23886,3.29938 -4.10894,-3.50335 4.01518,-3.55121 4.19105,3.58121;0.0422962 0.0394978 0.0468589 0.0409015;0.0151663 0.015672 0.0190323 0.00297255;1,1
1156;1789210779043;-0.000223395,-0.000156786,0.00100267;-4.23888,3.30078 -4.10895,-3.50333 4.01518,-3.55121 4.19104,3.58094;0.0422985 0.0394978 0.0468589 0.0408992;0.0151663 0.015672 0.0190323 0.00297255;1,1
1157;1789210779088;-0.000179882,-0.000171206,0.000962072;-4.23868,3.30048 -4.10908,-3.50315 4.01518,-3.55139 4.19104,3.58084;0.0422975 0.0394977 0.0468603 0.0408985;0.0151663 0.015672 0.0190323 0.00297255;1,1
1158;1789210779140;-0.000125228,-9.63623e-05,0.000365547;-4.23886,3.2995 -4.10894,-3.50337 4.01518,-3.55119 4.19105,3.5812;0.0422964 0.0394978 0.0468588 0.0409014;0.0151663 0.015672 0.0190323 0.00297255;1,1
1159;1789210779189;-6.91344e-05,-3.45911e-05,0.000477299;-4.23888,3.30052 -4.10895,-3.50334 4.01518,-3.55121 4.19105,3.581;0.042298 0.0394978 0.046859 0.0408996;0.0151663 0.015672 0.0190323 0.00297255;1,1
1160;1789210779249;-8.15786e-05,-9.36532e-05,0.00059311;-4.23886,3.29909 -4.10895,-3.50313 4.01518,-3.55137 4.19105,3.58131;0.0422956 0.0394975 0.0468601 0.0409023;0.0151663 0.015672 0.0190323 0.00297255;1,1
1161;1789210779295;-0.000101415,-0.000142245,0.000743047;-4.23887,3.30018 -4.10895,-3.50326 4.01518,-3.55131 4.19104,3.58094;0.0422977 0.0394977 0.0468597 0.0408993;0.0151663 0.015672 0.0190323 0.00297255;1,1
1162;1789210779341;-0.000185501,-7.01476e-05,0.00146339;-4.23887,3.30041 -4.10895,-3.50332 4.01518,-3.55124 4.19104,3.58097;0.0422979 0.0394978 0.0468592 0.0408995;0.0151663 0.015672 0.0190323 0.00297255;1,1
1163;1789210779387;-0.000274886,6.24037e-06,0.00132684;-4.23888,3.30103 -4.10896,-3.50312 4.01518,-3.55137 4.19104,3.58075;0.0422991 0.0394975 0.0468601 0.0408978;0.0151663 0.015672 0.0190323 0.00297255;1,1
1164;1789210779440;-0.000294707,3.5029e-05,0.00172506;-4.23887,3.30024 -4.10895,-3.50319 4.01518,-3.55137 4.19105,3.58099;0.0422977 0.0394976 0.0468601 0.0408997;0.0151663 0.015672 0.0190323 0.00297255;1,1
1165;1789210779747;0.00028615,-2.26409e-05,-3.13908;-4.23877,3.295 -4.10892,-3.50509 4.01518,-3.55124 4.191,3.57903;0.0422932 0.0395004 0.0468594 0.0408866;0.0151663 0.015672 0.0190323 0.00297255;1,1
1166;1789210779796;-7.35146e-05,6.70554e-05,0.000487965;-4.23857,3.2848 -4.10893,-3.50436 4.01521,-3.55012 4.19105,3.58119;0.0422763 0.0394992 0.0468508 0.0409045;0.0151663 0.015672 0.0190323 0.00297255;1,1
1167;1789210779858;-0.000167787,0.000153537,0.000406354;-4.23872,3.29222 -4.10895,-3.50352 4.0152,-3.55054 4.19103,3.58018;0.0422878 0.039498 0.0468539 0.0408956;0.0151663 0.015672 0.0190323 0.00297255;1,1
1168;1789210779908;1.17866e-05,3.2626e-05,-5.35317e-05;-4.23871,3.29189 -4.10894,-3.50369 4.0152,-3.55035 4.19103,3.5804;0.042287 0.0394982 0.0468525 0.0408972;0.0151663 0.015672 0.0190323 0.00297255;1,1
1169;1789210779957;0.000115498,-1.62037e-05,-7.94259e-05;-4.23871,3.29203 -4.10895,-3.50365 4.0152,-3.55035 4.19103,3.58023;0.0422874 0.0394982 0.0468525 0.040896;0.0151663 0.015672 0.0190323 0.00297255;1,1
1170;1789210780268;-4.61193e-05,-9.79872e-05,-3.14117;-4.23875,3.29369 -4.10892,-3.50524 4.01518,-3.55119 4.19101,3.57942;0.0422909 0.0395006 0.0468591 0.0408897;0.0151663 0.015672 0.0190323 0.00297255;1,1
1171;1789210780314;-2.72103e-05,5.13494e-05,-0.000425092;-4.23855,3.28343 -4.10893,-3.50449 4.01521,-3.5501 4.19106,3.58148;0.042274 0.0394993 0.0468507 0.0409069;0.0151663 0.015672 0.0190323 0.00297255;1,1
1172;1789210780364;-1.41696e-05,9.40941e-05,-0.000639693;-4.23859,3.28558 -4.10894,-3.50377 4.0152,-3.55047 4.19105,3.58121;0.0422773 0.0394983 0.0468534 0.0409045;0.0151663 0.015672 0.0190323 0.00297255;1,1
1173;1789210780414;2.33287e-05,8.11118e-05,5.31328e-05;-4.2386,3.28621 -4.10894,-3.50388 4.0152,-3.55035 4.19105,3.58113;0.0422783 0.0394985 0.0468525 0.0409038;0.0151663 0.015672 0.0190323 0.00297255;1,1
1174;1789210780472;1.79136e-05,0.000128122,-0.000384632;-4.23859,3.28573 -4.10894,-3.50378 4.0152,-3.55047 4.19105,3.58119;0.0422775 0.0394984 0.0468534 0.0409043;0.0151663 0.015672 0.0190323 0.00297255;1,1
1175;1789210780520;1.33962e-05,0.000169366,-7.28397e-05;-4.2386,3.28611 -4.10894,-3.50386 4.0152,-3.55034 4.19105,3.58103;0.0422783 0.0394984 0.0468525 0.0409031;0.0151663 0.015672 0.0190323 0.00297255;1,1
1176;1789210780571;1.26393e-05,0.000236238,-5.96862e-05;-4.23884,3.28479 -4.10872,-3.50414 4.01521,-3.55014 4.19106,3.58159;0.0422766 0.0394985 0.046851 0.0409074;0.0151663 0.015672 0.0190323 0.00297255;1,1
1177;1789210780618;7.78941e-06,0.000297168,0.000127435;-4.23887,3.28613 -4.10872,-3.50388 4.0152,-3.55028 4.19105,3.58115;0.0422791 0.0394982 0.046852 0.0409039;0.0151663 0.015672 0.0190323 0.00297255;1,1
1178;1789210780669;-6.28159e-05,0.000346221,0.000531292;-4.23889,3.2872 -4.10872,-3.50385 4.0152,-3.55033 4.19104,3.58073;0.0422811 0.0394981 0.0468524 0.0409006;0.0151663 0.015672 0.0190323 0.00297255;1,1
1179;1789210780722;-0.000156683,0.000398572,0.00066036;-4.23889,3.2872 -4.10872,-3.50386 4.0152,-3.55041 4.19104,3.58073;0.0422811 0.0394982 0.046853 0.0409006;0.0151663 0.015672 0.0190323 0.00297255;1,1
1180;1789210780923;-0.000282229,0.000637782,-0.000624743;-4.23913,3.29969 -4.1087,-3.50489 4.01517,-3.55163 4.19098,3.57828;0.0423017 0.0394999 0.0468623 0.0408801;0.0151663 0.015672 0.0190323 0.00297255;1,1
1181;1789210780981;-1.42249e-05,-3.63232e-05,-0.000317725;-4.23912,3.29945 -4.10873,-3.50323 4.01518,-3.55129 4.19101,3.5794;0.0422998 0.0394974 0.0468596 0.0408883;0.0151663 0.015672 0.0190323 0.00297255;1,1
1182;1789210781033;-7.53563e-05,-4.87685e-05,-0.00016158;-4.23909,3.29776 -4.10874,-3.50322 4.01518,-3.55127 4.19099,3.57894;0.0422981 0.0394974 0.0468594 0.0408853;0.0151663 0.015672 0.0190323 0.00297255;1,1
1183;1789210781081;-0.000118487,-2.29966e-05,-0.000416847;-4.23912,3.29926 -4.10873,-3.50327 4.01518,-3.55117 4.19098,3.57847;0.0423009 0.0394974 0.0468587 0.0408816;0.0151663 0.015672 0.0190323 0.00297255;1,1
1184;1789210781380;3.02938e-05,2.70809e-05,-3.14111;-4.23926,3.29335 -4.10841,-3.50536 4.01518,-3.55112 4.19101,3.57963;0.042292 0.0395 0.0468586 0.0408913;0.0151663 0.015672 0.0190323 0.00297255;1,1
1185;1789210781430;2.91034e-05,-1.43296e-05,-1.7885e-05;-4.23911,3.28384 -4.10823,-3.50439 4.01521,-3.54999 4.19106,3.58144;0.0422765 0.0394979 0.0468499 0.0409066;0.0151663 0.015672 0.0190323 0.00297255;1,1
1186;1789210781487;3.07649e-05,-9.54576e-06,0.000127398;-4.23914,3.28669 -4.10827,-3.50395 4.0152,-3.55028 4.19105,3.58105;0.0422809 0.0394974 0.046852 0.0409031;0.0151663 0.015672 0.0190323 0.00297255;1,1
1187;1789210781533;3.18933e-05,3.6925e-05,1.42924e-05;-4.23915,3.28782 -4.10829,-3.50384 4.0152,-3.55047 4.19104,3.58068;0.0422829 0.0394973 0.0468534 0.0409002;0.0151663 0.015672 0.0190323 0.00297255;1,1
1188;1789210781587;9.52758e-05,0.000109029,-0.000222589;-4.23914,3.28629 -4.10827,-3.50399 4.0152,-3.55027 4.19105,3.58116;0.0422802 0.0394974 0.0468519 0.040904;0.0151663 0.015672 0.0190323 0.00297255;1,1
1189;1789210781636;0.000131671,0.000115447,-0.000407932;-4.23914,3.28655 -4.10827,-3.504 4.0152,-3.55033 4.19105,3.5811;0.0422806 0.0394975 0.0468524 0.0409034;0.0151663 0.015672 0.0190323 0.00297255;1,1
1190;1789210781690;0.000129699,5.11185e-06,-0.000225297;-4.23914,3.2866 -4.10827,-3.50388 4.0152,-3.55046 4.19105,3.58107;0.0422807 0.0394973 0.0468534 0.0409032;0.0151663 0.015672 0.0190323 0.00297255;1,1
1191;1789210781735;0.000124249,-6.82692e-05,-0.000535192;-4.23915,3.28782 -4.10829,-3.50375 4.0152,-3.55045 4.19104,3.58068;0.0422829 0.0394972 0.0468533 0.0409001;0.0151663 0.015672 0.0190323 0.00297255;1,1
1192;1789210781786;9.94756e-05,-7.97549e-05,-0.000474065;-4.23915,3.28737 -4.10828,-3.50381 4.0152,-3.55047 4.19104,3.58089;0.042282 0.0394972 0.0468534 0.0409017;0.0151663 0.015672 0.0190323 0.00297255;1,1
1193;1789210781838;7.411e-05,-8.42961e-05,-0.000448036;-4.23914,3.28674 -4.10828,-3.5038 4.0152,-3.55045 4.19105,3.58105;0.0422809 0.0394972 0.0468533 0.040903;0.0151663 0.015672 0.0190323 0.00297255;1,1
1194;1789210781999;-3.46471e-05,-2.83774e-05,-0.000464861;-4.23936,3.29836 -4.10826,-3.50476 4.01517,-3.55174 4.19099,3.5786;0.0423003 0.0394988 0.0468631 0.0408828;0.0151663 0.015672 0.0190323 0.00297255;1,1
1195;1789210782048;-8.04357e-05,2.58664e-06,0.000553824;-4.23933,3.29664 -4.10829,-3.50312 4.01518,-3.55133 4.191,3.57911;0.0422972 0.0394963 0.0468598 0.0408868;0.0151663 0.015672 0.0190323 0.00297255;1,1
1196;1789210782097;-8.76584e-05,2.1206e-05,0.000684024;-4.23901,3.29408 -4.10876,-3.50322 4.01518,-3.55134 4.19102,3.58003;0.0422915 0.0394974 0.0468599 0.0408941;0.0151663 0.015672 0.0190323 0.00297255;1,1
1197;1789210782143;1.5129e-05,5.24398e-05,0.000201728;-4.23905,3.29588 -4.10876,-3.50292 4.01517,-3.55151 4.19101,3.57945;0.0422948 0.039497 0.0468612 0.0408894;0.0151663 0.015672 0.0190323 0.00297255;1,1
1198;1789210782452;-2.84405e-05,1.67871e-05,-3.14135;-4.23903,3.29503 -4.10872,-3.50517 4.01518,-3.55124 4.19099,3.57896;0.0422943 0.0395003 0.0468594 0.0408861;0.0151663 0.015672 0.0190323 0.00297255;1,1
1199;1789210782509;1.35594e-05,3.35177e-05,0.000263502;-4.23885,3.28558 -4.10874,-3.50428 4.01521,-3.55002 4.19104,3.58086;0.0422787 0.0394988 0.0468501 0.0409019;0.0151663 0.015672 0.0190323 0.00297255;1,1
1200;1789210782557;-5.5516e-07,-2.52845e-05,4.90969e-05;-4.23894,3.29025 -4.10874,-3.50386 4.0152,-3.55032 4.19102,3.5798;0.0422866 0.0394982 0.0468523 0.0408932;0.0151663 0.015672 0.0190323 0.00297255;1,1
1201;1789210782608;-2.87821e-05,-0.000124359,-0.000312739;-4.23893,3.28943 -4.10875,-3.50368 4.0152,-3.55051 4.19102,3.58007;0.0422851 0.039498 0.0468537 0.0408953;0.0151663 0.015672 0.0190323 0.00297255;1,1
1202;1789210782655;3.1101e-06,-0.00016198,-0.000246885;-4.23892,3.28914 -4.10875,-3.50374 4.0152,-3.5505 4.19102,3.58016;0.0422845 0.039498 0.0468536 0.0408961;0.0151663 0.015672 0.0190323 0.00297255;1,1
1203;1789210782966;1.92587e-05,-0.000233012,3.14101;-4.23926,3.29293 -4.1084,-3.50546 4.01518,-3.55106 4.19102,3.57989;0.0422911 0.0395001 0.0468581 0.0408932;0.0151663 0.015672 0.0190323 0.00297255;1,1
1204;1789210783018;9.77714e-05,-1.94191e-05,-0.000287223;-4.23911,3.28296 -4.10821,-3.50465 4.01521,-3.54986 4.19107,3.58192;0.0422747 0.0394983 0.0468489 0.0409102;0.0151663 0.015672 0.0190323 0.00297255;1,1
1205;1789210783063;0.000165328,-4.99669e-05,-0.000157082;-4.23913,3.28566 -4.10826,-3.50397 4.0152,-3.55032 4.19106,3.58161;0.0422787 0.0394974 0.0468523 0.0409074;0.0151663 0.015672 0.0190323 0.00297255;1,1
1206;1789210783113;6.99302e-05,-0.000131448,-0.000702497;-4.23913,3.2853 -4.10825,-3.50417 4.0152,-3.55028 4.19106,3.58174;0.0422781 0.0394977 0.046852 0.0409084;0.0151663 0.015672 0.0190323 0.00297255;1,1
1207;1789210783160;7.19586e-05,-0.0002241,-0.00127213;-4.23915,3.28679 -4.10827,-3.50394 4.0152,-3.55034 4.19105,3.58124;0.0422807 0.0394974 0.0468525 0.0409044;0.0151663 0.015672 0.0190323 0.00297255;1,1
1208;1789210783470;4.00531e-05,-0.000109695,-3.14002;-4.23936,3.29352 -4.10834,-3.50557 4.01518,-3.55104 4.19101,3.57959;0.0422926 0.0395002 0.0468579 0.040891;0.0151663 0.015672 0.0190323 0.00297255;1,1
1209;1789210783534;-0.000111147,-8.86237e-05,0.000249083;-4.23931,3.28401 -4.1081,-3.50494 4.01521,-3.54982 4.19106,3.58162;0.0422772 0.0394986 0.0468487 0.0409078;0.0151663 0.015672 0.0190323 0.00297255;1,1
1210;1789210783594;-0.000161905,-7.31411e-05,0.000660081;-4.23935,3.28818 -4.10815,-3.50434 4.0152,-3.55022 4.19104,3.58059;0.0422842 0.0394979 0.0468516 0.0408994;0.0151663 0.015672 0.0190323 0.00297255;1,1
1211;1789210783642;-8.03256e-05,-1.65279e-05,0.00126764;-4.23935,3.28817 -4.10815,-3.50442 4.01521,-3.55011 4.19104,3.58059;0.0422842 0.039498 0.0468508 0.0408994;0.0151663 0.015672 0.0190323 0.00297255;1,1
1212;1789210783689;-9.06916e-05,-0.000121436,0.0016571;-4.23935,3.28818 -4.10816,-3.50425 4.0152,-3.55028 4.19104,3.58059;0.0422842 0.0394977 0.046852 0.0408994;0.0151663 0.015672 0.0190323 0.00297255;1,1
1213;1789210783987;0.00015633,-0.000127621,3.1404;-4.23947,3.29476 -4.10814,-3.50519 4.01518,-3.55128 4.191,3.57917;0.0422952 0.0394993 0.0468597 0.0408876;0.0151663 0.015672 0.0190323 0.00297255;1,1
1214;1789210784040;-7.61237e-05,1.0114e-05,0.000166975;-4.23901,3.2824 -4.10853,-3.50479 4.01521,-3.54993 4.19107,3.58201;0.0422736 0.0394992 0.0468495 0.040911;0.0151663 0.015672 0.0190323 0.00297255;1,1
1215;1789210784094;-0.000108983,3.33452e-05,0.000370307;-4.23912,3.28806 -4.10854,-3.5039 4.0152,-3.55041 4.19104,3.58069;0.0422831 0.039498 0.046853 0.0409001;0.0151663 0.015672 0.0190323 0.00297255;1,1
1216;1789210784146;-3.67266e-05,4.31533e-05,0.000131341;-4.23912,3.28825 -4.10854,-3.50394 4.0152,-3.55042 4.19104,3.58062;0.0422835 0.039498 0.0468531 0.0408996;0.0151663 0.015672 0.0190323 0.00297255;1,1
1217;1789210784190;-4.89625e-05,1.27056e-05,0.000115211;-4.23915,3.28942 -4.10855,-3.50381 4.0152,-3.5506 4.19103,3.58025;0.0422856 0.0394979 0.0468544 0.0408967;0.0151663 0.015672 0.0190323 0.00297255;1,1
1218;1789210784241;-7.05205e-05,-6.33143e-05,-0.000372889;-4.23911,3.28779 -4.10854,-3.50384 4.0152,-3.55039 4.19104,3.58076;0.0422826 0.0394979 0.0468528 0.0409007;0.0151663 0.015672 0.0190323 0.00297255;1,1
1219;1789210784290;-0.000113891,-0.000138722,-0.000724626;-4.23913,3.28836 -4.10855,-3.5038 4.0152,-3.55059 4.19104,3.58061;0.0422836 0.0394979 0.0468544 0.0408995;0.0151663 0.015672 0.0190323 0.00297255;1,1
1220;1789210784351;-0.00022073,-0.000226959,-0.000675424;-4.23911,3.28758 -4.10854,-3.50385 4.0152,-3.55047 4.19104,3.58081;0.0422823 0.0394979 0.0468534 0.0409011;0.0151663 0.015672 0.0190323 0.00297255;1,1
1221;1789210784397;-0.000286082,-0.000274839,-0.000637625;-4.23911,3.28769 -4.10855,-3.50379 4.0152,-3.55045 4.19104,3.58078;0.0422825 0.0394978 0.0468533 0.0409009;0.0151663 0.015672 0.0190323 0.00297255;1,1
1222;1789210784445;-0.000288787,-0.000228634,-0.000655905;-4.23913,3.2886 -4.10854,-3.50394 4.0152,-3.55047 4.19103,3.58056;0.042284 0.0394981 0.0468535 0.0408991;0.0151663 0.015672 0.0190323 0.00297255;1,1
1223;1789210784599;-0.000374771,-0.000125485,-0.00116275;-4.23913,3.2886 -4.10858,-3.50191 4.01512,-3.55357 4.19103,3.58056;0.042284 0.0394956 0.0468766 0.0408991;0.0151663 0.015672 0.0190323 0.00297255;1,1
1224;1789210784656;-6.41013e-05,-6.26405e-05,-0.000194072;-4.23913,3.2886 -4.10862,-3.49994 4.01513,-3.55339 4.19103,3.58056;0.042284 0.0394926 0.046875 0.0408991;0.0151663 0.015672 0.0190323 0.00297255;1,1
1225;1789210784701;-0.000117609,-0.000140314,0.000347192;-4.23913,3.2886 -4.10862,-3.49999 4.01513,-3.55336 4.19103,3.58056;0.042284 0.0394927 0.0468748 0.0408991;0.0151663 0.015672 0.0190323 0.00297255;1,1
1226;1789210784753;-7.61009e-05,-9.8925e-05,0.00090344;-4.2374,3.28866 -4.11055,-3.50193 4.01516,-3.5522 4.19103,3.58056;0.042278 0.0394987 0.0468663 0.0408991;0.0151663 0.015672 0.0190323 0.00297255;1,1
1227;1789210785069;7.48931e-05,1.00356e-05,-3.14063;-4.23926,3.29354 -4.10842,-3.50541 4.01518,-3.55113 4.19101,3.5796;0.0422923 0.0395001 0.0468587 0.040891;0.0151663 0.015672 0.0190323 0.00297255;1,1
1228;1789210785124;1.58517e-05,-7.78835e-05,-0.000542138;-4.23886,3.28365 -4.10841,-3.50467 4.01521,-3.54999 4.19106,3.58167;0.0422751 0.0394986 0.0468499 0.0409083;0.0151663 0.015672 0.0190323 0.00297255;1,1
1229;1789210785176;2.97391e-05,-0.000151858,0.000107399;-4.23916,3.28808 -4.10828,-3.50408 4.0152,-3.55027 4.19104,3.58065;0.0422833 0.0394976 0.0468519 0.0408999;0.0151663 0.015672 0.0190323 0.00297255;1,1
1230;1789210785220;5.33602e-05,-7.39079e-05,0.000645934;-4.23916,3.28812 -4.10829,-3.50395 4.0152,-3.55047 4.19104,3.58064;0.0422833 0.0394975 0.0468535 0.0408998;0.0151663 0.015672 0.0190323 0.00297255;1,1
1231;1789210785269;9.71482e-05,-6.92485e-05,0.000345665;-4.23916,3.28812 -4.10828,-3.504 4.0152,-3.55034 4.19104,3.58064;0.0422833 0.0394975 0.0468525 0.0408998;0.0151663 0.015672 0.0190323 0.00297255;1,1
1232;1789210785317;9.68698e-05,-0.000113202,0.000331757;-4.23915,3.28701 -4.10827,-3.50412 4.0152,-3.55028 4.19105,3.581;0.0422814 0.0394977 0.046852 0.0409026;0.0151663 0.015672 0.0190323 0.00297255;1,1
1233;1789210785375;8.98451e-05,-0.000168976,-0.000320647;-4.23915,3.28737 -4.10827,-3.50403 4.0152,-3.55028 4.19104,3.58092;0.042282 0.0394975 0.046852 0.040902;0.0151663 0.015672 0.0190323 0.00297255;1,1
1234;1789210785424;7.37136e-05,-0.000196732,-0.000543165;-4.23914,3.2868 -4.10827,-3.50393 4.0152,-3.55045 4.19105,3.58106;0.042281 0.0394974 0.0468532 0.0409031;0.0151663 0.015672 0.0190323 0.00297255;1,1
1235;1789210785477;5.10691e-05,-0.000204979,-0.000464306;-4.23914,3.28656 -4.10827,-3.50401 4.0152,-3.55032 4.19105,3.58111;0.0422806 0.0394975 0.0468523 0.0409035;0.0151663 0.015672 0.0190323 0.00297255;1,1
1236;1789210785520;3.91515e-05,-0.000216083,-0.000533588;-4.23916,3.28811 -4.10828,-3.5041 4.0152,-3.55028 4.19104,3.58064;0.0422833 0.0394976 0.046852 0.0408998;0.0151663 0.015672 0.0190323 0.00297255;1,1
1237;1789210785723;-6.02754e-05,-0.000397682,-0.000847951;-4.23917,3.2972 -4.10867,-3.50512 4.01517,-3.55156 4.191,3.5791;0.0422975 0.0395002 0.0468619 0.0408867;0.0151663 0.015672 0.0190323 0.00297255;1,1
1238;1789210785773;6.46666e-05,-0.000139712,-0.000204718;-4.23898,3.29554 -4.10882,-3.50344 4.01518,-3.5512 4.19101,3.57961;0.0422939 0.0394978 0.0468589 0.0408907;0.0151663 0.015672 0.0190323 0.00297255;1,1
1239;1789210785820;0.000124851,-0.000276503,0.000261815;-4.23898,3.29551 -4.1088,-3.50428 4.01517,-3.55145 4.19101,3.57962;0.0422938 0.0394991 0.0468609 0.0408908;0.0151663 0.015672 0.0190323 0.00297255;1,1
