t_ms,node,yaw,hi,sdf0,sdf90,sdf180,sdf270,best_deg
466828709,chair_1,32.994,3907,0.103184,0.121592,0.285839,0.262677,0
466828808,chair_1,32.9987,3904,0.107402,0.118107,0.287264,0.274669,0
466828906,chair_1,32.9987,3919,0.0984649,0.117908,0.285275,0.263289,0
466829004,chair_1,32.9987,3930,0.103414,0.118856,0.285925,0.270442,0
466829104,chair_1,32.9987,3961,0.094064,0.123473,0.283271,0.257415,0
466829205,chair_1,33.0019,4010,0.0954703,0.122563,0.282627,0.260501,0
466829305,chair_1,33.0064,4013,0.0906729,0.126406,0.280883,0.250917,0
466829404,chair_1,33.0124,4013,0.0896589,0.127256,0.280528,0.248645,0
466829503,chair_1,33.0173,4013,0.0884032,0.127689,0.280157,0.246407,0
466829605,chair_1,33.0184,4012,0.0866568,0.129338,0.279801,0.243424,0
466829703,chair_1,33.0193,4012,0.0855134,0.130121,0.279584,0.242257,0
466829804,chair_1,33.0225,4012,0.0847356,0.130727,0.279341,0.241167,0
466829910,chair_1,33.0223,3939,0.0903182,0.14727,0.278847,0.212366,0
466830003,chair_1,33.0206,4010,0.0947337,0.16048,0.279504,0.195809,0
466830205,chair_1,33.0206,4048,0.0950085,0.174253,0.28237,0.17791,0
466830306,chair_1,33.0206,4027,0.0870346,0.198954,0.281962,0.154992,0
466830503,chair_1,33.0206,4327,0.0898985,0.137659,0.280306,0.221987,0
466830603,chair_1,33.0197,4324,0.0905242,0.137263,0.280224,0.221488,0
466830705,chair_1,33.0185,4322,0.0910799,0.136808,0.28007,0.220994,0
466830805,chair_1,33.0179,4322,0.0883918,0.124138,0.281208,0.245112,0
466830905,chair_1,33.0179,4318,0.0876645,0.124256,0.28066,0.244154,0
466831003,chair_1,33.0276,4314,0.0866014,0.124872,0.280427,0.242735,0
466831103,chair_1,33.0295,4311,0.0862557,0.125373,0.279953,0.241351,0
466831208,chair_1,33.0309,4310,0.085498,0.125939,0.279647,0.24029,0
466831306,chair_1,33.0308,4309,0.0844205,0.126618,0.279272,0.239106,0
466831410,chair_1,33.0283,4309,0.0837564,0.126637,0.27906,0.239346,0
466831510,chair_1,33.0271,4308,0.0845397,0.126381,0.27878,0.239068,0
466831610,chair_1,33.0237,4306,0.0847188,0.126251,0.278629,0.239251,0
466831703,chair_1,33.0223,4305,0.0848297,0.126099,0.278436,0.239179,0
466831806,chair_1,33.0207,4305,0.085009,0.125988,0.278291,0.239189,0
466831906,chair_1,33.0178,4304,0.0849241,0.125896,0.278192,0.239431,0
466832005,chair_1,33.0154,4304,0.0847737,0.125694,0.278037,0.239531,0
466832105,chair_1,33.0154,4304,0.0847737,0.125694,0.278037,0.239531,0
466832204,chair_1,33.0154,4304,0.0847738,0.125694,0.278037,0.239531,0
466832309,chair_1,33.0154,4304,0.0847738,0.125694,0.278037,0.239531,0
466832410,chair_1,33.0145,4304,0.0848602,0.125634,0.278051,0.239606,0
466832507,chair_1,33.0128,4304,0.0849599,0.125453,0.277947,0.239627,0
466832605,chair_1,33.0124,4304,0.0849754,0.125461,0.278036,0.239728,0
466832705,chair_1,33.0104,4304,0.0851127,0.125393,0.277973,0.239859,0
466832805,chair_1,33.009,4304,0.0851459,0.125387,0.277932,0.23994,0
466833005,chair_1,33.0067,4325,0.0853304,0.127486,0.277922,0.238186,0
466833106,chair_1,33.0059,4387,0.0732078,0.146179,0.275932,0.210404,0
466833206,chair_1,33.0031,4481,0.0766075,0.147971,0.27643,0.207343,0
466833305,chair_1,33.003,4675,0.0764708,0.176283,0.276097,0.172181,0
466833406,chair_1,33.003,4755,0.0861218,0.133772,0.277865,0.226287,0
466833509,chair_1,33.003,4745,0.0860601,0.133806,0.277482,0.225609,0
466833610,chair_1,33.003,4747,0.0910391,0.122542,0.279442,0.244145,0
466833705,chair_1,33.003,4748,0.0894563,0.12278,0.279214,0.244274,0
466833809,chair_1,33.0067,4750,0.0871694,0.123152,0.279056,0.244709,0
466833907,chair_1,33.006,4746,0.0840274,0.123382,0.278748,0.244383,0
466834005,chair_1,33.0074,4748,0.0836689,0.12349,0.278839,0.244352,0
466834107,chair_1,33.0078,4768,0.0826814,0.127147,0.279123,0.240563,0
466834205,chair_1,33.0039,5114,0.0688727,0.156075,0.275141,0.199972,0
466834304,chair_1,33.0016,5262,0.0704894,0.141452,0.276997,0.218258,0
466834405,chair_1,33.0016,5733,0.071589,0.17806,0.275733,0.172446,0
466834603,chair_1,33.0016,6067,0.0803369,0.135364,0.27796,0.22719,0
466834703,chair_1,33.0016,6547,0.0722348,0.160422,0.278022,0.194526,0
466834804,chair_1,32.9942,7426,0.0796689,0.143052,0.278538,0.216518,0
466834905,chair_1,32.9942,7913,0.0752971,0.159654,0.278308,0.195009,0
466835006,chair_1,32.9861,8871,0.0867986,0.137363,0.279886,0.226672,0
466835104,chair_1,32.9861,9187,0.0701248,0.146547,0.280701,0.208505,0
466835405,chair_1,32.9861,10346,0.0867798,0.144877,0.284554,0.22935,0
466837704,chair_1,32.9861,6062,0.0736741,0.0869795,0.278781,0.245538,0
466837804,chair_1,32.9861,4631,0.0418703,0.0463112,0.275822,0.274105,0
466849608,chair_1,32.9861,2964,0.155265,0.162068,0.383472,0.385448,0
466849704,chair_1,32.9861,3150,0.0693632,0.0781524,0.298627,0.301631,0
466849805,chair_1,32.9861,3697,0.0643954,0.0634336,0.315731,0.307959,90
466849907,chair_1,32.9861,4370,0.0869675,0.0858503,0.327215,0.322579,90
466850006,chair_1,32.9861,4811,0.0922678,0.0884506,0.320237,0.318608,90
466850109,chair_1,32.9861,5048,0.0656881,0.0875303,0.316386,0.304411,0
466850306,chair_1,32.9861,5556,0.0636899,0.104315,0.315685,0.286409,0
466850407,chair_1,32.9861,5557,0.0636912,0.104244,0.315574,0.286779,0
466850505,chair_1,32.987,5572,0.0624609,0.10984,0.31385,0.275651,0
466850609,chair_1,32.987,5576,0.0624602,0.109791,0.313776,0.275607,0
466850704,chair_1,32.987,5576,0.0624302,0.109801,0.313757,0.275603,0
466850804,chair_1,32.987,5576,0.0624329,0.109803,0.313635,0.275524,0
466850905,chair_1,32.987,5575,0.0624339,0.109823,0.313595,0.275509,0
466851008,chair_1,32.987,5575,0.0624172,0.109825,0.313522,0.275463,0
466851105,chair_1,32.987,5574,0.062418,0.109845,0.313475,0.275442,0
466851205,chair_1,32.987,5574,0.062429,0.109845,0.313474,0.275442,0
466851305,chair_1,32.987,5574,0.0624286,0.109845,0.313474,0.275442,0
466851405,chair_1,32.987,5574,0.0624286,0.109845,0.313474,0.275442,0
466851509,chair_1,32.987,5574,0.0624285,0.109845,0.313474,0.275442,0
466851612,chair_1,32.987,5574,0.0624285,0.109845,0.313474,0.275442,0
466851705,chair_1,32.987,5574,0.0624282,0.109845,0.313474,0.275443,0
466851809,chair_1,32.987,5574,0.0624282,0.109845,0.313474,0.275443,0
466851905,chair_1,32.987,5574,0.0624282,0.109845,0.313474,0.275443,0
466852210,chair_1,32.987,5967,0.0743986,0.126548,0.323232,0.287857,0
466852506,chair_1,32.987,8060,0.0731764,0.178898,0.318018,0.236299,0
466852606,chair_1,32.987,7086,0.0801767,0.160679,0.314327,0.257507,0
466852706,chair_1,32.987,6030,0.0650444,0.184933,0.312627,0.214497,0
466852805,chair_1,32.987,5174,0.0498924,0.146882,0.294351,0.222157,0
466852906,chair_1,32.987,4566,0.0432137,0.167687,0.297416,0.191757,0
466853005,chair_1,32.987,4427,0.0452625,0.166003,0.300273,0.201124,0
466853105,chair_1,32.987,4424,0.0501888,0.185872,0.297343,0.164703,0
466853207,chair_1,32.987,4415,0.0404364,0.176256,0.288442,0.155688,0
466853306,chair_1,32.987,4422,0.0418887,0.178791,0.288471,0.151818,0
466853407,chair_1,32.987,4414,0.0419177,0.179089,0.288288,0.151397,0
466853505,chair_1,32.987,4415,0.041918,0.17905,0.288256,0.151399,0
466853605,chair_1,32.987,4415,0.041918,0.17905,0.288256,0.151399,0
466853705,chair_1,32.987,4421,0.0418883,0.178829,0.288502,0.151822,0
466853810,chair_1,32.987,4415,0.0419179,0.179049,0.288255,0.151399,0
466853907,chair_1,32.987,4415,0.0337926,0.173886,0.289815,0.159293,0
466854006,chair_1,32.987,4414,0.0337971,0.173919,0.289847,0.159296,0
466854106,chair_1,32.987,4414,0.0337971,0.173919,0.289847,0.159296,0
466854208,chair_1,32.987,4414,0.033797,0.173919,0.289847,0.159295,0
466854309,chair_1,32.987,4414,0.033797,0.173919,0.289847,0.159295,0
466854410,chair_1,32.987,4415,0.0337918,0.173886,0.289815,0.159293,0
466854505,chair_1,32.987,4415,0.0337918,0.173886,0.289815,0.159293,0
466854607,chair_1,32.987,4415,0.033792,0.173886,0.289815,0.159293,0
466854704,chair_1,32.987,4415,0.033792,0.173886,0.289815,0.159293,0
466854808,chair_1,32.987,4415,0.0337916,0.173886,0.289815,0.159293,0
466854905,chair_1,32.987,4415,0.0337916,0.173886,0.289815,0.159293,0
466855003,chair_1,32.987,4415,0.0337921,0.173886,0.289815,0.159293,0
466855107,chair_1,32.987,4415,0.0337921,0.173886,0.289815,0.159293,0
466855204,chair_1,32.987,4415,0.0337921,0.173886,0.289815,0.159293,0
466855310,chair_1,32.987,4415,0.0337921,0.173886,0.289815,0.159293,0
466855403,chair_1,32.987,4415,0.0337918,0.173886,0.289815,0.159294,0
466855509,chair_1,32.987,4415,0.0337918,0.173886,0.289815,0.159294,0
466855606,chair_1,32.987,4415,0.0337921,0.173886,0.289815,0.159293,0
466855705,chair_1,32.987,4415,0.0337921,0.173886,0.289815,0.159293,0
466855808,chair_1,32.987,4778,0.031441,0.184647,0.286199,0.138326,0
466855908,chair_1,32.987,5175,0.0500587,0.201802,0.29965,0.14964,0
466856007,chair_1,32.987,5875,0.0470476,0.209022,0.290538,0.13387,0
466856105,chair_1,32.987,7233,0.0520986,0.235205,0.284683,0.10767,0
466856205,chair_1,32.987,8052,0.063068,0.228382,0.290909,0.118863,0
466856505,chair_1,32.987,5549,0.0728405,0.17487,0.303673,0.205229,0
466856607,chair_1,32.987,4744,0.0575423,0.129571,0.299219,0.231676,0
466856704,chair_1,32.987,3984,0.0473144,0.131995,0.286574,0.209633,0
466856804,chair_1,32.987,3662,0.0347944,0.0455075,0.297693,0.290068,0
466856909,chair_1,32.987,3651,0.037643,0.0481597,0.300059,0.292362,0
466857009,chair_1,32.987,3639,0.037,0.0585084,0.294064,0.294728,0
466857109,chair_1,32.987,3647,0.0454077,0.0668629,0.302018,0.302694,0
466857211,chair_1,32.987,3646,0.0454065,0.0668577,0.302037,0.30271,0
466857304,chair_1,32.987,3646,0.0454022,0.0668525,0.302037,0.302709,0
466857406,chair_1,32.987,3646,0.0454031,0.0668524,0.302037,0.302708,0
466857503,chair_1,32.987,3646,0.0454027,0.0668521,0.302037,0.302708,0
466857607,chair_1,32.987,3646,0.0454029,0.0668522,0.302037,0.302708,0
466857710,chair_1,32.987,3646,0.0454028,0.0668523,0.302037,0.302708,0
466857807,chair_1,32.987,3646,0.0454028,0.0668523,0.302037,0.302708,0
466857904,chair_1,32.987,3646,0.045403,0.0668524,0.302037,0.302708,0
466858004,chair_1,32.987,3646,0.045403,0.0668524,0.302037,0.302708,0
466858105,chair_1,32.987,3646,0.0454027,0.0668524,0.302037,0.302708,0
466858205,chair_1,32.987,3646,0.0454027,0.0668524,0.302037,0.302708,0
466858304,chair_1,32.987,3646,0.0454024,0.0668528,0.302036,0.302708,0
466858406,chair_1,32.987,3646,0.0454024,0.0668528,0.302036,0.302708,0
466858505,chair_1,32.987,3646,0.0454017,0.0668529,0.302036,0.302708,0
466858605,chair_1,32.987,3646,0.0454017,0.0668529,0.302036,0.302708,0
466858703,chair_1,32.987,3646,0.0454018,0.0668528,0.302036,0.302708,0
466858805,chair_1,32.987,3646,0.0454018,0.0668528,0.302036,0.302708,0
466858906,chair_1,32.987,3646,0.0454018,0.0668529,0.302036,0.302708,0
466859005,chair_1,32.987,3646,0.0454018,0.0668529,0.302036,0.302708,0
466859104,chair_1,32.987,3646,0.0454018,0.0668529,0.302036,0.302708,0
466859204,chair_1,32.987,3646,0.0454018,0.0668529,0.302036,0.302708,0
466859303,chair_1,32.987,3646,0.0454017,0.0668529,0.302036,0.302708,0
466859406,chair_1,32.987,3646,0.0454017,0.0668529,0.302036,0.302708,0
466859506,chair_1,32.987,3646,0.0454019,0.0668528,0.302036,0.302708,0
466859606,chair_1,32.987,3646,0.0454019,0.0668528,0.302036,0.302708,0
466859704,chair_1,32.987,3646,0.0454016,0.0668529,0.302036,0.302708,0
466859808,chair_1,32.987,3646,0.0454016,0.0668529,0.302036,0.302708,0
466859907,chair_1,32.987,3646,0.0454016,0.0668529,0.302036,0.302708,0
466860005,chair_1,32.987,3646,0.0454016,0.0668529,0.302036,0.302708,0
466860106,chair_1,32.987,3646,0.0454016,0.0668529,0.302036,0.302708,0
466860205,chair_1,32.987,3646,0.0454018,0.066853,0.302036,0.302708,0
466860304,chair_1,32.987,3646,0.0454018,0.066853,0.302036,0.302708,0
466860407,chair_1,32.987,3650,0.0453798,0.0668248,0.302251,0.302909,0
466860510,chair_1,32.987,3650,0.0453795,0.0668117,0.302595,0.303226,0
466860609,chair_1,32.987,3651,0.0453715,0.0667942,0.302847,0.303459,0
466860707,chair_1,32.987,3650,0.0459244,0.0672991,0.302775,0.303462,0
466860806,chair_1,32.987,3650,0.0459244,0.0673001,0.302748,0.303436,0
466860907,chair_1,32.987,3650,0.0459243,0.0673015,0.302713,0.303404,0
466861007,chair_1,32.987,3652,0.0469817,0.0681277,0.30294,0.303738,0
466861105,chair_1,32.987,3655,0.0474022,0.0684419,0.302984,0.303832,0
466861206,chair_1,32.987,3660,0.04795,0.0688445,0.302912,0.303835,0
466861307,chair_1,32.987,3661,0.048365,0.0691437,0.303091,0.304049,0
466861406,chair_1,32.987,3661,0.0483967,0.0691734,0.303079,0.304042,0
466861505,chair_1,32.987,3661,0.0484312,0.0691972,0.303112,0.304077,0
466861605,chair_1,32.987,3662,0.0484928,0.0692321,0.303231,0.304194,0
466861703,chair_1,32.987,3663,0.0486668,0.0693551,0.303389,0.304362,0
466861905,chair_1,32.987,3397,0.051335,0.0672211,0.30382,0.303344,0
467000904,chair_1,32.987,3352,0.129811,0.159943,0.324492,0.339159,0
467001004,chair_1,32.987,3790,0.0788935,0.0987209,0.315917,0.323423,0
467001105,chair_1,32.987,4280,0.0896614,0.107217,0.316952,0.326377,0
467001204,chair_1,32.987,4594,0.0697855,0.0840562,0.310076,0.312022,0
467001305,chair_1,32.987,4891,0.0899251,0.101928,0.319364,0.323211,0
467002009,chair_1,33.0028,5362,0.0669336,0.0927869,0.315512,0.292617,0
467002405,chair_1,33.0028,7838,0.0817566,0.171136,0.324683,0.247382,0
467002505,chair_1,33.0028,7662,0.0799356,0.152351,0.308644,0.251802,0
467002605,chair_1,33.0028,6376,0.0612812,0.163405,0.301811,0.216624,0
467002705,chair_1,33.0028,5475,0.0674485,0.145343,0.303684,0.241719,0
467002805,chair_1,33.0028,5415,0.0438771,0.163451,0.29168,0.185456,0
467002907,chair_1,33.0028,5406,0.0451056,0.164732,0.29299,0.186838,0
467003009,chair_1,33.0028,5405,0.0435556,0.163184,0.29143,0.185313,0
467003104,chair_1,33.0028,5402,0.0423893,0.165709,0.290891,0.17955,0
467003205,chair_1,33.0028,5404,0.044031,0.167307,0.292437,0.181147,0
467003305,chair_1,33.0028,5402,0.0423898,0.165709,0.290891,0.179552,0
467003405,chair_1,33.0028,5402,0.0423903,0.165709,0.290891,0.179551,0
467003505,chair_1,33.0028,5403,0.0423827,0.165732,0.290911,0.17953,0
467003609,chair_1,33.0028,5402,0.0423899,0.165709,0.290891,0.179552,0
467003706,chair_1,33.0028,5402,0.0423901,0.165709,0.290891,0.179551,0
467003808,chair_1,33.0028,5403,0.0423826,0.165732,0.290911,0.17953,0
467003905,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004011,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004105,chair_1,33.0028,5401,0.0423099,0.165651,0.29086,0.179494,0
467004206,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004306,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004406,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004506,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004606,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004711,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004806,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467004908,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467005005,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467005103,chair_1,33.0028,5402,0.04239,0.165709,0.290891,0.179551,0
467005204,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467005307,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467005404,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467005507,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467005605,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467005705,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467005807,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467005907,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006005,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006108,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006204,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006305,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006406,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006505,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006609,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006705,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006808,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467006905,chair_1,33.0028,5402,0.0423904,0.165709,0.290891,0.179551,0
467007006,chair_1,33.0028,5473,0.0448186,0.170436,0.292903,0.179976,0
467007105,chair_1,33.0028,5719,0.0575246,0.173096,0.28997,0.170979,0
467007205,chair_1,33.0028,6089,0.0707105,0.180498,0.284294,0.155591,0
467007305,chair_1,33.0028,6493,0.0634461,0.178552,0.291201,0.166622,0
467007406,chair_1,33.0028,6922,0.0803543,0.202649,0.297866,0.160289,0
467007505,chair_1,33.0028,5791,0.0864726,0.185051,0.326153,0.21468,0
467007611,chair_1,33.0028,3339,0.068791,0.107031,0.263802,0.227056,0
467007708,chair_1,33.0028,2545,0.0428153,0.0367114,0.27073,0.25669,90
467010803,chair_1,33.0028,3118,0.111715,0.0997156,0.322783,0.315011,90
467010905,chair_1,33.0028,4041,0.14477,0.126828,0.340176,0.316973,90
467011006,chair_1,33.0028,5082,0.118067,0.143806,0.34924,0.300694,0
467011104,chair_1,33.0028,6794,0.130642,0.166601,0.333682,0.269878,0
467011207,chair_1,33.0028,6791,0.0865544,0.17444,0.305744,0.210408,0
467011307,chair_1,32.9981,6788,0.0885856,0.17589,0.307042,0.212816,0
467011406,chair_1,32.9972,6784,0.0855683,0.17805,0.302597,0.204561,0
467011506,chair_1,32.9972,6794,0.0854885,0.17827,0.303884,0.205038,0
467011609,chair_1,32.9972,6793,0.0855072,0.178217,0.303723,0.204994,0
467011705,chair_1,32.9972,6806,0.0853958,0.178295,0.304476,0.205222,0
467011806,chair_1,32.9972,6805,0.0861279,0.178904,0.304703,0.205759,0
467011905,chair_1,32.9972,6796,0.0861964,0.178847,0.304156,0.205588,0
467012007,chair_1,32.9972,6807,0.0849426,0.178268,0.303934,0.205185,0
467012106,chair_1,32.9972,6798,0.0857198,0.178981,0.304292,0.20582,0
467012204,chair_1,32.9972,6812,0.0844255,0.178338,0.304017,0.205294,0
467012303,chair_1,32.9972,6807,0.0845118,0.178239,0.303485,0.205132,0
467012408,chair_1,32.9972,6807,0.0845119,0.178239,0.303485,0.205133,0
467012507,chair_1,32.9972,6807,0.0845118,0.17824,0.303485,0.205132,0
467012606,chair_1,32.9972,6807,0.0845118,0.17824,0.303485,0.205132,0
467012704,chair_1,32.9972,6805,0.0845316,0.178241,0.303467,0.205125,0
467012810,chair_1,32.9972,6805,0.0845316,0.178241,0.303467,0.205125,0
467012904,chair_1,32.9972,6805,0.0845315,0.178241,0.303467,0.205125,0
467013005,chair_1,32.9972,6808,0.0859356,0.179642,0.304823,0.206489,0
467013103,chair_1,32.9972,6808,0.0859355,0.179643,0.304823,0.206488,0
467013206,chair_1,32.9972,6808,0.0859355,0.179643,0.304823,0.206488,0
467013309,chair_1,32.9972,6809,0.0859277,0.179627,0.304834,0.206514,0
467013420,chair_1,32.9972,6810,0.0859148,0.179666,0.305014,0.206581,0
467013503,chair_1,32.9972,6810,0.0859163,0.179652,0.30496,0.206559,0
467013605,chair_1,32.9972,6805,0.085973,0.179652,0.304795,0.206522,0
467013708,chair_1,32.9972,6809,0.0850466,0.179635,0.304401,0.206535,0
467013804,chair_1,32.995,6804,0.0852622,0.179469,0.304304,0.206818,0
467013906,chair_1,32.9907,6799,0.0855468,0.179141,0.304226,0.207391,0
467014009,chair_1,32.9907,6798,0.0843179,0.179084,0.303627,0.207285,0
467014110,chair_1,32.985,5938,0.0691289,0.167801,0.302896,0.220555,0
467014204,chair_1,32.985,3395,0.112189,0.201121,0.339766,0.271968,0
467014307,chair_1,32.9862,3331,0.108869,0.0959057,0.241185,0.23712,90
467014406,chair_1,32.9862,3330,0.0550464,0.0649678,0.291575,0.290053,0
467014508,chair_1,32.9862,3329,0.0546144,0.0651354,0.290976,0.28963,0
467014602,chair_1,32.9862,3329,0.0588748,0.0678119,0.295192,0.293447,0
467014705,chair_1,32.9862,3325,0.0586053,0.0674917,0.294689,0.292542,0
467014804,chair_1,32.9862,3327,0.0586188,0.0675248,0.294564,0.292692,0
467014905,chair_1,32.9862,3327,0.0586126,0.0675188,0.294585,0.292712,0
467015007,chair_1,32.9862,3324,0.0584334,0.0674353,0.293949,0.291914,0
467015103,chair_1,32.9862,3324,0.0583769,0.067539,0.293341,0.29161,0
467015205,chair_1,32.9862,3322,0.0581193,0.0676256,0.292617,0.290802,0
467015305,chair_1,32.9862,3326,0.0580033,0.0675413,0.293336,0.291582,0
467015406,chair_1,32.9862,3324,0.0578097,0.0674784,0.292547,0.290587,0
467015504,chair_1,32.9862,3330,0.0577612,0.0675007,0.292866,0.291471,0
467015609,chair_1,32.9862,3329,0.0575309,0.0673661,0.292435,0.290802,0
467015708,chair_1,32.9862,3325,0.0573497,0.067206,0.29214,0.290248,0
467015806,chair_1,32.9862,3331,0.0572608,0.0672031,0.292665,0.290872,0
467015909,chair_1,32.9862,3330,0.0572744,0.0672669,0.291819,0.2904,0
467016004,chair_1,32.9862,3331,0.057037,0.0672232,0.291304,0.290225,0
467016108,chair_1,32.9862,3333,0.0563869,0.0670896,0.29062,0.289945,0
467016209,chair_1,32.9862,3339,0.0560491,0.0669456,0.290545,0.290056,0
467016309,chair_1,32.9862,3338,0.0562648,0.0673682,0.290265,0.290178,0
467016410,chair_1,32.9944,3336,0.0560842,0.0672478,0.290475,0.289682,0
