cycle,node,fresh,fe,warm_conf,settle_maturity,frames_converged,pts,silres,mask_conf,mask_w,state_cx,state_cy,state_cz,state_yaw,state_seat_w,state_seat_d,state_seat_h,state_back_h,obs_cx,obs_cy,obs_cz,obs_yaw,obs_seat_w,obs_seat_d,obs_seat_h,obs_back_h,acc_cx,acc_cy,acc_cz,acc_yaw,acc_seat_w,acc_seat_d,acc_seat_h,acc_back_h,raw_cx,raw_cy,raw_cz,raw_yaw,raw_seat_w,raw_seat_d,raw_seat_h,raw_back_h,std_cx,std_cy,std_cz,std_yaw,std_seat_w,std_seat_d,std_seat_h,std_back_h,gain_cx,gain_cy,gain_cz,gain_yaw,gain_seat_w,gain_seat_d,gain_seat_h,gain_back_h,ext_hw02,ext_hh02,ext_hw05,ext_hh05,ext_hw10,ext_hh10,ext_offx,ext_offy,n_top,n_leg,n_pts,ce_cx,ce_cy,ce_cz,ce_yaw,ce_seat_w,ce_seat_d,ce_seat_h,ce_back_h,ceg_cx,ceg_cy,ceg_cz,ceg_yaw,ceg_seat_w,ceg_seat_d,ceg_seat_h,ceg_back_h
3857,chair_2,0,1.01438,0.816619,1731,21,232,0,0.911621,1,-0.299267,0.924334,0,3.16666,0.414139,0.429165,0.451638,0.493994,14300.3,28236.8,3603.02,2353.32,4581.45,6824.07,2399.92,96.2532,35.4378,51.6425,4.53465,25.2542,25.1711,52.3644,4.04621,11.6544,31823.1,50712.6,17286.5,5175.81,14845.9,21414.2,15185.8,1581.27,5.60568,4.4406,7.60583,13.8999,8.20723,6.83359,8.11487,25.1476,0,0,0.0974289,0.0620859,0.0422288,0.0225399,0.078318,0.015618,0.272694,0.255878,0.233298,0.23703,0.192993,0.211161,0.0448661,-0.142318,143,179,322,-7.02634,7.02634,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3429,chair_3,1,0.388394,0.749598,3247,30,413,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.4289,0.422319,0.484694,0.46949,42243,27414.4,129026,3424.57,7182.55,18456.8,128581,31.9837,71.8578,47.271,38.9947,21.6631,33.3267,45.8822,38.8532,2.67213,67336.7,49546.6,161068,7809.63,20917.5,37924,160605,1138.31,3.85367,4.49255,2.4917,11.3158,6.91424,5.13503,2.49529,29.6394,0.0330911,0.0431609,0.0747844,0.0683899,0.0367691,0.0391535,0.0749884,0.0168183,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130342,0.0515504,453,338,791,0.113431,-0.00740977,-0.000300049,-0.00548028,-2.33991e-05,-0.00282299,-0.000160338,0.00277319,0,0,0,0,0,0,0,0
3858,chair_2,1,0.922007,0.849305,1732,22,281,0,0.911621,1,-0.299267,0.924334,0,3.16626,0.414309,0.429153,0.45164,0.493993,15293.9,28677,5790.88,2046.37,4645.04,7680.61,4532.27,148.543,35.4219,51.7535,4.52627,25.1876,25.1142,52.2207,4.03473,11.8162,33017,51038.9,17861.1,5456.94,15472.4,21628,15539.3,1669.68,5.5034,4.42639,7.48249,13.5371,8.03936,6.79973,8.02203,24.4728,0,0,0.151954,0.0512751,0.0411661,0.025202,0.144995,0.0227323,0.27275,0.255859,0.233242,0.237053,0.192967,0.21116,0.0449351,-0.142254,143,179,322,-8.02634,8.02634,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3430,chair_3,1,0.388258,0.74961,3248,30,413,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.4289,0.422319,0.484694,0.46949,42242.9,27414.4,129025,3424.57,7182.55,18456.8,128581,31.9838,71.8834,47.2637,39.1414,21.6786,33.299,46.0427,38.9994,2.66177,67336.6,49546.6,161068,7809.63,20917.5,37924,160605,1138.8,3.85367,4.49255,2.4917,11.3158,6.91425,5.13503,2.49529,29.6331,0.0330798,0.0431671,0.0745266,0.0683481,0.0367966,0.0390263,0.0747298,0.0168375,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130342,0.0515504,453,338,791,0.0907448,-0.00592782,-0.000240039,-0.00438423,-1.87193e-05,-0.00225839,-0.000128271,0.00221855,0,0,0,0,0,0,0,0
3859,chair_2,1,0.92151,0.857856,1733,23,281,0,0.911621,1,-0.299267,0.924334,0,3.16582,0.414499,0.429179,0.451454,0.494001,12589.4,36642.9,8678.5,2244.52,3176.35,11868.7,7469.53,123.729,35.3463,52.0376,4.53641,25.1397,24.9962,52.2856,4.04213,11.93,30676.7,59068,21026.1,5774.93,14333.2,25906.5,18661.1,1726.51,5.70947,4.11457,6.89638,13.1591,8.35274,6.21292,7.32034,24.0667,0,0,0.193637,0.0532645,0.0304467,0.0325956,0.199271,0.0181243,0.272813,0.255836,0.233179,0.237078,0.192972,0.211156,0.0450126,-0.142182,143,179,322,-9.02634,9.02634,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3431,chair_3,1,0.388125,0.74962,3249,30,413,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.4289,0.422319,0.484694,0.46949,42242.9,27414.4,129025,3424.56,7182.54,18456.8,128580,31.9838,71.9088,47.2565,39.2866,21.694,33.2717,46.2015,39.1442,2.6515,67336.5,49546.6,161068,7809.62,20917.5,37923.9,160604,1139.26,3.85367,4.49255,2.4917,11.3158,6.91425,5.13503,2.49529,29.6271,0.0330686,0.0431732,0.0742732,0.0683067,0.0368239,0.0389011,0.0744756,0.016857,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130342,0.0515504,453,338,791,0.0725958,-0.00474225,-0.000192032,-0.00350738,-1.49754e-05,-0.00180671,-0.000102616,0.00177484,0,0,0,0,0,0,0,0
3860,chair_2,1,0.921397,0.859098,1734,24,281,0,0.911621,1,-0.299267,0.924334,0,3.16588,0.414428,0.429168,0.451365,0.493986,13988.2,36120.9,8813.4,982.083,3251.37,14445.8,7529.89,151.046,35.3024,52.3075,4.54732,24.9775,24.8826,52.4773,4.04985,12.0937,31349.9,59970.4,22595.1,4642.91,13803.4,30169,20254.6,1806.12,5.64784,4.08349,6.65262,14.6759,8.51151,5.75731,7.02649,23.5303,0,0,0.182774,0.0290357,0.0324936,0.0340286,0.184907,0.0209996,0.272803,0.25584,0.233189,0.237074,0.192971,0.211158,0.0450007,-0.142193,143,179,322,-10.0263,10.0263,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3432,chair_3,1,0.387996,0.749629,3250,30,413,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.4289,0.422319,0.484694,0.46949,42242.8,27414.4,129025,3424.56,7182.54,18456.8,128580,31.9839,71.9339,47.2493,39.4303,21.7092,33.2445,46.3588,39.2876,2.64134,67336.4,49546.6,161067,7809.62,20917.5,37923.9,160604,1139.69,3.85368,4.49255,2.4917,11.3158,6.91425,5.13504,2.49529,29.6215,0.0330576,0.0431793,0.074024,0.0682658,0.036851,0.038778,0.0742256,0.0168766,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130342,0.0515504,453,338,791,0.0580767,-0.0037938,-0.000153625,-0.00280591,-1.19803e-05,-0.00144537,-8.20932e-05,0.00141987,0,0,0,0,0,0,0,0
3861,chair_2,1,0.921322,0.859787,1735,25,281,0,0.911621,1,-0.299267,0.924334,0,3.16596,0.414368,0.429159,0.451336,0.493966,13964.9,36109.7,4206.78,980.121,3245.07,12877.3,2924.25,150.762,35.2584,52.5744,4.5287,24.8168,24.7699,52.5895,4.02804,12.2553,31540.2,60104.9,18645.7,4150.88,13507.2,30075.2,16370.3,1878.85,5.63077,4.07892,7.32337,15.5214,8.60434,5.76628,7.81578,23.0703,0,0,0.105585,0.0325941,0.0332722,0.0303251,0.088763,0.0199436,0.272792,0.255844,0.2332,0.237069,0.19297,0.211159,0.0449866,-0.142207,143,179,322,-11.0263,11.0263,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3433,chair_3,1,0.38787,0.749638,3251,30,413,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.4289,0.422319,0.484694,0.46949,42242.7,27414.3,129025,3424.56,7182.53,18456.7,128580,31.984,71.9587,47.2423,39.5727,21.7243,33.2177,46.5145,39.4295,2.63128,67336.3,49546.6,161067,7809.61,20917.5,37923.9,160604,1140.1,3.85368,4.49255,2.4917,11.3158,6.91425,5.13504,2.4953,29.6161,0.0330466,0.0431853,0.0737789,0.0682253,0.0368778,0.0386569,0.0739798,0.0168964,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130342,0.0515503,453,338,791,0.0464613,-0.00303504,-0.0001229,-0.00224472,-9.58427e-06,-0.0011563,-6.56745e-05,0.0011359,0,0,0,0,0,0,0,0
3862,chair_2,1,0.921082,0.857705,1736,26,281,0,0.911621,1,-0.299267,0.924334,0,3.16612,0.414309,0.429141,0.451045,0.493959,13931,33599.1,23590.4,2066.06,3235.85,9945.4,22308.9,119.365,35.2141,52.7838,4.63403,24.7563,24.6579,52.5556,4.13038,12.3565,31566,57615.9,36307.9,4999.36,13333.3,27112.8,33925.1,1913.92,5.62847,4.16609,5.24807,14.143,8.66026,6.07313,5.42924,22.858,0,0,0.304727,0.0573645,0.033742,0.0259282,0.327647,0.0153468,0.27277,0.255851,0.233222,0.23706,0.192969,0.211159,0.0449596,-0.142232,143,179,322,-12.0263,12.0263,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3434,chair_3,1,0.387747,0.749646,3252,30,413,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.4289,0.422319,0.484694,0.46949,42242.6,27414.3,129024,3424.55,7182.53,18456.7,128579,31.9841,71.9833,47.2352,39.7136,21.7392,33.1911,46.6687,39.57,2.62133,67336.2,49546.5,161067,7809.61,20917.5,37923.9,160603,1140.49,3.85368,4.49255,2.49171,11.3158,6.91425,5.13504,2.4953,29.6111,0.0330358,0.0431913,0.0735379,0.0681853,0.0369044,0.0385377,0.073738,0.0169163,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130342,0.0515503,453,338,791,0.0371691,-0.00242803,-9.83202e-05,-0.00179578,-7.66742e-06,-0.000925036,-5.25396e-05,0.000908718,0,0,0,0,0,0,0,0
3863,chair_2,1,0.921059,0.856566,1737,27,281,0,0.911621,1,-0.299267,0.924334,0,3.16628,0.41434,0.429115,0.451177,0.493914,12908.1,35941.6,6720.34,3506.58,3228.76,12904.8,5437.71,118.398,35.1476,53.0423,4.63059,24.8273,24.5467,52.6684,4.12384,12.4548,30551.1,59550.9,25752.7,6839.63,13228.8,29064.3,23794.2,1944.93,5.72119,4.09785,6.23145,12.0916,8.69442,5.8657,6.48283,22.6751,0,0,0.120897,0.0713146,0.0340669,0.0314033,0.112433,0.0148871,0.272747,0.25586,0.233245,0.237051,0.192967,0.21116,0.0449307,-0.142258,143,179,322,-13.0263,13.0263,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3435,chair_3,1,0.387627,0.749654,3253,30,412,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.4289,0.422319,0.484694,0.46949,42242.6,27414.3,129024,3424.55,7182.53,18456.7,128579,31.9842,72.0076,47.2283,39.8531,21.754,33.1648,46.8213,39.7091,2.61147,67336.1,49546.5,161067,7809.61,20917.5,37923.8,160603,1140.86,3.85368,4.49256,2.49171,11.3158,6.91425,5.13504,2.4953,29.6063,0.0330251,0.0431972,0.0733009,0.0681458,0.0369308,0.0384204,0.0735002,0.0169363,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130341,0.0515503,453,338,791,0.0297353,-0.00194243,-7.86561e-05,-0.00143662,-6.13393e-06,-0.000740029,-4.20317e-05,0.000726975,0,0,0,0,0,0,0,0
3864,chair_2,1,0.920936,0.848524,1738,28,281,0,0.911621,1,-0.299267,0.924334,0,3.16636,0.414286,0.429109,0.451342,0.49386,13426.8,32300,6868.44,3087.76,3231.92,9802.55,5552.28,96.8396,35.0933,53.2185,4.62814,24.8596,24.4368,52.6266,4.1181,12.5118,30748.2,56227.8,22534.8,7149.39,13173,26635.7,20471.6,1951.58,5.70283,4.2172,6.66151,11.8267,8.7128,6.12728,6.98914,22.6364,0,0,0.141261,0.0599281,0.034378,0.0259773,0.133542,0.0120624,0.272736,0.255863,0.233256,0.237047,0.192966,0.21116,0.0449178,-0.14227,143,179,322,-14.0263,14.0263,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3436,chair_3,1,0.388921,0.570616,3254,15,413,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.4289,0.422032,0.484498,0.46949,41566.9,8166.48,8758.38,1083.47,2041.3,9969.9,8524.54,3.4067e-07,72.0198,46.8947,39.491,21.6099,32.92,46.6876,39.3475,2.58535,66660.5,30298.7,40800.8,5468.52,15776.3,29437,40548.6,1109.22,3.87316,5.74498,4.95069,13.5227,7.96155,5.82845,4.96606,30.0255,0,0,0.0195801,0,0,0.026657,0.019239,1.85814e-10,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130342,0.0515504,453,338,791,0.763792,-0.0766155,-6.29249e-05,-0.109961,0.0730146,-0.000592023,-3.36254e-05,0.00058158,-1,-1,0,-1,-1,0,0,0
3865,chair_2,1,0.920928,0.830135,1739,29,281,0,0.911621,1,-0.299267,0.924334,0,3.16641,0.414029,0.429118,0.451471,0.493916,14862.3,34027.8,6124.19,981.537,3463.99,10844.9,4817.12,102.119,35.0713,53.4308,4.62095,24.7002,24.3377,52.6368,4.10771,12.578,32246.9,57400.6,20538.4,5150.43,13373.5,26833.8,18358.4,1962.91,5.56873,4.1739,6.97776,13.9341,8.64723,6.10463,7.38044,22.5709,0,0,0.138237,0.0264139,0.0364343,0.0285485,0.129288,0.0126029,0.272728,0.255866,0.233263,0.237044,0.192965,0.21116,0.0449084,-0.142279,143,179,322,-15.0263,15.0263,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3437,chair_3,1,0.388754,0.443636,3255,16,413,0,0.457031,0.734056,-1.63036,-0.111461,0,55.0257,0.428905,0.422032,0.484194,0.46949,39910.9,17132.2,13547.1,2176.82,4785.73,10812.3,13358.1,0,72.0027,46.7166,39.1524,21.5414,32.7944,46.5835,39.0095,2.5595,64910,34372.2,33745.3,5712.08,16099.7,27769.9,33494.3,1079.29,3.92504,5.39382,5.44369,13.2313,7.88118,6.00085,5.46405,30.439,0,0,0.0369227,0,0.0322055,0,0.0368019,0,0.229957,0.224245,0.213943,0.20414,0.195562,0.181535,0.0130342,0.0515504,453,338,791,1.49785,-0.778278,-5.03399e-05,-0.703817,0.0584117,-0.253893,-2.69003e-05,-0.0868493,-1,-1,0,-1,0,-1,0,-1
3866,chair_2,1,0.92096,0.632375,1740,30,281,0,0.911621,1,-0.299267,0.924334,0,3.16641,0.414029,0.429118,0.451471,0.493916,20432.9,14863.2,3013.47,4593.91,8611.11,13664.3,2791.48,0,35.1727,53.2217,4.59398,24.8706,24.4555,52.7863,4.08448,12.4522,38286.7,38436.2,16584,7993.43,18633.7,29724.2,15374.7,1871.09,5.11065,5.1007,7.76525,11.1849,7.32572,5.80022,8.06486,23.1181,0.0546369,0.0269331,0.0843106,0.0800985,0.0652312,0.0324666,0.0895755,0,0.272728,0.255866,0.233263,0.237044,0.192965,0.21116,0.0449084,-0.142279,143,179,322,-12.0211,12.0211,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,0,0,0,0,0,0,0,0
3438,chair_3,1,0.395767,0.508575,3256,17,413,0,0.457031,0.734056,-1.63036,-0.110921,0,55.0261,0.428239,0.421691,0.484992,0.469518,27732.5,38793,94547.2,1514.13,11310.7,6104.84,93997.9,37.2316,71.7713,46.908,39.1541,21.4286,32.9477,46.3225,39.0104,2.55294,52481.4,57279.6,112851,5149.6,22790,22495.5,112228,1088.17,4.36513,4.1783,2.97679,13.9352,6.62411,6.66733,2.98504,30.3146,0,0.0534151,0.0776602,0.0460473,0.0539538,0.02146,0.0778958,0.0208644,0.229999,0.224617,0.214095,0.205236,0.194983,0.18207,0.0135952,0.0518429,450,341,791,2.14539,-0.622622,-4.02719e-05,-0.563054,0.0467293,-0.203114,-2.15202e-05,-0.0694795,-1,0,0,0,0,0,0,0
3867,chair_2,1,0.920994,0.523606,1741,30,281,0,0.911621,1,-0.299267,0.924334,0,3.16641,0.414029,0.429118,0.451471,0.493916,20044,14863,3395.11,4593.37,8513.81,13664.3,3173.12,0,35.2646,53.0146,4.56972,25.0392,24.568,52.9344,4.06392,12.3277,39606.3,34464.2,15118.6,9035.79,21225.7,30716.7,14279.1,1787.48,5.02479,5.38661,8.13289,10.52,6.86386,5.70575,8.36855,23.6526,0.0516768,0.0301464,0.104522,0.0704321,0.0563839,0.0313348,0.10995,0,0.272728,0.255866,0.233263,0.237044,0.192965,0.21116,0.0449084,-0.142279,143,179,322,-9.61686,9.61686,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,0,0,0,0,0,0,0,0
3439,chair_3,1,0.395222,0.470268,3257,18,415,0,0.457031,0.734056,-1.63036,-0.11211,0,55.0261,0.428306,0.421687,0.48482,0.469518,37275.6,87028.5,7200.17,23408,78125.4,8461.65,7003.6,17.5876,71.7102,47.4389,38.7925,22.2144,20.219,46.1432,38.6494,2.53641,59974.8,110581,36732.4,26807.2,92643.6,22859.8,36493,1076.94,4.08334,3.00718,5.21765,6.10766,3.28543,6.61399,5.23474,30.4723,0,0.0618379,0.018169,0,0.0912955,0.0294225,0.0178484,0,0.229999,0.22425,0.213907,0.204081,0.1955,0.181558,0.0124071,0.0515332,453,340,793,2.87945,-0.498098,-3.22175e-05,-0.742423,0.0373835,-0.162491,-1.72162e-05,0.50822,-1,0,0,-1,0,0,0,-1
3868,chair_2,1,0.920915,0.463784,1742,30,281,0,0.911621,1,-0.299267,0.924334,0,3.16641,0.414029,0.429118,0.451471,0.493916,20044,14863,3395.11,4593.37,8513.81,13664.3,3173.12,0,35.3555,52.8097,4.5457,25.2061,24.6793,53.081,4.04357,12.2044,39945,33376.1,14366.8,9340.11,22381,31038.8,13695.8,1711.02,5.00344,5.47371,8.34297,10.3472,6.68437,5.67607,8.54488,24.1753,0.0511187,0.0312423,0.110303,0.0677416,0.0532629,0.0309291,0.114924,0,0.272728,0.255866,0.233263,0.237044,0.192965,0.21116,0.0449084,-0.142279,143,179,322,-7.69349,7.69349,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,0,0,0,0,0,0,0,0
3440,chair_3,1,0.389675,0.470251,3258,19,411,0,0.457031,0.734056,-1.63036,-0.111623,0,55.027,0.428121,0.422056,0.48444,0.469518,38034.2,56198.2,10453.2,5683.46,21938.5,13291.1,9963.32,41.9354,71.6632,47.9186,38.4481,22.3775,20.5668,46.1277,38.3044,2.53248,62030.2,85572.7,29601.6,12966.6,49876.1,27837.7,29046.4,1090.64,4.01512,3.41848,5.81223,8.78187,4.47769,5.99354,5.86751,30.2803,0,0.0510688,0.0330087,0.0668818,0.072647,0.038087,0.0321706,0,0.230099,0.224263,0.213823,0.203968,0.195575,0.181817,0.0129444,0.0513962,453,335,788,3.6135,-0.398478,-2.5774e-05,-0.593939,0.0299068,-0.129993,-1.3773e-05,0.639321,-1,0,0,0,0,0,0,-1
3869,chair_2,1,0.920838,0.430881,1743,30,281,0,0.911621,1,-0.299267,0.924334,0,3.16641,0.414029,0.429118,0.451471,0.493916,20044,14863,3395.1,4593.37,8513.8,13664.3,3173.11,0,35.4455,52.6068,4.52192,25.3714,24.7896,53.2261,4.02342,12.0824,40030.2,33057.5,13965.4,9422.77,22865,31141.3,13375.6,1640.83,4.99811,5.50003,8.46202,10.3017,6.61325,5.66672,8.64655,24.687,0.0508921,0.0316572,0.113792,0.0667635,0.051933,0.030748,0.117973,0,0.272728,0.255866,0.233263,0.237044,0.192965,0.21116,0.0449084,-0.142279,143,179,322,-6.15479,6.15479,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,0,0,0,0,0,0,0,0
3441,chair_3,1,0.400236,0.332,3259,20,413,0,0.457031,0.734056,-1.63036,-0.111623,0,55.027,0.42848,0.421755,0.484096,0.469517,31857.9,14209.6,13833.5,865.498,4789.59,7753.8,13589.8,0.127855,71.5078,47.6806,38.1211,22.2124,20.4812,45.9266,37.9778,2.50722,56176.3,41468,30845.5,6511.35,26987.3,24168.1,30416.9,1061.82,4.21914,4.9107,5.69383,12.3927,6.08724,6.43249,5.7338,30.6885,0,0,0.0422612,0,0.0288968,0.0256009,0.0422446,7.37307e-05,0.230099,0.224263,0.213823,0.203968,0.195365,0.181725,0.0129444,0.0513962,453,337,790,4.34756,-0.97524,-2.06192e-05,-0.708008,0.0239254,-0.103994,-1.10184e-05,0.511457,-1,-1,0,-1,0,0,0,0
3870,chair_2,1,0.920762,0.412785,1744,30,279,0,0.911621,1,-0.299267,0.924334,0,3.16641,0.414029,0.429118,0.451471,0.493916,20044,14863,3395.1,4593.37,8513.81,13664.3,3173.11,0,35.5347,52.4059,4.49837,25.535,24.8988,53.3697,4.00347,11.9616,40051.5,32962.4,13746.4,9444.78,23062.4,31173.8,13196.9,1576.18,4.99678,5.50796,8.52913,10.2897,6.58487,5.66376,8.70491,25.1882,0.0507489,0.0318624,0.115927,0.0662332,0.0512912,0.0306381,0.119871,0,0.272728,0.255866,0.233263,0.237044,0.192965,0.21116,0.0449084,-0.142279,143,179,322,-4.92383,4.92383,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,0,0,0,0,0,0,0,0
3442,chair_3,1,0.400924,0.432538,3260,21,414,0,0.457031,0.734056,-1.63036,-0.111623,0,55.0257,0.427992,0.421256,0.484995,0.469469,25598.3,18298.5,104869,1181.08,6303.45,7284.96,104650,49.0305,71.2437,47.5145,38.1761,22.0704,20.4344,45.7118,38.0333,2.50722,48962.2,38658.9,122285,5124.64,22418.3,22350.5,121928,1083.39,4.51928,5.08599,2.85966,13.9691,6.6788,6.68893,2.86384,30.3814,0,0,0.0814396,0.0351698,0.0459412,0.0261137,0.0817852,0.0278192,0.229958,0.224607,0.214129,0.205278,0.194946,0.182049,0.0128735,0.0519179,450,341,791,4.68664,-1.16295,-1.64954e-05,-0.566406,0.0191403,-0.0831955,-8.81469e-06,0.409165,-1,-1,0,0,0,0,0,0
3871,chair_2,1,0.928299,0.585954,1745,15,281,0,0.911621,1,-0.299267,0.924334,0,3.16622,0.414082,0.429163,0.451835,0.494071,12873.7,29472.3,5642.68,974.898,3095.35,6623.12,4404.36,136.42,35.4642,52.5266,4.48941,25.3682,24.7796,53.1637,3.99159,12.0976,32886.6,47543.2,15873.3,5832.13,17723.7,24142.9,14327.4,1652.84,5.5143,4.58623,7.93719,13.0944,7.51144,6.43583,8.35442,24.5971,0,0,0.167318,0.0226389,0.0241734,0.0191271,0.153637,0.0206838,0.272755,0.255857,0.233237,0.237055,0.192967,0.21116,0.0449413,-0.142248,143,179,322,-5.92383,5.92383,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3443,chair_3,1,0.393624,0.392697,3261,22,414,0,0.457031,0.734056,-1.63036,-0.112209,0,55.0254,0.427992,0.42207,0.484757,0.469469,44079,17047.3,8567.42,11514.5,5085.15,17969.2,8405.94,18.7549,71.3077,47.3287,37.8299,22.6303,20.3575,45.8576,37.688,2.49174,66093.8,36706.3,38708.2,14902.7,19451.7,32307.8,38525,1073.58,3.88973,5.21951,5.08275,8.19157,7.17004,5.56347,5.09482,30.5199,0,0.0360616,0.0209914,0.118547,0,0.044753,0.0207639,0,0.229925,0.224241,0.213969,0.204184,0.195557,0.181518,0.0122717,0.0516215,453,338,791,5.42069,-0.930362,-1.31963e-05,-0.453125,0.128313,-0.0665564,-7.05175e-06,0.811425,-1,0,0,0,-1,0,0,-1
3872,chair_2,1,0.925822,0.713962,1746,16,281,0,0.911621,1,-0.299267,0.924334,0,3.16573,0.414168,0.429206,0.451938,0.494029,13978.6,37637.4,7820.75,6979.9,3259.8,16502.9,6623.29,125.569,35.4189,52.8248,4.49445,25.7487,24.6685,53.4484,3.99402,12.212,32026.7,59360.8,19184.5,10663.6,15541.5,31558.6,17172.2,1712.82,5.58784,4.10441,7.21979,9.68384,8.02145,5.62912,7.63109,24.1626,0,0,0.192079,0.0891511,0.0291523,0.0365917,0.193052,0.0182166,0.272825,0.255832,0.233167,0.237082,0.192973,0.21115,0.0450272,-0.142169,142,180,322,-6.92383,6.92383,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3444,chair_3,1,0.392003,0.428288,3262,23,411,0,0.457031,0.734056,-1.63036,-0.111551,0,55.0259,0.427575,0.42233,0.484401,0.469469,39064.5,49203.8,9701.6,2941.53,13784.9,10046,9223.92,26.9973,71.2829,47.6908,37.492,22.6034,20.4995,45.7361,37.3494,2.48063,63983.5,68345,29373.3,8925.91,26872.3,27918.4,28848.2,1072.51,3.95336,3.82513,5.83476,10.5846,6.10025,5.98488,5.88763,30.5351,0,0.0561036,0.0315837,0.0495,0.0842414,0.0288689,0.0306793,0,0.229978,0.224247,0.213925,0.20411,0.19564,0.181784,0.012955,0.0515304,453,335,788,6.15475,-0.74429,-1.0557e-05,-0.3625,0.10265,-0.0532452,-5.6414e-06,0.925319,-1,0,0,0,0,0,0,-1
3873,chair_2,1,0.925131,0.784213,1747,17,281,0,0.911621,1,-0.299267,0.924334,0,3.1656,0.414363,0.429249,0.451367,0.494091,12263.7,39915.8,33040.9,993.826,3067.44,15821,31837,147.852,35.3361,53.1698,4.66045,25.5815,24.5505,53.6965,4.15761,12.367,30049.7,63812.9,46006.8,6154.4,14260.2,33461.7,43851.4,1790.34,5.76872,3.95864,4.66218,12.747,8.37409,5.46671,4.77539,23.6337,0,0,0.338185,0.0217128,0.0300128,0.0329206,0.363282,0.0203758,0.272843,0.255825,0.233149,0.237089,0.192961,0.211145,0.0450493,-0.142149,143,179,322,-7.92383,7.92383,-2.8026e-45,-2.8026e-45,-2.8026e-45,2.8026e-45,-2.8026e-45,2.8026e-45,-1,-1,0,0,0,0,0,0
3445,chair_3,1,0.397304,0.351067,3263,24,413,0,0.457031,0.734056,-1.63036,-0.111551,0,55.0259,0.42791,0.422062,0.484092,0.469468,32851,10529.1,7035.56,900.558,2119.67,8214.3,6817.77,0.124257,71.1488,47.3926,37.1463,22.4384,20.3477,45.5544,37.0043,2.45588,57464,35761.5,23971.9,5616.8,18193.5,24656.6,23578.3,1044.63,4.1716,5.28801,6.45875,13.3431,7.41383,6.36844,6.51245,30.9399,0,0,0.0282938,0,0.0190219,0.0267933,0.0279718,7.34178e-05,0.229978,0.224247,0.213925,0.20411,0.195551,0.181691,0.012955,0.0515304,453,337,790,6.8888,-1.00641,-8.44564e-06,-0.465312,0.08212,-0.0425961,-4.51312e-06,0.740255,-1,-1,0,-1,0,0,0,0
